Time,HH,HR,HS,HW,RR,RS,RW,SS,SW,WW,Total.Pop.
0,0,0,0,0,0,0,0,0,0,50,50
1,0,0,0,0,0,0,0,0,0,35,35
2,0,0,0,0,0,0,0,0,0,65,65
3,0,0,0,0,0,0,0,0,0,88,88
4,0,0,0,0,0,0,0,0,0,110,110
5,0,0,0,0,0,0,0,0,0,118,118
6,0,0,0,0,0,0,0,0,0,116,116
7,0,0,0,0,0,0,0,0,0,112,112
8,0,0,0,0,0,0,0,0,0,127,127
9,0,0,0,0,0,0,0,0,0,106,106
10,0,0,0,0,0,0,0,0,0,115,115
11,0,0,0,0,0,0,0,0,0,109,109
12,0,0,0,0,0,0,0,0,0,84,84
13,3,0,0,0,0,0,0,0,0,90,93
14,2,0,0,0,0,0,0,0,0,64,66
15,2,0,0,0,0,0,0,0,0,63,65
16,2,0,0,0,0,0,0,0,0,68,70
17,5,0,0,0,0,0,0,0,0,62,67
18,2,0,0,0,0,0,0,0,0,56,58
19,2,0,0,0,0,0,0,0,0,68,70
20,2,0,0,0,0,0,0,0,0,62,64
21,0,0,0,0,0,0,0,0,0,51,51
22,2,0,0,0,0,0,0,0,1,54,57
23,2,0,0,0,0,0,0,0,0,56,58
24,1,0,0,0,0,0,0,0,0,69,70
25,2,0,0,0,0,0,0,0,0,81,83
26,3,0,0,0,0,0,0,0,0,73,76
27,1,0,0,0,0,0,0,0,0,63,64
28,2,0,0,0,0,0,0,0,0,71,73
29,0,0,0,0,0,0,0,0,0,78,78
30,0,0,0,0,0,0,0,0,0,73,73
31,0,0,0,0,0,0,0,0,0,70,70
32,1,0,0,0,0,0,0,0,0,71,72
33,0,0,0,0,0,0,0,0,0,77,77
34,0,0,0,0,0,0,0,0,0,78,79
35,2,0,0,0,0,0,0,0,0,54,56
36,2,0,0,0,0,0,0,0,0,47,49
37,0,0,0,0,0,0,0,0,0,64,64
38,1,0,0,0,0,0,0,0,0,75,76
39,0,0,0,0,0,0,0,0,0,61,64
40,1,0,0,0,0,0,0,0,0,60,61
41,1,0,0,0,0,0,0,0,0,64,65
42,0,0,0,0,0,0,0,0,0,53,54
43,0,0,0,0,0,0,0,0,0,54,56
44,0,0,0,0,0,0,0,0,0,64,64
45,0,0,0,0,0,0,0,0,0,58,58
46,0,0,0,0,0,0,0,0,0,48,48
47,0,0,0,0,0,0,0,0,0,45,46
48,0,0,0,0,0,0,0,0,0,64,65
49,0,0,0,0,0,0,0,0,0,63,65
50,0,0,0,0,0,0,0,0,0,54,54
51,0,0,0,0,0,0,0,0,0,61,62
52,0,0,0,0,0,0,0,0,0,52,55
53,0,0,0,0,0,0,0,0,0,56,57
54,0,0,0,0,0,0,0,0,0,63,64
55,0,0,0,1,0,0,0,0,0,43,44
56,0,0,0,0,0,0,0,0,0,57,57
57,0,0,0,0,0,0,0,0,0,71,72
58,0,0,0,1,0,0,0,0,0,46,48
59,0,0,0,0,0,0,0,0,0,41,41
60,0,0,0,0,0,0,0,0,0,63,64
61,0,0,0,0,0,0,0,0,0,66,68
62,0,0,0,1,0,0,0,0,0,63,65
63,0,0,0,1,0,0,0,0,0,60,61
64,0,0,0,0,0,0,0,0,0,51,52
65,0,0,0,2,0,0,0,0,0,56,58
66,0,0,0,0,0,0,0,0,0,42,44
67,0,0,0,0,0,0,0,0,0,52,53
68,0,0,0,0,0,0,0,0,0,49,49
69,0,0,0,0,0,0,0,0,0,56,56
70,0,0,0,1,0,0,0,0,0,59,62
71,0,0,0,1,0,0,0,0,0,64,66
72,0,0,0,2,0,0,0,0,0,75,78
73,0,0,0,1,0,0,0,0,0,58,60
74,0,0,0,1,0,0,0,0,0,67,69
75,0,0,0,0,0,0,0,0,0,48,49
76,0,0,0,1,0,0,0,0,0,45,47
77,0,0,0,2,0,0,0,0,0,49,52
78,0,0,0,0,0,0,0,0,0,60,63
79,0,0,0,0,0,0,0,0,0,37,37
80,0,0,0,1,0,0,0,0,0,52,54
81,0,0,0,2,0,0,0,0,0,52,56
82,0,0,0,0,0,0,0,0,0,58,59
83,0,0,0,1,0,0,0,0,0,58,61
84,0,0,0,0,0,0,0,0,0,66,70
85,0,0,0,0,0,0,0,0,0,60,60
86,0,0,0,3,0,0,0,0,0,53,56
87,0,0,0,0,0,0,0,0,0,49,50
88,0,0,0,1,0,0,0,0,0,57,59
89,0,0,0,0,0,0,0,0,0,47,49
90,0,0,0,1,0,0,0,0,0,49,52
91,0,0,0,1,0,0,0,0,0,59,62
92,0,0,0,1,0,0,0,0,0,51,52
93,0,0,0,3,0,0,0,0,0,42,46
94,0,0,0,0,0,0,0,0,0,47,48
95,0,0,0,2,0,0,0,0,0,57,59
96,0,0,0,3,0,0,0,0,0,48,52
97,0,0,0,2,0,0,0,0,0,53,60
98,0,0,0,1,0,0,0,0,0,52,54
99,0,0,0,2,0,0,0,0,0,43,49
100,0,0,0,1,0,0,0,0,0,56,57
101,0,0,0,1,0,0,0,0,0,57,61
102,0,0,0,4,0,0,0,0,0,45,49
103,0,0,0,3,0,0,0,0,0,43,46
104,0,0,0,2,0,0,0,0,0,50,54
105,0,0,0,1,0,0,0,0,0,58,61
106,0,0,0,2,0,0,0,0,0,48,52
107,1,0,0,2,0,0,0,0,0,44,47
108,0,0,0,0,0,0,0,0,0,49,51
109,0,0,0,2,0,0,0,0,0,42,44
110,0,0,0,3,0,0,0,0,0,49,53
111,0,0,0,1,0,0,0,0,0,61,64
112,0,0,0,2,0,0,0,0,0,60,62
113,0,0,0,0,0,0,0,0,0,57,61
114,0,0,0,1,0,0,0,0,0,53,57
115,0,0,0,0,0,0,0,0,0,46,47
116,0,0,0,2,0,0,0,0,0,57,61
117,0,0,0,1,0,0,0,0,0,48,51
118,0,0,0,3,0,0,0,0,0,51,56
119,0,0,0,1,0,0,0,0,0,51,52
120,1,0,0,1,0,0,0,0,0,39,43
121,0,0,0,7,0,0,0,0,0,51,60
122,0,0,0,0,0,0,0,0,0,51,53
123,0,0,0,1,0,0,0,0,0,58,62
124,0,0,0,1,0,0,0,0,0,55,57
125,0,0,0,2,0,0,0,0,0,48,54
126,0,0,0,3,0,0,0,0,0,48,52
127,0,0,0,4,0,0,0,0,0,55,60
128,0,0,0,2,0,0,0,0,0,47,52
129,0,0,0,5,0,0,0,0,0,58,67
130,0,0,0,4,0,0,0,0,0,57,65
131,0,0,0,2,0,0,0,0,0,40,44
132,0,0,0,4,0,0,0,0,0,56,63
133,0,0,0,2,0,0,0,0,0,43,48
134,0,0,0,2,0,0,0,0,0,68,72
135,0,0,0,3,0,0,0,0,0,54,61
136,0,0,0,6,0,0,0,0,0,57,67
137,0,0,0,6,0,0,0,0,0,56,65
138,1,0,0,5,0,0,0,0,0,56,67
139,1,0,0,2,0,0,0,0,0,53,62
140,0,0,0,4,0,0,0,0,0,44,53
141,1,0,0,3,0,0,0,0,0,55,61
142,0,0,0,3,0,0,0,0,0,60,64
143,1,0,0,7,0,0,0,0,0,47,59
144,0,0,0,5,0,0,0,0,0,49,55
145,1,0,0,3,0,0,0,0,0,50,59
146,0,0,0,6,0,0,0,0,0,44,52
147,0,0,0,3,0,0,0,0,0,52,61
148,1,0,0,2,0,0,0,0,1,39,49
149,1,0,0,3,0,0,0,0,0,44,53
150,1,0,0,4,0,0,0,0,0,39,46
151,0,0,0,1,0,0,0,0,0,58,65
152,1,0,0,3,0,0,0,0,0,37,48
153,1,0,0,5,0,0,0,0,0,54,67
154,0,0,0,4,0,0,0,0,0,52,60
155,1,0,0,3,0,0,0,0,0,45,51
156,1,0,0,5,0,0,0,0,0,52,62
157,0,0,0,5,0,0,0,0,0,40,49
158,3,0,0,4,0,0,0,0,0,51,63
159,1,0,0,4,0,0,0,0,0,46,55
160,0,0,0,7,0,0,0,0,0,38,50
161,0,0,0,4,0,0,0,0,0,60,67
162,1,0,0,6,0,0,0,0,0,46,60
163,2,0,0,5,0,0,0,0,0,53,62
164,0,0,0,11,0,0,0,0,0,36,51
165,0,0,0,10,0,0,0,0,0,42,57
166,1,0,0,4,0,0,0,0,0,39,47
167,1,0,0,7,0,0,0,0,0,54,65
168,0,0,0,9,0,0,0,0,0,45,60
169,0,0,0,10,0,0,0,0,0,51,67
170,0,0,0,7,0,0,0,0,1,43,55
171,3,0,0,8,0,0,0,0,0,50,66
172,1,0,0,6,0,0,0,0,0,41,50
173,1,0,0,6,0,0,0,0,0,32,41
174,1,0,0,7,0,0,0,0,0,37,50
175,1,0,0,7,0,0,0,0,0,45,58
176,0,0,0,7,0,0,0,0,0,37,56
177,0,0,0,6,0,0,0,0,0,40,49
178,1,0,0,4,0,0,0,0,0,36,50
179,3,0,0,5,0,0,0,0,0,32,43
180,2,0,0,7,0,0,0,0,0,31,44
181,1,0,0,7,0,0,0,0,0,37,52
182,3,0,0,12,0,0,0,0,0,39,57
183,1,0,0,8,0,0,0,0,0,47,65
184,3,0,0,9,0,0,0,0,0,35,52
185,3,0,0,8,0,0,0,0,0,28,51
186,1,0,0,9,0,0,0,0,0,31,47
187,4,0,0,8,0,0,0,0,0,33,49
188,2,0,0,15,0,0,0,0,0,33,59
189,2,0,0,6,0,0,0,0,0,35,50
190,3,0,0,9,0,0,0,0,0,45,64
191,5,0,0,11,0,0,0,0,0,37,61
192,4,0,0,8,0,0,0,0,0,26,45
193,2,0,0,13,0,0,0,0,0,30,53
194,2,0,0,13,0,0,0,0,0,35,58
195,2,0,0,8,0,0,0,0,0,30,45
196,2,0,0,8,0,0,0,0,0,38,52
197,5,0,0,2,0,0,0,0,0,23,39
198,3,0,0,7,0,0,0,0,1,25,47
199,2,0,0,9,0,0,0,0,0,25,42
200,2,0,0,9,0,0,0,0,0,27,46
201,3,0,0,16,0,0,0,0,0,32,60
202,4,0,0,6,0,0,0,0,0,27,44
203,4,0,0,9,0,0,0,0,0,31,53
204,3,0,0,11,0,0,0,0,0,29,53
205,2,0,0,18,0,0,0,0,0,27,53
206,2,0,0,14,0,0,0,0,0,28,49
207,5,0,0,5,0,0,0,0,0,31,53
208,3,0,0,10,0,0,0,0,0,24,50
209,3,0,0,15,0,0,0,0,0,17,49
210,2,0,0,14,0,0,0,0,0,24,49
211,5,0,0,13,0,0,0,0,0,24,52
212,5,0,0,12,0,0,0,0,0,26,51
213,7,0,0,8,0,0,0,0,0,20,43
214,7,0,0,10,0,0,0,0,0,26,51
215,13,0,0,17,0,0,0,0,0,23,62
216,3,0,0,17,0,0,0,0,0,23,50
217,2,0,0,13,0,0,0,0,0,17,39
218,8,0,0,16,0,0,0,0,0,23,54
219,11,0,0,15,0,0,0,0,0,24,57
220,5,0,0,25,0,0,0,0,0,21,59
221,8,0,0,9,0,0,0,0,0,16,44
222,8,0,0,10,0,0,0,0,0,20,48
223,8,0,0,18,0,0,0,0,0,21,62
224,8,0,0,12,0,0,0,0,0,16,48
225,12,0,0,8,0,0,0,0,0,18,55
226,14,0,0,20,0,0,0,0,0,17,61
227,12,0,0,11,0,0,0,0,0,21,57
228,6,0,0,20,0,0,0,0,0,11,46
229,8,0,0,7,0,0,0,0,0,13,40
230,10,0,0,16,0,0,0,0,0,12,51
231,15,0,0,17,0,0,0,0,0,15,60
232,8,0,0,14,0,0,0,0,0,24,51
233,11,0,0,13,0,0,0,0,0,20,61
234,8,0,0,12,0,0,0,0,0,14,41
235,12,0,0,13,0,0,0,0,0,15,58
236,10,0,0,13,0,0,0,0,0,11,49
237,19,0,0,16,0,0,0,0,0,11,58
238,8,0,0,13,0,0,0,0,0,12,47
239,17,0,0,11,0,0,0,0,0,11,49
240,15,0,0,12,0,0,0,0,0,5,47
241,14,0,0,21,0,0,0,0,0,18,69
242,20,0,0,19,0,0,0,0,0,9,64
243,12,0,0,11,0,0,0,0,0,12,53
244,19,0,0,16,0,0,0,0,0,12,57
245,19,0,0,16,0,0,0,0,0,8,53
246,15,0,0,9,0,0,0,0,0,9,43
247,17,0,0,27,0,0,0,0,0,15,72
248,20,0,0,20,0,0,0,0,0,14,67
249,18,0,0,13,0,0,0,0,0,8,52
250,24,0,0,19,0,0,0,0,0,13,69
251,21,0,0,20,0,0,0,0,0,10,65
252,24,0,0,18,0,0,0,0,0,13,67
253,20,0,0,21,0,0,0,0,0,12,64
254,31,0,0,18,0,0,0,0,0,7,61
255,22,0,0,11,0,0,0,0,0,13,61
256,28,0,0,17,0,0,0,0,0,12,63
257,26,0,0,12,0,0,0,0,0,6,53
258,20,0,0,16,0,0,0,0,0,9,57
259,22,0,0,19,0,0,0,0,0,6,58
260,19,0,0,10,0,0,0,0,0,6,45
261,29,0,0,12,0,0,0,0,0,5,55
262,18,0,0,12,0,0,0,0,0,10,51
