Time,HH,HR,HS,HW,RR,RS,RW,SS,SW,WW,Total.Pop.
0,0,0,0,0,0,0,0,0,0,50,50
1,0,0,0,0,0,0,0,0,0,50,50
2,0,0,0,0,0,0,0,0,0,78,78
3,0,0,0,0,0,0,0,0,0,86,86
4,0,0,0,0,0,0,0,0,0,81,81
5,0,0,0,0,0,0,0,0,0,99,99
6,0,0,0,0,0,0,0,0,0,103,103
7,0,0,0,0,0,0,0,0,0,112,112
8,0,0,0,0,0,0,0,0,0,111,111
9,0,0,0,0,0,0,0,0,0,103,103
10,0,0,0,0,0,0,0,0,0,89,89
11,0,0,0,0,0,0,0,0,0,92,92
12,0,0,0,0,0,0,0,0,0,102,102
13,0,0,0,0,0,0,0,0,0,83,83
14,0,0,0,0,0,0,0,0,0,66,66
15,0,0,0,0,0,0,0,0,0,81,81
16,0,0,0,0,0,0,0,0,0,79,79
17,0,0,0,0,0,0,0,0,0,60,60
18,0,0,0,0,0,0,0,0,0,55,55
19,0,0,0,0,0,0,0,0,0,55,55
20,0,0,0,0,0,0,0,0,0,55,55
21,0,0,0,0,0,0,0,0,0,60,60
22,0,0,0,0,0,0,0,0,0,66,66
23,0,0,0,0,0,0,0,0,0,52,52
24,0,0,0,0,0,0,0,0,0,52,52
25,0,0,0,0,0,0,0,0,0,70,70
26,0,0,0,0,0,0,0,0,0,62,62
27,0,0,0,0,0,0,0,0,0,48,48
28,0,0,0,0,0,0,0,0,0,64,64
29,0,0,0,0,0,0,0,0,0,59,59
30,0,0,0,0,0,0,0,0,0,62,62
31,0,0,0,0,0,0,0,0,0,61,61
32,0,0,0,0,0,0,0,0,0,74,74
33,0,0,0,0,0,0,0,0,0,57,57
34,0,0,0,0,0,0,0,0,0,46,46
35,0,0,0,0,0,0,0,0,0,60,60
36,0,0,0,0,0,0,0,0,0,69,69
37,0,0,0,0,0,0,0,0,0,60,61
38,0,0,0,0,0,0,0,0,0,55,56
39,0,0,0,0,0,0,0,0,0,47,47
40,0,0,0,0,0,0,0,0,0,46,46
41,0,0,0,0,0,0,0,0,0,52,53
42,0,0,0,0,0,0,0,0,0,42,42
43,0,0,0,0,0,0,0,0,0,55,55
44,0,0,0,0,0,0,0,0,0,47,47
45,0,0,0,0,0,0,0,0,0,50,50
46,0,0,0,0,0,0,0,0,0,52,53
47,0,0,0,0,0,0,0,0,0,58,60
48,0,0,0,0,0,0,0,0,0,54,54
49,0,0,0,0,0,0,0,0,0,63,63
50,0,0,0,0,0,0,0,0,0,58,60
51,0,0,0,0,0,0,0,0,0,53,55
52,0,0,0,0,0,0,0,0,0,46,48
53,0,0,0,0,0,0,0,0,0,50,50
54,0,0,0,0,0,0,0,0,0,56,57
55,0,0,0,0,0,0,0,0,0,40,43
56,0,0,0,0,0,0,0,0,0,51,52
57,0,0,0,0,0,0,0,0,0,56,57
58,0,0,0,0,0,0,0,0,0,46,46
59,0,0,0,0,0,0,0,0,0,43,45
60,0,0,0,0,0,0,0,0,0,42,42
61,0,0,0,2,0,0,0,0,0,56,59
62,0,0,0,1,0,0,0,0,0,61,62
63,0,0,0,1,0,0,0,0,0,36,37
64,0,0,0,1,0,0,0,0,0,59,61
65,0,0,0,1,0,0,0,0,0,42,43
66,0,0,0,0,0,0,0,0,0,47,49
67,0,0,0,0,0,0,0,0,0,47,48
68,0,0,0,2,0,0,0,0,0,34,36
69,0,0,0,0,0,0,0,0,0,54,55
70,0,0,0,0,0,0,0,0,0,51,52
71,0,0,0,2,0,0,0,0,0,58,60
72,0,0,0,1,0,0,0,0,0,40,42
73,0,0,0,0,0,0,0,0,0,59,59
74,0,0,0,0,0,0,0,0,0,55,57
75,0,0,0,1,0,0,0,0,0,48,49
76,0,0,0,1,0,0,0,0,0,39,41
77,0,0,0,0,0,0,0,0,0,47,47
78,0,0,0,1,0,0,0,0,0,48,49
79,0,0,0,1,0,0,0,0,0,41,43
80,0,0,0,1,0,0,0,0,0,53,54
81,0,0,0,1,0,0,0,0,0,47,48
82,0,0,0,0,0,0,0,0,0,50,52
