Time,HH,HR,HS,HW,RR,RS,RW,SS,SW,WW,Total.Pop.
0,0,0,0,0,0,0,0,0,0,50,50
1,0,0,0,0,0,0,0,0,0,44,44
2,0,0,0,0,0,0,0,0,0,60,60
3,0,0,0,0,0,0,0,0,0,95,95
4,0,0,0,0,0,0,0,0,0,105,105
5,0,0,0,0,0,0,0,0,0,128,128
6,0,0,0,0,0,0,0,0,0,96,96
7,0,0,0,0,0,0,0,0,0,104,104
8,0,0,0,0,0,0,0,0,0,116,116
9,0,0,0,0,0,0,0,0,0,126,126
10,2,0,0,0,0,0,0,0,0,96,98
11,5,0,0,0,0,0,0,0,0,86,91
12,2,0,0,0,0,0,0,0,0,86,88
13,2,0,0,0,0,0,0,0,0,60,62
14,4,0,0,0,0,0,0,0,0,76,80
15,4,0,0,0,0,0,0,0,0,66,70
16,1,0,0,0,0,0,0,0,0,69,70
17,2,0,0,0,0,0,0,0,0,68,70
18,1,0,0,0,0,0,0,0,0,60,61
19,4,0,0,0,0,0,0,0,0,54,58
20,1,0,0,0,0,0,0,0,0,31,32
21,2,0,0,0,0,0,0,0,0,49,51
22,3,0,0,0,0,0,0,0,0,65,68
23,2,0,0,0,0,0,0,0,0,65,67
24,2,0,0,0,0,0,0,0,0,69,71
25,0,0,0,0,0,0,0,0,0,68,68
26,2,0,0,0,0,0,0,0,0,56,58
27,0,0,0,0,0,0,0,0,0,66,66
28,1,0,0,0,0,0,0,0,0,64,65
29,1,0,0,0,0,0,0,0,0,77,78
30,0,0,0,0,0,0,0,0,0,67,67
31,0,0,0,0,0,0,0,0,0,72,72
32,0,0,0,0,0,0,0,0,0,66,66
33,0,0,0,0,0,0,0,0,0,59,59
34,3,0,0,0,0,0,0,0,0,67,70
35,1,0,0,0,0,0,0,0,0,48,49
36,0,0,0,0,0,0,0,0,0,54,54
37,2,0,0,0,0,0,0,0,0,61,63
38,0,0,0,0,0,0,0,0,0,50,51
39,1,0,0,0,0,0,0,0,0,49,50
40,0,0,0,0,0,0,0,0,0,59,61
41,0,0,0,0,0,0,0,0,0,54,55
42,0,0,0,0,0,0,0,0,0,69,70
43,0,0,0,0,0,0,0,0,0,60,62
44,0,0,0,0,0,0,0,0,0,45,47
45,0,0,0,0,0,0,0,0,0,58,59
46,0,0,0,0,0,0,0,0,0,56,59
47,0,0,0,0,0,0,0,0,0,52,53
48,0,0,0,0,0,0,0,0,0,71,72
49,0,0,0,0,0,0,0,0,0,54,55
50,0,0,0,0,0,0,0,0,0,51,51
51,0,0,0,0,0,0,0,0,0,55,56
52,0,0,0,0,0,0,0,0,0,45,46
53,0,0,0,0,0,0,0,0,0,55,56
54,0,0,0,0,0,0,0,0,0,51,52
55,0,0,0,0,0,0,0,0,0,58,60
56,0,0,0,0,0,0,0,0,0,52,53
57,0,0,0,0,0,0,0,0,0,46,47
58,0,0,0,0,0,0,0,0,0,58,61
59,0,0,0,0,0,0,0,0,0,54,55
60,0,0,0,0,0,0,0,0,0,62,62
61,0,0,0,0,0,0,0,0,0,57,58
62,0,0,0,0,0,0,0,0,0,61,61
63,0,0,0,0,0,0,0,0,0,56,57
64,0,0,0,0,0,0,0,0,0,50,50
65,0,0,0,0,0,0,0,0,0,60,61
66,0,0,0,0,0,0,0,0,0,52,52
67,0,0,0,1,0,0,0,0,0,54,55
68,0,0,0,2,0,0,0,0,0,62,65
69,0,0,0,0,0,0,0,0,0,53,53
70,0,0,0,0,0,0,0,0,0,48,48
71,0,0,0,0,0,0,0,0,0,51,52
72,0,0,0,2,0,0,0,0,0,55,59
73,0,0,0,2,0,0,0,0,0,49,52
74,0,0,0,0,0,0,0,0,0,58,59
75,0,0,0,1,0,0,0,0,0,49,50
76,0,0,0,0,0,0,0,0,0,68,69
77,0,0,0,2,0,0,0,0,0,53,55
78,0,0,0,1,0,0,0,0,0,56,58
79,0,0,0,0,0,0,0,0,0,55,56
80,0,0,0,2,0,0,0,0,0,50,54
81,0,0,0,1,0,0,0,0,0,44,47
82,0,0,0,0,0,0,0,0,0,45,45
83,0,0,0,2,0,0,0,0,0,51,53
84,0,0,0,2,0,0,0,0,0,51,54
85,0,0,0,1,0,0,0,0,0,38,39
86,0,0,0,3,0,0,0,0,0,44,48
87,0,0,0,1,0,0,0,0,0,55,56
88,0,0,0,0,0,0,0,0,0,57,59
89,0,0,0,1,0,0,0,0,0,43,47
90,0,0,0,3,0,0,0,0,0,49,54
91,0,0,0,0,0,0,0,0,0,51,52
92,0,0,0,0,0,0,0,0,0,50,53
93,0,0,0,1,0,0,0,0,0,61,62
94,0,0,0,2,0,0,0,0,0,38,41
95,0,0,0,0,0,0,0,0,0,40,41
96,0,0,0,3,0,0,0,0,0,52,55
97,0,0,0,0,0,0,0,0,0,51,51
98,0,0,0,1,0,0,0,0,0,57,60
