Time,HH,HR,HS,HW,RR,RS,RW,SS,SW,WW,Total.Pop.
0,0,0,0,0,0,0,0,0,0,50,50
1,0,0,0,0,0,0,0,0,0,54,54
2,0,0,0,0,0,0,0,0,0,76,76
3,0,0,0,0,0,0,0,0,0,91,91
4,0,0,0,0,0,0,0,0,0,96,96
5,0,0,0,0,0,0,0,0,0,122,122
6,0,0,0,0,0,0,0,0,0,113,113
7,0,0,0,0,0,0,0,0,0,99,99
8,0,0,0,0,0,0,0,0,0,108,108
9,0,0,0,0,0,0,0,0,0,92,92
10,0,0,0,0,0,0,0,0,0,107,107
11,0,0,0,0,0,0,0,0,0,87,87
12,0,0,0,0,0,0,0,0,0,120,120
13,0,0,0,0,0,0,0,0,0,67,67
14,0,0,0,0,0,0,0,0,0,68,68
15,0,0,0,0,0,0,0,0,0,57,57
16,0,0,0,0,0,0,0,0,0,59,59
17,0,0,0,0,0,0,0,0,0,51,51
18,0,0,0,0,0,0,0,0,0,52,52
19,0,0,0,0,0,0,0,0,0,56,56
20,0,0,0,0,0,0,0,0,0,66,66
21,0,0,0,0,0,0,0,0,0,59,59
22,0,0,0,0,0,0,0,0,0,57,57
23,0,0,0,0,0,0,0,0,0,54,54
24,0,0,0,0,0,0,0,0,0,67,67
25,0,0,0,0,0,0,0,0,0,65,65
26,0,0,0,0,0,0,0,0,0,66,66
27,0,0,0,0,0,0,0,0,0,59,59
28,0,0,0,0,0,0,0,0,0,60,60
29,0,0,0,0,0,0,0,0,0,58,58
30,0,0,0,0,0,0,0,0,0,62,62
31,0,0,0,0,0,0,0,0,0,64,64
32,0,0,0,0,0,0,0,0,0,79,79
33,0,0,0,0,0,0,0,0,0,80,80
34,0,0,0,0,0,0,0,0,0,73,73
35,0,0,0,0,0,0,0,0,0,59,60
36,0,0,0,0,0,0,0,0,0,61,61
37,0,0,0,0,0,0,0,0,0,65,65
38,0,0,0,0,0,0,0,0,0,58,58
39,0,0,0,0,0,0,0,0,0,62,62
40,0,0,0,0,0,0,0,0,0,60,60
41,0,0,0,0,0,0,0,0,0,51,51
42,0,0,0,0,0,0,0,0,0,61,65
43,0,0,0,0,0,0,0,0,0,42,42
44,0,0,0,0,0,0,0,0,0,53,54
45,0,0,0,0,0,0,0,0,0,65,66
46,0,0,0,0,0,0,0,0,0,54,54
47,0,0,0,0,0,0,0,0,0,52,52
48,0,0,0,0,0,0,0,0,0,55,56
49,0,0,0,0,0,0,0,0,0,56,56
50,0,0,0,0,0,0,0,0,0,54,55
51,0,0,0,0,0,0,0,0,0,53,53
52,0,0,0,0,0,0,0,0,0,48,49
53,0,0,0,0,0,0,0,0,0,51,53
54,0,0,0,0,0,0,0,0,0,59,59
55,0,0,0,0,0,0,0,0,0,50,50
56,0,0,0,0,0,0,0,0,0,55,55
57,0,0,0,0,0,0,0,0,0,48,49
58,0,0,0,1,0,0,0,0,0,60,61
59,0,0,0,0,0,0,0,0,0,56,57
60,0,0,0,0,0,0,0,0,0,66,66
61,0,0,0,0,0,0,0,0,0,52,52
62,0,0,0,0,0,0,0,0,0,49,51
63,0,0,0,0,0,0,0,0,0,50,51
64,0,0,0,0,0,0,0,0,0,53,53
65,0,0,0,0,0,0,0,0,0,55,55
66,0,0,0,0,0,0,0,0,0,50,50
67,0,0,0,0,0,0,0,0,0,43,43
68,0,0,0,0,0,0,0,0,0,44,45
69,0,0,0,1,0,0,0,0,0,46,47
70,0,0,0,1,0,0,0,0,0,57,58
71,0,0,0,1,0,0,0,0,0,57,59
72,0,0,0,1,0,0,0,0,0,50,52
73,0,0,0,0,0,0,0,0,0,57,58
74,0,0,0,0,0,0,0,0,0,47,49
75,0,0,0,0,0,0,0,0,0,50,50
76,0,0,0,0,0,0,0,0,0,50,50
77,0,0,0,1,0,0,0,0,0,43,45
78,0,0,0,1,0,0,0,0,0,39,41
79,0,0,0,0,0,0,0,0,0,60,61
80,0,0,0,1,0,0,0,0,0,46,47
81,0,0,0,0,0,0,0,0,0,45,46
82,0,0,0,0,0,0,0,0,0,54,55
83,0,0,0,2,0,0,0,0,0,46,49
84,0,0,0,1,0,0,0,0,0,45,48
85,0,0,0,0,0,0,0,0,0,39,39
86,0,0,0,0,0,0,0,0,0,48,49
87,0,0,0,2,0,0,0,0,0,40,43
88,0,0,0,0,0,0,0,0,0,49,50
89,0,0,0,2,0,0,0,0,0,73,77
90,0,0,0,2,0,0,0,0,0,42,45
91,0,0,0,0,0,0,0,0,0,47,47
92,0,0,0,0,0,0,0,0,0,43,44
93,0,0,0,0,0,0,0,0,0,56,58
94,0,0,0,0,0,0,0,0,0,55,57
95,0,0,0,3,0,0,0,0,0,53,57
96,0,0,0,1,0,0,0,0,0,58,61
97,0,0,0,1,0,0,0,0,0,48,50
98,0,0,0,3,0,0,0,0,0,48,54
99,0,0,0,2,0,0,0,0,0,49,53
100,0,0,0,2,0,0,0,0,0,39,43
101,0,0,0,0,0,0,0,0,0,45,46
102,1,0,0,5,0,0,0,0,0,50,57
103,0,0,0,1,0,0,0,0,0,44,47
104,0,0,0,0,0,0,0,0,0,47,47
105,0,0,0,6,0,0,0,0,0,47,55
106,0,0,0,1,0,0,0,0,0,41,42
107,0,0,0,2,0,0,0,0,0,48,51
108,0,0,0,0,0,0,0,0,0,54,55
109,0,0,0,4,0,0,0,0,0,52,57
110,1,0,0,1,0,0,0,0,0,51,56
111,0,0,0,2,0,0,0,0,0,49,52
112,0,0,0,1,0,0,0,0,0,55,58
113,0,0,0,1,0,0,0,0,0,65,66
114,0,0,0,1,0,0,0,0,0,42,44
115,0,0,0,0,0,0,0,0,0,68,71
116,0,0,0,1,0,0,0,0,0,33,35
117,0,0,0,2,0,0,0,0,0,51,55
118,1,0,0,1,0,0,0,0,0,37,40
119,0,0,0,6,0,0,0,0,0,42,48
120,0,0,0,3,0,0,0,0,0,58,63
121,0,0,0,4,0,0,0,0,0,40,45
122,0,0,0,2,0,0,0,0,0,54,56
123,0,0,0,2,0,0,0,0,0,48,53
124,0,0,0,3,0,0,0,0,0,48,52
125,0,0,0,4,0,0,0,0,0,47,52
126,0,0,0,3,0,0,0,0,0,51,55
127,0,0,0,0,0,0,0,0,0,43,44
128,0,0,0,1,0,0,0,0,0,46,48
129,0,0,0,3,0,0,0,0,0,49,53
130,0,0,0,3,0,0,0,0,0,40,45
131,0,0,0,3,0,0,0,0,0,40,45
132,0,0,0,3,0,0,0,0,0,50,55
133,0,0,0,1,0,0,0,0,0,48,53
134,0,0,0,3,0,0,0,0,0,29,32
135,0,0,0,0,0,0,0,0,0,41,41
136,0,0,0,1,0,0,0,0,0,48,50
137,0,0,0,3,0,0,0,0,0,51,57
138,0,0,0,3,0,0,0,0,0,31,38
139,1,0,0,6,0,0,0,0,0,45,53
140,0,0,0,2,0,0,0,0,0,39,41
141,0,0,0,3,0,0,0,0,0,50,60
142,1,0,0,4,0,0,0,0,0,46,51
143,0,0,0,2,0,0,0,0,0,37,42
144,1,0,0,2,0,0,0,0,0,55,64
145,0,0,0,6,0,0,0,0,0,42,51
146,2,0,0,3,0,0,0,0,0,43,53
147,0,0,0,3,0,0,0,0,0,45,49
148,0,0,0,6,0,0,0,0,0,45,52
149,0,0,0,2,0,0,0,0,0,38,45
150,1,0,0,3,0,0,0,0,0,45,54
151,0,0,0,5,0,0,0,0,0,47,54
152,0,0,0,3,0,0,0,0,0,35,45
153,1,0,0,2,0,0,0,0,0,45,50
154,0,0,0,5,0,0,0,0,0,44,54
155,2,0,0,4,0,0,0,0,0,43,55
156,1,0,0,1,0,0,0,0,0,37,43
157,0,0,0,3,0,0,0,0,0,33,40
158,1,0,0,7,0,0,0,0,0,41,51
159,1,0,0,2,0,0,0,0,0,41,48
160,0,0,0,6,0,0,0,0,0,30,43
161,1,0,0,4,0,0,0,0,0,37,50
162,0,0,0,8,0,0,0,0,0,47,65
163,0,0,0,11,0,0,0,0,0,48,64
164,1,0,0,8,0,0,0,0,0,42,55
165,0,0,0,5,0,0,0,0,0,38,55
166,0,0,0,6,0,0,0,0,0,33,44
167,0,0,0,11,0,0,0,0,0,36,50
168,3,0,0,4,0,0,0,0,0,50,60
169,1,0,0,9,0,0,0,0,0,34,47
170,0,0,0,7,0,0,0,0,0,48,61
171,1,0,0,7,0,0,0,0,0,47,58
172,3,0,0,9,0,0,0,0,0,40,58
173,2,0,0,14,0,0,0,0,0,41,62
174,1,0,0,7,0,0,0,0,0,48,62
175,2,0,0,9,0,0,0,0,0,41,60
176,0,0,0,8,0,0,0,0,0,30,41
177,1,0,0,7,0,0,0,0,0,44,58
178,1,0,0,2,0,0,0,0,0,48,57
179,0,0,0,9,0,0,0,0,0,40,57
180,3,0,0,7,0,0,0,0,0,25,42
181,1,0,0,4,0,0,0,0,0,32,47
182,1,0,0,5,0,0,0,0,0,37,52
183,4,0,0,2,0,0,0,0,0,33,43
184,0,0,0,6,0,0,0,0,0,38,55
185,1,0,0,13,0,0,0,0,0,35,57
186,2,0,0,11,0,0,0,0,0,22,42
187,0,0,0,10,0,0,0,0,0,32,49
188,2,0,0,10,0,0,0,0,0,37,55
189,2,0,0,5,0,0,0,0,0,32,47
190,2,0,0,9,0,0,0,0,0,32,46
191,2,0,0,5,0,0,0,0,0,41,54
192,5,0,0,12,0,0,0,0,1,30,54
193,4,0,0,11,0,0,0,0,0,25,45
194,3,0,0,10,0,0,0,0,0,41,59
195,2,0,0,12,0,0,0,0,0,36,58
196,2,0,0,8,0,0,0,0,0,24,42
197,5,0,0,12,0,0,0,0,0,18,41
198,3,0,0,12,0,0,0,0,0,34,60
199,1,0,0,11,0,0,0,0,0,27,48
200,3,0,0,16,0,0,0,0,0,31,59
201,5,0,0,8,0,0,0,0,0,21,42
202,4,0,0,15,0,0,0,0,0,22,50
203,7,0,0,11,0,0,0,0,0,19,48
204,0,0,0,5,0,0,0,0,0,33,45
205,6,0,0,9,0,0,0,0,0,29,55
206,4,0,0,15,0,0,0,0,0,20,51
207,3,0,0,14,0,0,0,0,0,21,47
208,5,0,0,11,0,0,0,0,0,30,57
209,5,0,0,14,0,0,0,0,0,21,58
210,5,0,0,12,0,0,0,0,0,32,56
211,2,0,0,11,0,0,0,0,0,32,55
212,4,0,0,14,0,0,0,0,0,28,62
213,5,0,0,8,0,0,0,0,0,22,47
214,4,0,0,15,0,0,0,0,0,26,54
215,6,0,0,11,0,0,0,0,0,32,62
216,1,0,0,12,0,0,0,0,0,22,47
217,7,0,0,13,0,0,0,0,0,17,49
218,8,0,0,15,0,0,0,0,0,24,54
219,6,0,0,15,0,0,0,0,0,18,51
220,10,0,0,9,0,0,0,0,0,24,55
221,12,0,0,13,0,0,0,0,0,16,53
222,9,0,0,10,0,0,0,0,0,26,53
223,6,0,0,10,0,0,0,0,0,18,43
224,12,0,0,11,0,0,0,0,0,17,52
225,8,0,0,6,0,0,0,0,0,16,39
226,10,0,0,12,0,0,0,0,0,29,61
227,11,0,0,11,0,0,0,0,0,18,53
228,13,0,0,8,0,0,0,0,0,18,52
229,14,0,0,10,0,0,0,0,0,17,57
230,6,0,0,12,0,0,0,0,0,11,49
231,9,0,0,16,0,0,0,0,0,12,46
232,6,0,0,19,0,0,0,0,0,13,48
233,12,0,0,15,0,0,0,0,0,22,56
234,10,0,0,15,0,0,0,0,0,20,66
235,15,0,0,9,0,0,0,0,0,17,53
236,11,0,0,16,0,0,0,0,0,14,59
237,15,0,0,12,0,0,0,0,0,11,50
238,14,0,0,10,0,0,0,0,0,11,44
239,10,0,0,15,0,0,0,0,0,22,55
240,15,0,0,16,0,0,0,0,0,10,50
241,7,0,0,19,0,0,0,0,0,6,40
242,20,0,0,18,0,0,0,0,0,13,61
243,14,0,0,14,0,0,0,0,0,9,55
244,17,0,0,9,0,0,0,0,0,8,47
245,12,0,0,15,0,0,0,0,0,11,47
246,14,0,0,13,0,0,0,0,0,15,55
247,15,0,0,22,0,0,0,0,0,9,54
248,15,0,0,12,0,0,0,0,0,6,49
249,18,0,0,13,0,0,0,0,0,14,53
250,23,0,0,20,0,0,0,0,0,10,61
251,16,0,0,9,0,0,0,0,0,4,37
252,14,0,0,14,0,0,0,0,0,10,49
253,20,0,0,11,0,0,0,0,0,13,61
254,21,0,0,13,0,0,0,0,0,2,43
255,24,0,0,10,0,0,0,0,0,5,46
256,20,0,0,11,0,0,0,0,1,9,54
257,32,0,0,11,0,0,0,0,0,9,64
258,27,0,0,12,0,0,0,0,0,4,53
259,18,0,0,16,0,0,0,0,0,5,50
260,33,0,0,11,0,0,0,0,0,1,50
261,21,0,0,15,0,0,0,0,0,6,47
262,22,0,0,10,0,0,0,0,0,5,42
263,30,0,0,11,0,0,0,0,0,4,50
264,20,0,0,13,0,0,0,0,0,6,47
265,27,0,0,11,0,0,0,0,0,3,48
266,20,0,0,13,0,0,0,0,0,5,46
267,30,0,0,4,0,0,0,0,0,3,48
268,29,0,0,12,0,0,0,0,0,2,50
269,30,0,0,9,0,0,0,0,0,1,44
270,29,0,0,12,0,0,0,0,0,2,49
271,34,0,1,8,0,0,0,0,0,4,55
272,20,0,0,7,0,0,0,0,0,3,35
273,39,0,0,7,0,0,0,0,0,1,55
274,36,0,0,12,0,0,0,0,0,2,59
275,30,0,0,11,0,0,0,0,0,1,43
276,31,0,0,17,0,0,0,0,0,4,61
277,26,0,0,11,0,0,0,0,0,10,55
278,34,0,0,7,0,0,0,0,0,4,52
279,34,0,0,7,0,0,0,0,0,2,53
280,34,0,0,10,0,0,0,0,0,3,53
281,37,0,0,11,0,0,0,0,0,1,54
282,29,0,0,11,0,0,0,0,0,1,43
283,30,0,0,10,0,0,0,0,0,0,44
284,23,0,0,6,0,0,0,0,0,3,40
285,36,0,1,4,0,0,0,0,0,0,47
286,33,0,0,10,0,0,0,0,0,0,46
287,39,0,0,6,0,0,0,0,0,0,49
288,33,0,0,10,0,0,0,0,0,2,49
289,29,0,0,8,0,0,0,0,0,1,42
290,45,0,0,4,0,0,0,0,0,1,54
291,37,0,0,6,0,0,0,0,0,0,51
292,42,0,0,4,0,0,0,0,0,0,53
293,40,0,0,10,0,0,0,0,0,0,55
294,41,0,0,2,0,0,0,0,0,0,50
295,26,0,0,5,0,0,0,0,0,3,44
296,30,0,0,6,0,0,0,0,0,1,40
297,49,0,0,10,0,0,0,0,0,2,64
298,42,0,0,4,0,0,0,0,1,1,51
299,42,0,0,2,0,0,0,0,0,2,48
300,46,0,0,4,0,0,0,0,0,0,54
301,53,0,0,5,0,0,0,0,0,0,65
302,37,0,0,5,0,0,0,0,0,0,43
303,47,0,0,5,0,0,0,0,0,0,54
304,37,0,0,0,0,0,0,0,0,0,41
305,41,0,0,6,0,0,0,0,0,2,51
306,52,0,0,9,0,0,0,0,0,0,62
307,48,0,0,4,0,0,0,0,0,2,55
308,43,0,1,4,0,0,0,0,0,0,52
309,32,0,0,2,0,0,0,0,0,1,37
310,46,0,0,5,0,0,0,0,0,0,53
311,44,0,0,3,0,0,0,0,0,0,50
312,40,0,0,3,0,0,0,0,0,1,45
313,44,0,0,1,0,0,0,0,0,0,48
314,47,0,1,1,0,0,0,0,0,1,50
315,51,0,0,2,0,0,0,0,0,0,55
316,39,0,0,4,0,0,0,0,0,0,45
317,49,0,0,2,0,0,0,0,0,0,52
318,42,0,1,2,0,0,0,0,0,0,45
319,40,0,0,0,0,0,0,0,0,0,41
320,43,0,0,2,0,0,0,0,0,0,46
321,41,0,0,1,0,0,0,0,0,0,43
322,51,0,0,2,0,0,0,0,0,0,55
323,43,0,0,3,0,0,0,0,0,0,46
324,51,0,0,3,0,0,0,0,0,0,54
325,60,0,0,2,0,0,0,0,0,0,62
326,52,0,0,2,0,0,0,0,0,0,54
327,58,0,0,1,0,0,0,0,0,0,59
328,49,0,0,0,0,0,0,0,0,0,50
329,48,0,0,1,0,0,0,0,0,0,49
330,44,0,0,0,0,0,0,0,0,0,45
331,49,0,0,1,0,0,0,0,0,0,51
332,46,0,0,0,0,0,0,0,0,0,47
333,52,0,0,0,0,0,0,0,0,0,53
334,48,0,0,1,0,0,0,0,0,0,52
335,47,0,0,1,0,0,0,0,0,0,51
336,51,0,0,1,0,0,0,0,0,0,53
337,45,0,0,1,0,0,0,0,0,0,46
338,57,0,0,0,0,0,0,0,0,0,57
339,56,0,0,2,0,0,0,0,0,0,58
340,47,0,0,0,0,0,0,0,0,0,47
341,41,0,0,0,0,0,0,0,0,0,41
342,33,0,0,0,0,0,0,0,0,0,34
343,54,0,0,0,0,0,0,0,0,0,55
344,52,0,0,2,0,0,0,0,0,0,54
345,51,0,0,0,0,0,0,0,0,0,51
346,51,0,0,0,0,0,0,0,0,0,51
347,40,0,0,0,0,0,0,0,0,0,41
348,47,0,0,1,0,0,0,0,0,0,48
349,51,0,0,0,0,0,0,0,0,0,51
350,60,0,1,0,0,0,0,0,0,0,61
351,48,0,0,1,0,0,0,0,0,0,49
352,51,0,0,1,0,0,0,0,0,0,53
353,52,0,1,0,0,0,0,0,0,0,53
354,54,0,0,0,0,0,0,0,0,0,54
355,51,0,0,0,0,0,0,0,0,0,51
356,41,0,0,0,0,0,0,0,0,0,42
357,42,0,0,0,0,0,0,0,0,0,42
358,53,0,0,0,0,0,0,0,0,0,53
359,51,0,0,0,0,0,0,0,0,0,52
360,44,0,0,1,0,0,0,0,0,0,45
