Time,HH,HR,HS,HW,RR,RS,RW,SS,SW,WW,Total.Pop.
0,0,0,0,0,0,0,0,0,0,50,50
1,0,0,0,0,0,0,0,0,0,40,40
2,0,0,0,0,0,0,0,0,0,77,77
3,0,0,0,0,0,0,0,0,0,100,100
4,0,0,0,0,0,0,0,0,0,117,117
5,0,0,0,0,0,0,0,0,0,120,120
6,0,0,0,0,0,0,0,0,0,125,125
7,0,0,0,0,0,0,0,0,0,147,147
8,0,0,0,0,0,0,0,0,0,118,118
9,0,0,0,0,0,0,0,0,0,110,110
10,0,0,0,0,0,0,0,0,0,105,105
11,2,0,0,0,0,0,0,0,0,102,104
12,2,0,0,0,0,0,0,0,0,81,83
13,3,0,0,0,0,0,0,0,0,86,89
14,2,0,0,0,0,0,0,0,0,81,83
15,2,0,0,0,0,0,0,0,0,77,79
16,1,0,0,0,0,0,0,0,0,88,89
17,7,0,0,0,0,0,0,0,0,71,78
18,4,0,0,0,0,0,0,0,0,70,74
19,2,0,0,0,0,0,0,0,0,58,60
20,3,0,0,0,0,0,0,0,0,66,69
21,1,0,0,0,0,0,0,0,0,65,66
22,8,0,0,0,0,0,0,0,0,65,73
23,0,0,0,0,0,0,0,0,0,72,72
24,2,0,0,0,0,0,0,0,0,72,74
25,4,0,0,0,0,0,0,0,0,74,78
26,1,0,0,0,0,0,0,0,0,64,65
27,3,0,0,0,0,0,0,0,0,75,78
28,2,0,0,0,0,0,0,0,0,76,78
29,2,0,0,0,0,0,0,0,0,67,69
30,0,0,0,0,0,0,0,0,0,73,73
31,0,0,0,0,0,0,0,0,0,62,63
32,0,0,0,0,0,0,0,0,0,79,79
33,1,0,0,0,0,0,0,0,0,74,75
34,1,0,0,0,0,0,0,0,0,61,62
35,0,0,0,0,0,0,0,0,0,80,80
36,2,0,0,0,0,0,0,0,0,86,89
37,2,0,0,0,0,0,0,0,0,63,66
38,1,0,0,0,0,0,0,0,0,69,70
39,1,0,0,0,0,0,0,0,0,60,61
40,0,0,0,0,0,0,0,0,0,72,73
41,1,0,0,0,0,0,0,0,0,74,75
42,0,0,0,0,0,0,0,0,0,75,77
43,0,0,0,0,0,0,0,0,0,68,69
44,0,0,0,0,0,0,0,0,0,44,44
45,0,0,0,0,0,0,0,0,0,68,68
46,0,0,0,0,0,0,0,0,0,46,49
47,1,0,0,0,0,0,0,0,0,63,65
48,0,0,0,0,0,0,0,0,0,71,73
49,1,0,0,0,0,0,0,0,1,70,72
50,0,0,0,0,0,0,0,0,0,46,46
51,0,0,0,0,0,0,0,0,0,65,65
52,0,0,0,0,0,0,0,0,0,58,58
53,0,0,0,0,0,0,0,0,0,55,55
54,0,0,0,0,0,0,0,0,0,67,71
55,0,0,0,0,0,0,0,0,0,66,68
56,0,0,0,1,0,0,0,0,0,61,64
57,0,0,0,0,0,0,0,0,0,72,73
58,0,0,0,1,0,0,0,0,0,60,62
59,1,0,0,0,0,0,0,0,0,56,57
60,0,0,0,0,0,0,0,0,0,66,67
61,0,0,0,1,0,0,0,0,0,58,61
62,1,0,0,0,0,0,0,0,0,66,70
63,0,0,0,1,0,0,0,0,0,57,58
64,0,0,0,0,0,0,0,0,0,65,66
65,0,0,0,0,0,0,0,0,0,49,50
