Time,HH,HR,HS,HW,RR,RS,RW,SS,SW,WW,Total.Pop.
0,0,0,0,0,0,0,0,0,0,50,50
1,0,0,0,0,0,0,0,0,0,47,47
2,0,0,0,0,0,0,0,0,0,74,74
3,0,0,0,0,0,0,0,0,0,89,89
4,0,0,0,0,0,0,0,0,0,109,109
5,0,0,0,0,0,0,0,0,0,98,98
6,0,0,0,0,0,0,0,0,0,110,110
7,0,0,0,0,0,0,0,0,0,116,116
8,0,0,0,0,0,0,0,0,0,118,118
9,0,0,0,0,0,0,0,0,0,116,116
10,1,0,0,0,0,0,0,0,0,91,92
11,1,0,0,0,0,0,0,0,0,91,92
12,0,0,0,0,0,0,0,0,0,85,85
13,1,0,0,0,0,0,0,0,0,82,83
14,0,0,0,0,0,0,0,0,0,64,64
15,2,0,0,0,0,0,0,0,0,62,64
16,2,0,0,0,0,0,0,0,0,63,65
17,1,0,0,0,0,0,0,0,0,72,73
18,1,0,0,0,0,0,0,0,0,62,63
19,2,0,0,0,0,0,0,0,0,46,48
20,1,0,0,0,0,0,0,0,0,57,58
21,4,0,0,0,0,0,0,0,0,59,63
22,3,0,0,0,0,0,0,0,0,58,61
23,1,0,0,0,0,0,0,0,0,71,72
24,3,0,0,0,0,0,0,0,0,53,56
25,1,0,0,0,0,0,0,0,0,78,79
26,0,0,0,0,0,0,0,0,0,65,65
27,0,0,0,0,0,0,0,0,0,67,67
28,1,0,0,0,0,0,0,0,0,80,81
29,2,0,0,0,0,0,0,0,0,73,75
30,2,0,0,0,0,0,0,0,0,68,70
31,0,0,0,0,0,0,0,0,0,66,66
32,0,0,0,0,0,0,0,0,0,67,67
33,0,0,0,0,0,0,0,0,0,62,62
34,0,0,0,0,0,0,0,0,0,96,97
35,0,0,0,0,0,0,0,0,0,67,67
36,1,0,0,0,0,0,0,0,0,71,72
37,1,0,0,0,0,0,0,0,0,59,60
38,0,0,0,0,0,0,0,0,0,71,72
39,0,0,0,0,0,0,0,0,0,56,57
40,0,0,0,0,0,0,0,0,0,63,64
41,0,0,0,0,0,0,0,0,0,61,61
42,0,0,0,0,0,0,0,0,0,60,61
43,0,0,0,0,0,0,0,0,0,55,56
44,0,0,0,0,0,0,0,0,0,55,55
45,0,0,0,0,0,0,0,0,0,44,45
46,0,0,0,0,0,0,0,0,0,59,59
47,0,0,0,0,0,0,0,0,0,46,49
48,0,0,0,0,0,0,0,0,0,65,65
49,0,0,0,0,0,0,0,0,0,66,66
50,0,0,0,0,0,0,0,0,0,46,47
51,0,0,0,0,0,0,0,0,0,43,43
52,0,0,0,0,0,0,0,0,0,59,60
53,0,0,0,0,0,0,0,0,0,46,46
54,0,0,0,0,0,0,0,0,0,68,68
55,0,0,0,0,0,0,0,0,0,56,56
56,0,0,0,0,0,0,0,0,0,61,62
57,0,0,0,1,0,0,0,0,0,61,62
58,0,0,0,2,0,0,0,0,0,48,50
59,0,0,0,1,0,0,0,0,0,61,62
60,0,0,0,1,0,0,0,0,0,72,74
61,0,0,0,0,0,0,0,0,0,64,64
62,0,0,0,0,0,0,0,0,0,49,50
63,0,0,0,0,0,0,0,0,0,47,48
64,0,0,0,0,0,0,0,0,0,62,63
65,0,0,0,1,0,0,0,0,0,42,43
66,0,0,0,0,0,0,0,0,0,51,51
67,0,0,0,0,0,0,0,0,0,55,56
68,0,0,0,0,0,0,0,0,0,52,54
69,0,0,0,0,0,0,0,0,0,66,68
70,0,0,0,1,0,0,0,0,0,55,58
71,0,0,0,0,0,0,0,0,0,64,66
72,0,0,0,1,0,0,0,0,0,56,57
73,0,0,0,1,0,0,0,0,0,58,60
74,0,0,0,0,0,0,0,0,0,61,62
75,0,0,0,0,0,0,0,0,0,53,53
76,0,0,0,0,0,0,0,0,0,50,52
77,0,0,0,2,0,0,0,0,0,54,58
78,0,0,0,1,0,0,0,0,0,45,46
79,0,0,0,1,0,0,0,0,0,59,61
80,0,0,0,1,0,0,0,0,0,51,52
81,0,0,0,0,0,0,0,0,0,57,57
82,0,0,0,0,0,0,0,0,0,53,53
83,0,0,0,0,0,0,0,0,0,60,61
84,0,0,0,3,0,0,0,0,0,46,50
85,0,0,0,1,0,0,0,0,0,41,44
86,0,0,0,0,0,0,0,0,0,59,59
87,0,0,0,0,0,0,0,0,0,65,66
88,0,0,0,1,0,0,0,0,0,48,51
89,0,0,0,0,0,0,0,0,0,59,61
90,0,0,0,2,0,0,0,0,0,45,47
91,0,0,0,0,0,0,0,0,0,49,49
92,0,0,0,1,0,0,0,0,0,55,56
93,0,0,0,1,0,0,0,0,0,59,62
94,0,0,0,0,0,0,0,0,0,64,64
95,0,0,0,1,0,0,0,0,0,67,72
96,0,0,0,1,0,0,0,0,0,47,50
97,0,0,0,2,0,0,0,0,0,53,56
98,0,0,1,0,0,0,0,0,0,48,51
99,0,0,0,2,0,0,0,0,0,52,55
100,0,0,0,2,0,0,0,0,0,68,70
101,0,0,0,3,0,0,0,0,0,59,62
102,0,0,0,2,0,0,0,0,0,55,58
103,0,0,0,4,0,0,0,0,0,57,61
104,0,0,0,1,0,0,0,0,0,52,56
105,0,0,0,3,0,0,0,0,0,46,50
106,0,0,0,1,0,0,0,0,0,55,57
107,0,0,0,0,0,0,0,0,0,44,45
108,0,0,0,1,0,0,0,0,0,42,46
109,0,0,0,3,0,0,0,0,0,51,55
110,0,0,0,1,0,0,0,0,0,51,52
111,0,0,0,4,0,0,0,0,0,61,67
112,0,0,0,0,0,0,0,0,0,53,54
113,0,0,0,2,0,0,0,0,0,55,60
114,0,0,0,2,0,0,0,0,0,53,55
115,0,0,0,1,0,0,0,0,0,55,61
116,0,0,0,2,0,0,0,0,0,38,46
117,0,0,0,0,0,0,0,0,0,48,49
118,0,0,0,5,0,0,0,0,0,46,56
119,1,0,0,1,0,0,0,0,0,49,55
120,0,0,0,5,0,0,0,0,0,56,62
121,0,0,0,1,0,0,0,0,0,51,53
122,0,0,0,3,0,0,0,0,0,51,56
