Time,HH,HR,HS,HW,RR,RS,RW,SS,SW,WW,Total.Pop.
0,0,0,0,0,0,0,0,0,0,50,50
1,0,0,0,0,0,0,0,0,0,50,50
2,0,0,0,0,0,0,0,0,0,76,76
3,0,0,0,0,0,0,0,0,0,89,89
4,0,0,0,0,0,0,0,0,0,112,112
5,0,0,0,0,0,0,0,0,0,109,109
6,0,0,0,0,0,0,0,0,0,126,126
7,0,0,0,0,0,0,0,0,0,118,118
8,0,0,0,0,0,0,0,0,0,103,103
9,0,0,0,0,0,0,0,0,0,102,102
10,0,0,0,0,0,0,0,0,0,112,112
11,0,0,0,0,0,0,0,0,0,103,103
12,0,0,0,0,0,0,0,0,0,84,84
13,0,0,0,0,0,0,0,0,0,84,84
14,0,0,0,0,0,0,0,0,0,68,68
15,0,0,0,0,0,0,0,0,0,75,75
16,0,0,0,0,0,0,0,0,0,72,72
17,0,0,0,0,0,0,0,0,0,74,74
18,0,0,0,0,0,0,0,0,0,74,74
19,0,0,0,0,0,0,0,0,0,65,65
20,0,0,0,0,0,0,0,0,0,48,48
21,0,0,0,0,0,0,0,0,0,62,62
22,0,0,0,0,0,0,0,0,0,60,60
23,0,0,0,0,0,0,0,0,0,75,75
24,0,0,0,0,0,0,0,0,0,61,61
25,0,0,0,0,0,0,0,0,0,76,76
26,0,0,0,0,0,0,0,0,0,70,70
27,0,0,0,0,0,0,0,0,0,86,86
28,0,0,0,0,0,0,0,0,0,62,62
29,0,0,0,0,0,0,0,0,0,72,72
30,0,0,0,0,0,0,0,0,0,67,67
31,0,0,0,0,0,0,0,0,0,64,64
32,0,0,0,0,0,0,0,0,0,69,69
33,0,0,0,0,0,0,0,0,0,59,59
34,0,0,0,0,0,0,0,0,0,65,65
35,0,0,0,0,0,0,0,0,0,60,60
36,0,0,0,0,0,0,0,0,0,61,61
37,0,0,0,0,0,0,0,0,0,72,73
38,0,0,0,0,0,0,0,0,0,57,57
39,0,0,0,0,0,0,0,0,0,57,57
40,0,0,0,0,0,0,0,0,0,52,52
41,0,0,0,0,0,0,0,0,0,57,57
42,0,0,0,0,0,0,0,0,0,62,64
43,0,0,0,0,0,0,0,0,0,65,66
44,0,0,0,0,0,0,0,0,0,57,57
45,0,0,0,0,0,0,0,0,0,44,44
46,0,0,0,0,0,0,0,0,0,60,61
47,0,0,0,0,0,0,0,0,0,55,56
48,0,0,0,0,0,0,0,0,0,56,57
49,0,0,0,0,0,0,0,0,0,58,59
50,0,0,0,0,0,0,0,0,0,56,56
51,0,0,0,0,0,0,0,0,0,56,56
52,0,0,0,0,0,0,0,0,0,61,61
53,0,0,0,0,0,0,0,0,0,62,63
54,0,0,0,0,0,0,0,0,0,56,57
55,0,0,0,1,0,0,0,0,0,52,53
56,0,0,0,0,0,0,0,0,0,56,56
57,0,0,0,0,0,0,0,0,0,63,64
58,0,0,0,0,0,0,0,0,0,74,75
59,0,0,0,0,0,0,0,0,0,66,66
60,0,0,0,0,0,0,0,0,0,61,62
61,0,0,0,0,0,0,0,0,0,48,48
62,0,0,0,0,0,0,0,0,0,40,42
63,0,0,0,2,0,0,0,0,0,53,56
64,0,0,0,0,0,0,0,0,0,46,46
65,0,0,0,0,0,0,0,0,0,52,53
66,0,0,0,1,0,0,0,0,0,55,56
67,0,0,0,1,0,0,0,0,0,35,36
68,0,0,0,0,0,0,0,0,0,52,52
69,0,0,0,2,0,0,0,0,0,75,78
70,0,0,0,0,0,0,0,0,0,57,59
71,0,0,0,2,0,0,0,0,0,52,55
72,0,0,0,4,0,0,0,0,0,43,47
73,0,0,0,0,0,0,0,0,0,61,64
74,0,0,0,0,0,0,0,0,0,60,60
75,0,0,0,0,0,0,0,0,0,50,51
76,0,0,0,2,0,0,0,0,0,50,53
77,0,0,0,0,0,0,0,0,0,62,62
78,0,0,0,2,0,0,0,0,0,52,54
79,0,0,0,0,0,0,0,0,0,67,68
80,0,0,0,2,0,0,0,0,0,64,67
81,0,0,0,0,0,0,0,0,0,36,36
82,0,0,0,2,0,0,0,0,0,48,51
