Time,HH,HR,HS,HW,RR,RS,RW,SS,SW,WW,Total.Pop.
0,0,0,0,0,0,0,0,0,0,50,50
1,0,0,0,0,0,0,0,0,0,39,39
2,0,0,0,0,0,0,0,0,0,62,62
3,0,0,0,0,0,0,0,0,0,85,85
4,0,0,0,0,0,0,0,0,0,100,100
5,0,0,0,0,0,0,0,0,0,119,119
6,0,0,0,0,0,0,0,0,0,111,111
7,0,0,0,0,0,0,0,0,0,126,126
8,0,0,0,0,0,0,0,0,0,116,116
9,0,0,0,0,0,0,0,0,0,110,110
10,0,0,0,0,0,0,0,0,0,81,81
11,0,0,0,0,0,0,0,0,0,100,100
12,0,0,0,0,0,0,0,0,0,81,81
13,0,0,0,0,0,0,0,0,0,85,85
14,0,0,0,0,0,0,0,0,0,63,63
15,0,0,0,0,0,0,0,0,0,73,73
16,0,0,0,0,0,0,0,0,0,74,74
17,0,0,0,0,0,0,0,0,0,71,71
18,0,0,0,0,0,0,0,0,0,59,59
19,0,0,0,0,0,0,0,0,0,65,65
20,0,0,0,0,0,0,0,0,0,42,42
21,0,0,0,0,0,0,0,0,0,43,43
22,0,0,0,0,0,0,0,0,0,73,73
23,0,0,0,0,0,0,0,0,0,70,70
24,0,0,0,0,0,0,0,0,0,76,76
25,0,0,0,0,0,0,0,0,0,80,80
26,0,0,0,0,0,0,0,0,0,85,85
27,0,0,0,0,0,0,0,0,0,82,82
28,0,0,0,0,0,0,0,0,0,69,69
29,0,0,0,0,0,0,0,0,0,74,74
30,0,0,0,0,0,0,0,0,0,78,78
31,0,0,0,0,0,0,0,0,0,88,88
32,0,0,0,0,0,0,0,0,0,87,87
33,0,0,0,0,0,0,0,0,1,73,74
34,0,0,0,0,0,0,0,0,0,55,55
35,0,0,0,0,0,0,0,0,0,67,67
36,0,0,0,0,0,0,0,0,0,72,73
37,0,0,0,0,0,0,0,0,0,79,79
38,0,0,0,0,0,0,0,0,0,52,52
39,0,0,0,0,0,0,0,0,0,54,55
40,0,0,0,0,0,0,0,0,0,68,69
41,0,0,0,0,0,0,0,0,1,57,58
42,0,0,0,0,0,0,0,0,0,52,56
43,0,0,0,0,0,0,0,0,0,69,70
44,0,0,0,0,0,0,0,0,0,47,48
45,0,0,0,0,0,0,0,0,0,62,62
46,0,0,0,0,0,0,0,0,0,47,47
47,0,0,0,0,0,0,0,0,0,59,59
48,0,0,0,0,0,0,0,0,0,51,52
49,0,0,0,0,0,0,0,0,0,52,53
50,0,0,0,0,0,0,0,0,0,51,52
51,0,0,0,0,0,0,0,0,0,66,66
52,0,0,0,0,0,0,0,0,0,64,64
53,0,0,0,0,0,0,0,0,0,64,66
54,0,0,0,0,0,0,0,0,0,56,58
55,0,0,0,0,0,0,0,0,0,52,53
56,0,0,0,0,0,0,0,0,0,55,56
57,0,0,0,0,0,0,0,0,0,59,59
58,0,0,0,0,0,0,0,0,0,55,55
59,0,0,0,0,0,0,0,0,0,59,59
60,0,0,0,0,0,0,0,0,0,57,57
61,0,0,0,2,0,0,0,0,0,40,42
62,0,0,0,0,0,0,0,0,0,60,61
63,0,0,0,1,0,0,0,0,0,66,68
64,0,0,0,0,0,0,0,0,0,67,68
65,0,0,0,0,0,0,0,0,0,46,46
66,0,0,0,1,0,0,0,0,0,52,54
67,0,0,0,1,0,0,0,0,0,58,60
68,0,0,0,1,0,0,0,0,0,55,56
69,0,0,0,2,0,0,0,0,0,50,52
70,0,0,0,1,0,0,0,0,0,66,67
71,0,0,0,0,0,0,0,0,0,66,68
72,0,0,0,1,0,0,0,0,0,73,74
73,0,0,0,0,0,0,0,0,0,48,48
74,0,0,0,0,0,0,0,0,0,53,53
75,0,0,0,0,0,0,0,0,0,46,50
76,0,0,0,0,0,0,0,0,0,50,50
77,0,0,0,0,0,0,0,0,0,54,54
78,0,0,0,1,0,0,0,0,0,61,63
79,0,0,0,0,0,0,0,0,0,48,48
80,0,0,0,0,0,0,0,0,0,53,55
81,0,0,0,0,0,0,0,0,0,53,54
82,0,0,0,1,0,0,0,0,0,51,53
83,0,0,0,0,0,0,0,0,0,61,62
84,0,0,0,2,0,0,0,0,0,43,45
85,0,0,0,2,0,0,0,0,0,55,60
86,0,0,0,1,0,0,0,0,0,51,52
87,0,0,0,2,0,0,0,0,0,43,46
88,0,0,0,0,0,0,0,0,0,50,51
89,0,0,0,0,0,0,0,0,0,48,50
90,0,0,0,1,0,0,0,0,0,51,53
91,0,0,0,0,0,0,0,0,0,44,45
92,0,0,0,1,0,0,0,0,0,67,70
93,0,0,0,0,0,0,0,0,0,56,57
94,0,0,0,1,0,0,0,0,0,60,61
95,0,0,0,1,0,0,0,0,0,44,47
96,0,0,0,1,0,0,0,0,0,56,59
97,0,0,0,1,0,0,0,0,0,52,54
98,0,0,0,1,0,0,0,0,0,44,46
99,0,0,0,1,0,0,0,0,0,52,54
100,0,0,0,1,0,0,0,0,0,62,65
101,0,0,0,2,0,0,0,0,0,63,66
102,0,0,0,2,0,0,0,0,0,50,55
103,0,0,0,1,0,0,0,0,1,48,51
104,0,0,0,3,0,0,0,0,0,50,53
105,0,0,0,2,0,0,0,0,0,55,58
106,0,0,0,1,0,0,0,0,0,49,51
107,0,0,0,0,0,0,0,0,0,59,59
108,1,0,0,0,0,0,0,0,0,50,53
109,0,0,0,2,0,0,0,0,0,42,45
110,0,0,0,3,0,0,0,0,0,43,47
111,0,0,0,3,0,0,0,0,0,71,76
112,0,0,0,3,0,0,0,0,0,53,58
113,0,0,0,2,0,0,0,0,0,47,52
114,0,0,0,0,0,0,0,0,0,49,52
115,0,0,0,0,0,0,0,0,0,67,70
116,0,0,0,5,0,0,0,0,0,56,62
117,0,0,0,2,0,0,0,0,0,53,58
118,0,0,0,3,0,0,0,0,0,55,60
119,0,0,0,3,0,0,0,0,0,50,61
120,0,0,0,3,0,0,0,0,0,60,64
121,0,0,0,4,0,0,0,0,0,40,46
122,0,0,0,1,0,0,0,0,0,38,41
123,0,0,0,2,0,0,0,0,0,43,46
124,0,0,0,0,0,0,0,0,0,54,57
125,0,0,0,0,0,0,0,0,0,53,54
126,0,0,0,5,0,0,0,0,0,55,63
127,0,0,0,4,0,0,0,0,0,57,65
128,0,0,0,5,0,0,0,0,0,51,59
129,0,0,0,4,0,0,0,0,0,52,57
130,0,0,0,6,0,0,0,0,0,47,55
131,0,0,0,4,0,0,0,0,0,49,56
132,1,0,0,4,0,0,0,0,0,43,50
133,0,0,0,6,0,0,0,0,0,49,57
134,0,0,0,5,0,0,0,0,0,46,52
135,0,0,0,1,0,0,0,0,0,45,51
136,0,0,0,2,0,0,0,0,0,53,59
137,2,0,0,4,0,0,0,0,0,34,43
138,0,0,0,2,0,0,0,0,0,47,56
139,0,0,0,5,0,0,0,0,0,48,55
140,0,0,0,6,0,0,0,0,0,38,51
141,0,0,0,3,0,0,0,0,0,46,55
142,0,0,0,3,0,0,0,0,0,59,69
143,0,0,0,7,0,0,0,0,0,45,55
144,0,0,0,1,0,0,0,0,0,36,40
