Time,HH,HR,HS,HW,RR,RS,RW,SS,SW,WW,Total.Pop.
0,0,0,0,0,0,0,0,0,0,50,50
1,0,0,0,0,0,0,0,0,0,47,47
2,0,0,0,0,0,0,0,0,0,86,86
3,0,0,0,0,0,0,0,0,0,90,90
4,0,0,0,0,0,0,0,0,0,124,124
5,0,0,0,0,0,0,0,0,0,133,133
6,0,0,0,0,0,0,0,0,0,135,135
7,0,0,0,0,0,0,0,0,0,112,112
8,0,0,0,0,0,0,0,0,0,127,127
9,0,0,0,0,0,0,0,0,0,122,122
10,0,0,0,0,0,0,0,0,0,109,109
11,0,0,0,0,0,0,0,0,0,113,113
12,0,0,0,0,0,0,0,0,0,107,107
13,0,0,0,0,0,0,0,0,0,98,98
14,0,0,0,0,0,0,0,0,0,81,81
15,0,0,0,0,0,0,0,0,0,72,72
16,0,0,0,0,0,0,0,0,0,92,92
17,0,0,0,0,0,0,0,0,0,69,69
18,0,0,0,0,0,0,0,0,0,78,78
19,0,0,0,0,0,0,0,0,0,66,66
20,0,0,0,0,0,0,0,0,0,74,74
21,0,0,0,0,0,0,0,0,0,62,62
22,0,0,0,0,0,0,0,0,0,78,78
23,0,0,0,0,0,0,0,0,0,71,71
24,0,0,0,0,0,0,0,0,0,74,74
25,0,0,0,0,0,0,0,0,0,61,61
26,0,0,0,0,0,0,0,0,0,68,68
27,0,0,0,0,0,0,0,0,0,71,71
28,0,0,0,0,0,0,0,0,0,86,86
29,0,0,0,0,0,0,0,0,0,95,95
30,0,0,0,0,0,0,0,0,0,89,89
31,0,0,0,0,0,0,0,0,0,97,97
32,0,0,0,0,0,0,0,0,0,75,75
33,0,0,0,0,0,0,0,0,0,66,66
34,0,0,0,0,0,0,0,0,0,79,79
35,0,0,0,0,0,0,0,0,0,67,67
36,0,0,0,0,0,0,0,0,0,65,66
37,0,0,0,0,0,0,0,0,1,65,66
38,0,0,0,0,0,0,0,0,0,54,54
39,0,0,0,0,0,0,0,0,0,57,59
40,0,0,0,0,0,0,0,0,0,68,68
41,0,0,0,0,0,0,0,0,0,68,68
42,0,0,0,0,0,0,0,0,0,54,54
43,0,0,0,0,0,0,0,0,0,80,81
44,0,0,0,0,0,0,0,0,0,67,67
45,0,0,0,0,0,0,0,0,0,68,68
46,0,0,0,0,0,0,0,0,0,61,63
47,0,0,0,0,0,0,0,0,0,59,59
48,0,0,0,0,0,0,0,0,0,61,62
49,0,0,0,0,0,0,0,0,0,59,62
50,0,0,0,0,0,0,0,0,0,65,67
51,0,0,0,0,0,0,0,0,0,62,66
52,0,0,0,0,0,0,0,0,0,53,56
53,0,0,0,0,0,0,0,0,0,75,76
54,0,0,0,0,0,0,0,0,0,68,68
55,0,0,0,0,0,0,0,0,0,63,64
56,0,0,0,0,0,0,0,0,0,67,67
57,0,0,0,0,0,0,0,0,0,54,56
58,0,0,0,0,0,0,0,0,0,70,70
59,0,0,0,0,0,0,0,0,0,48,48
60,0,0,0,1,0,0,0,0,0,59,60
61,0,0,0,0,0,0,0,0,0,65,65
62,0,0,0,0,0,0,0,0,0,60,60
63,0,0,0,1,0,0,0,0,0,43,45
64,0,0,0,0,0,0,0,0,0,59,59
65,0,0,0,0,0,0,0,0,0,67,67
66,0,0,0,4,0,0,0,0,0,64,69
67,0,0,0,1,0,0,0,0,0,69,72
68,0,0,0,0,0,0,0,0,0,60,63
69,0,0,0,2,0,0,0,0,0,51,55
70,0,0,0,2,0,0,0,0,0,76,79
71,0,0,0,1,0,0,0,0,0,72,73
72,0,0,0,2,0,0,0,0,0,67,69
73,0,0,0,1,0,0,0,0,0,50,53
74,0,0,0,0,0,0,0,0,0,66,67
75,0,0,0,1,0,0,0,0,0,61,63
76,0,0,0,0,0,0,0,0,0,63,64
77,0,0,0,2,0,0,0,0,0,71,73
78,0,0,0,0,0,0,0,0,0,36,37
79,0,0,0,1,0,0,0,0,0,62,63
80,0,0,0,0,0,0,0,0,0,61,61
81,0,0,0,1,0,0,0,0,0,48,49
82,0,0,0,2,0,0,0,0,0,53,56
83,0,0,0,0,0,0,0,0,0,56,57
84,0,0,0,0,0,0,0,0,0,62,62
85,0,0,0,2,0,0,0,0,0,66,69
86,0,0,0,1,0,0,0,0,0,68,69
87,0,0,0,1,0,0,0,0,0,56,59
88,0,0,0,2,0,0,0,0,0,65,68
89,0,0,0,1,0,0,0,0,0,57,60
90,0,0,0,2,0,0,0,0,0,64,67
91,0,0,0,2,0,0,0,0,0,49,51
92,0,0,0,2,0,0,0,0,0,36,39
93,0,0,0,1,0,0,0,0,0,52,55
94,0,0,0,0,0,0,0,0,0,58,60
95,0,0,0,0,0,0,0,0,0,51,52
96,0,0,0,2,0,0,0,0,0,73,75
97,0,0,0,1,0,0,0,0,0,61,62
98,0,0,0,0,0,0,0,0,0,59,61
99,1,0,0,4,0,0,0,0,0,52,59
100,0,0,0,4,0,0,0,0,0,47,52
101,0,0,0,1,0,0,0,0,0,43,46
102,0,0,0,3,0,0,0,0,0,47,51
103,0,0,0,2,0,0,0,0,0,49,51
104,0,0,0,2,0,0,0,0,0,58,60
105,0,0,0,1,0,0,0,0,0,56,59
106,0,0,0,4,0,0,0,0,0,51,56
107,0,0,0,1,0,0,0,0,0,56,58
108,0,0,0,1,0,0,0,0,0,52,56
109,0,0,0,2,0,0,0,0,0,46,51
110,0,0,0,3,0,0,0,0,0,57,62
111,0,0,0,0,0,0,0,0,0,46,48
112,0,0,0,0,0,0,0,0,0,53,54
113,0,0,0,1,0,0,0,0,0,61,65
114,0,0,0,2,0,0,0,0,0,43,47
115,0,0,0,0,0,0,0,0,0,69,70
116,0,0,0,1,0,0,0,0,0,59,63
117,1,0,0,3,0,0,0,0,0,60,65
118,0,0,0,3,0,0,0,0,0,52,57
119,0,0,0,4,0,0,0,0,0,56,62
120,0,0,0,1,0,0,0,0,0,54,58
121,0,0,0,3,0,0,0,0,0,56,63
122,0,0,0,1,0,0,0,0,0,55,58
