Time,HH,HR,HS,HW,RR,RS,RW,SS,SW,WW,Total.Pop.
0,0,0,0,0,0,0,0,0,0,50,50
1,0,0,0,0,0,0,0,0,0,43,43
2,0,0,0,0,0,0,0,0,0,90,90
3,0,0,0,0,0,0,0,0,0,101,101
4,0,0,0,0,0,0,0,0,0,104,104
5,0,0,0,0,0,0,0,0,0,134,134
6,0,0,0,0,0,0,0,0,0,145,145
7,0,0,0,0,0,0,0,0,0,117,117
8,0,0,0,0,0,0,0,0,0,113,113
9,0,0,0,0,0,0,0,0,0,104,104
10,0,0,0,0,0,0,0,0,0,123,123
11,0,0,0,0,0,0,0,0,0,95,95
12,0,0,0,0,0,0,0,0,0,96,96
13,0,0,0,0,0,0,0,0,0,81,81
14,0,0,0,0,0,0,0,0,0,81,81
15,0,0,0,0,0,0,0,0,0,69,69
16,0,0,0,0,0,0,0,0,0,70,70
17,0,0,0,0,0,0,0,0,0,75,75
18,0,0,0,0,0,0,0,0,0,75,75
19,0,0,0,0,0,0,0,0,0,65,65
20,0,0,0,0,0,0,0,0,0,73,73
21,0,0,0,0,0,0,0,0,1,54,55
22,0,0,0,0,0,0,0,0,0,78,78
23,0,0,0,0,0,0,0,0,0,74,74
24,0,0,0,0,0,0,0,0,0,60,60
25,0,0,0,0,0,0,0,0,1,64,65
26,0,0,0,0,0,0,0,0,0,78,78
27,0,0,0,0,0,0,0,0,0,72,72
28,0,0,0,0,0,0,0,0,0,65,65
29,0,0,0,0,0,0,0,0,0,62,62
30,0,0,0,0,0,0,0,0,0,69,69
31,0,0,0,0,0,0,0,0,0,82,82
32,0,0,0,0,0,0,0,0,0,65,65
33,0,0,0,0,0,0,0,0,0,68,68
34,0,0,0,0,0,0,0,0,0,66,67
35,0,0,0,0,0,0,0,0,0,62,62
36,0,0,0,0,0,0,0,0,0,84,84
37,0,0,0,0,0,0,0,0,0,74,75
38,0,0,0,0,0,0,0,0,0,63,64
39,0,0,0,0,0,0,0,0,0,65,66
40,0,0,0,0,0,0,0,0,0,64,65
41,0,0,0,0,0,0,0,0,0,70,70
42,0,0,0,0,0,0,0,0,0,47,47
43,0,0,0,0,0,0,0,0,0,60,61
44,0,0,0,0,0,0,0,0,0,52,54
45,0,0,0,0,0,0,0,0,0,39,39
46,0,0,0,0,0,0,0,0,0,51,52
47,0,0,0,0,0,0,0,0,0,56,57
48,0,0,0,0,0,0,0,0,0,60,61
49,0,0,0,0,0,0,0,0,0,58,59
50,0,0,0,0,0,0,0,0,0,58,58
51,0,0,0,0,0,0,0,0,0,72,73
52,0,0,0,0,0,0,0,0,0,84,86
53,0,0,0,0,0,0,0,0,0,59,60
54,0,0,0,0,0,0,0,0,0,56,57
55,0,0,0,0,0,0,0,0,0,66,66
56,0,0,0,1,0,0,0,0,0,66,67
57,0,0,0,0,0,0,0,0,0,64,64
58,0,0,0,0,0,0,0,0,0,57,59
59,0,0,0,0,0,0,0,0,0,59,60
60,0,0,0,1,0,0,0,0,0,56,60
61,0,0,0,0,0,0,0,0,0,60,60
62,0,0,0,1,0,0,0,0,0,61,62
63,0,0,0,0,0,0,0,0,0,64,66
64,0,0,0,1,0,0,0,0,0,68,70
65,0,0,0,0,0,0,0,0,0,51,52
66,0,0,0,0,0,0,0,0,0,53,53
67,0,0,0,0,0,0,0,0,0,61,61
68,0,0,0,2,0,0,0,0,0,54,56
69,0,0,0,0,0,0,0,0,0,51,51
70,0,0,0,0,0,0,0,0,0,61,63
71,0,0,0,0,0,0,0,0,0,67,69
72,0,0,0,2,0,0,0,0,0,67,70
73,0,0,0,0,0,0,0,0,0,65,67
74,0,0,0,0,0,0,0,0,0,52,54
75,0,0,0,1,0,0,0,0,0,51,52
76,0,0,0,1,0,0,0,0,0,62,63
77,0,0,0,0,0,0,0,0,0,57,58
78,0,0,0,0,0,0,0,0,0,55,58
79,0,0,0,1,0,0,0,0,1,53,55
80,0,0,0,0,0,0,0,0,0,59,59
81,0,0,0,0,0,0,0,0,0,55,55
82,0,0,0,1,0,0,0,0,0,52,53
83,0,0,0,2,0,0,0,0,0,50,52
84,0,0,0,1,0,0,0,0,0,53,54
85,0,0,0,0,0,0,0,0,0,54,54
86,0,0,0,2,0,0,0,0,0,64,66
87,0,0,0,1,0,0,0,0,0,44,45
88,0,0,0,1,0,0,0,0,0,55,60
89,0,0,0,3,0,0,0,0,0,63,67
90,0,0,0,1,0,0,0,0,0,59,61
91,0,0,0,1,0,0,0,0,0,71,75
92,0,0,0,2,0,0,0,0,0,61,67
93,0,0,0,0,0,0,0,0,0,48,49
94,0,0,0,0,0,0,0,0,0,67,67
95,0,0,0,0,0,0,0,0,0,56,57
96,0,0,0,2,0,0,0,0,0,44,46
97,0,0,0,1,0,0,0,0,0,53,55
98,0,0,0,2,0,0,0,0,0,59,63
99,0,0,0,1,0,0,0,0,0,52,54
100,0,0,0,1,0,0,0,0,0,69,72
101,0,0,0,1,0,0,0,0,0,57,60
102,0,0,0,0,0,0,0,0,0,64,67
103,0,0,0,0,0,0,0,0,0,57,59
104,0,0,0,0,0,0,0,0,0,45,46
105,0,0,0,0,0,0,0,0,0,47,52
106,0,0,0,2,0,0,0,0,0,62,65
107,0,0,0,2,0,0,0,0,0,58,63
108,0,0,0,1,0,0,0,0,0,37,38
109,0,0,0,1,0,0,0,0,0,48,51
110,0,0,0,1,0,0,0,0,0,59,60
111,1,0,0,1,0,0,0,0,0,51,53
112,0,0,0,2,0,0,0,0,0,61,65
113,0,0,0,3,0,0,0,0,0,51,56
114,1,0,0,1,0,0,0,0,0,57,63
115,0,0,0,2,0,0,0,0,0,50,54
116,0,0,0,0,0,0,0,0,0,53,54
117,1,0,0,3,0,0,0,0,0,55,62
118,0,0,0,4,0,0,0,0,0,38,44
119,0,0,0,4,0,0,0,0,0,65,74
120,0,0,0,2,0,0,0,0,0,61,65
121,0,0,0,3,0,0,0,0,0,54,61
122,0,0,0,2,0,0,0,0,0,56,59
123,0,0,0,4,0,0,0,0,0,66,72
124,0,0,0,4,0,0,0,0,0,55,63
125,0,0,0,1,0,0,0,0,0,52,55
126,0,0,0,3,0,0,0,0,0,53,59
127,0,0,0,4,0,0,0,0,0,53,59
128,1,0,0,1,0,0,0,0,0,41,44
129,0,0,0,1,0,0,0,0,0,53,54
130,0,0,0,1,0,0,0,0,0,61,65
131,1,0,0,3,0,0,0,0,0,50,56
132,0,0,0,1,0,0,0,0,0,54,55
133,1,0,0,9,0,0,0,0,0,36,49
134,0,0,0,3,0,0,0,0,0,54,58
135,1,0,0,3,0,0,0,0,0,56,67
136,0,0,0,6,0,0,0,0,0,42,55
137,1,0,0,3,0,0,0,0,0,47,54
138,1,0,0,5,0,0,0,0,0,50,59
139,1,0,0,6,0,0,0,0,0,56,66
140,0,0,0,5,0,0,0,0,0,58,67
141,1,0,0,3,0,0,0,0,0,58,65
142,0,0,0,4,0,0,0,0,0,51,59
143,0,0,0,9,0,0,0,0,0,50,63
144,0,0,0,6,0,0,0,0,0,38,52
