Time,HH,HR,HS,HW,RR,RS,RW,SS,SW,WW,Total.Pop.
0,0,0,0,0,0,0,0,0,0,50,50
1,0,0,0,0,0,0,0,0,0,47,47
2,0,0,0,0,0,0,0,0,0,73,73
3,0,0,0,0,0,0,0,0,0,98,98
4,0,0,0,0,0,0,0,0,0,119,119
5,0,0,0,0,0,0,0,0,0,120,120
6,0,0,0,0,0,0,0,0,0,95,95
7,0,0,0,0,0,0,0,0,0,121,121
8,0,0,0,0,0,0,0,0,0,104,104
9,0,0,0,0,0,0,0,0,0,84,84
10,0,0,0,0,0,0,0,0,0,86,86
11,0,0,0,0,0,0,0,0,0,93,93
12,0,0,0,0,0,0,0,0,0,101,101
13,0,0,0,0,0,0,0,0,0,87,87
14,0,0,0,0,0,0,0,0,0,65,65
15,0,0,0,0,0,0,0,0,0,59,59
16,0,0,0,0,0,0,0,0,0,59,59
17,0,0,0,0,0,0,0,0,0,64,64
18,0,0,0,0,0,0,0,0,0,42,42
19,0,0,0,0,0,0,0,0,0,58,58
20,0,0,0,0,0,0,0,0,0,53,53
21,0,0,0,0,0,0,0,0,0,67,67
22,0,0,0,0,0,0,0,0,0,66,66
23,0,0,0,0,0,0,0,0,0,56,56
24,0,0,0,0,0,0,0,0,0,67,67
25,0,0,0,0,0,0,0,0,0,53,53
26,0,0,0,0,0,0,0,0,0,65,65
27,0,0,0,0,0,0,0,0,0,64,64
28,0,0,0,0,0,0,0,0,0,74,74
29,0,0,0,0,0,0,0,0,0,63,63
30,0,0,0,0,0,0,0,0,0,73,73
31,0,0,0,0,0,0,0,0,0,61,61
32,0,0,0,0,0,0,0,0,0,67,67
33,0,0,0,0,0,0,0,0,0,60,60
34,0,0,0,0,0,0,0,0,0,63,64
35,0,0,0,0,0,0,0,0,0,57,58
36,0,0,0,0,0,0,0,0,0,61,61
37,0,0,0,0,0,0,0,0,0,55,56
38,0,0,0,0,0,0,0,0,0,49,49
39,0,0,0,0,0,0,0,0,0,52,52
40,0,0,0,0,0,0,0,0,0,57,58
41,0,0,0,0,0,0,0,0,0,49,49
42,0,0,0,0,0,0,0,0,0,52,52
43,0,0,0,0,0,0,0,0,0,55,55
44,0,0,0,0,0,0,0,0,0,52,52
45,0,0,0,1,0,0,0,0,0,72,75
46,0,0,0,0,0,0,0,0,0,56,56
47,0,0,0,0,0,0,0,0,0,48,48
48,0,0,0,0,0,0,0,0,0,71,72
49,0,0,0,0,0,0,0,0,0,60,61
50,0,0,0,0,0,0,0,0,0,57,57
51,0,0,0,0,0,0,0,0,0,64,64
52,0,0,0,1,0,0,0,0,0,39,40
53,0,0,0,1,0,0,0,0,0,69,70
54,0,0,0,0,0,0,0,0,0,64,65
55,0,0,0,0,0,0,0,0,0,62,63
56,0,0,0,0,0,0,0,0,0,63,64
57,0,0,0,0,0,0,0,0,0,62,62
58,0,0,0,0,0,0,0,0,0,50,53
59,0,0,0,0,0,0,0,0,0,60,60
60,0,0,0,0,0,0,0,0,0,67,67
61,0,0,0,0,0,0,0,0,0,59,61
62,0,0,0,1,0,0,0,0,0,51,55
63,0,0,0,0,0,0,0,0,0,57,59
64,0,0,0,0,0,0,0,0,0,42,42
65,0,0,0,1,0,0,0,0,0,49,50
66,0,0,0,2,0,0,0,0,0,59,63
67,0,0,0,0,0,0,0,0,0,52,53
68,0,0,0,1,0,0,0,0,0,51,52
69,0,0,0,1,0,0,0,0,0,46,47
70,0,0,0,1,0,0,0,0,0,54,55
71,0,0,0,0,0,0,0,0,0,73,74
72,0,0,0,1,0,0,0,0,0,51,52
73,0,0,0,3,0,0,0,0,0,64,68
74,0,0,0,0,0,0,0,0,0,46,48
75,0,0,0,0,0,0,0,0,0,60,62
76,0,0,0,1,0,0,0,0,0,62,63
77,0,0,0,0,0,0,0,0,0,58,59
78,0,0,0,0,0,0,0,0,0,55,56
79,0,0,0,0,0,0,0,0,0,68,69
80,0,0,0,0,0,0,0,0,0,49,49
81,0,0,0,1,0,0,0,0,0,59,61
82,0,0,0,3,0,0,0,0,0,66,69
83,0,0,0,1,0,0,0,0,0,38,39
84,0,0,0,1,0,0,0,0,0,52,54
85,0,0,0,1,0,0,0,0,0,51,53
86,0,0,0,1,0,0,0,0,0,43,44
87,0,0,0,2,0,0,0,0,0,53,57
88,0,0,0,1,0,0,0,0,0,55,56
89,0,0,0,1,0,0,0,0,0,47,53
90,0,0,0,1,0,0,0,0,0,45,48
91,0,0,0,2,0,0,0,0,0,54,57
92,0,0,0,1,0,0,0,0,0,55,58
93,0,0,0,0,0,0,0,0,0,49,49
94,0,0,0,0,0,0,0,0,0,69,72
95,0,0,0,0,0,0,0,0,0,39,41
96,0,0,0,3,0,0,0,0,0,60,65
97,0,0,0,2,0,0,0,0,0,57,59
98,0,0,0,2,0,0,0,0,0,52,56
99,0,0,0,1,0,0,0,0,0,45,47
100,0,0,0,1,0,0,0,0,0,37,40
101,0,0,0,1,0,0,0,0,0,49,51
102,0,0,0,0,0,0,0,0,0,54,55
103,0,0,0,4,0,0,0,0,0,42,47
104,0,0,0,0,0,0,0,0,0,58,60
105,0,0,0,2,0,0,0,0,0,54,57
106,0,0,0,3,0,0,0,0,0,42,49
107,0,0,0,2,0,0,0,0,0,51,55
108,0,0,0,2,0,0,0,0,0,46,50
109,1,0,0,1,0,0,0,0,0,53,57
110,1,0,0,2,0,0,0,0,0,47,52
111,1,0,0,1,0,0,0,0,0,60,65
112,0,0,0,2,0,0,0,0,0,52,56
113,0,0,0,1,0,0,0,0,0,60,63
114,0,0,0,2,0,0,0,0,0,44,49
115,0,0,0,3,0,0,0,0,0,53,56
116,0,0,0,3,0,0,0,0,0,63,68
117,0,0,0,2,0,0,0,0,0,42,48
118,0,0,0,2,0,0,0,0,0,52,55
119,0,0,0,2,0,0,0,0,0,54,56
120,0,0,0,4,0,0,0,0,0,44,50
121,0,0,0,2,0,0,0,0,0,58,60
122,1,0,0,3,0,0,0,0,0,52,59
