Time,HH,HR,HS,HW,RR,RS,RW,SS,SW,WW,Total.Pop.
0,0,0,0,0,0,0,0,0,0,50,50
1,0,0,0,0,0,0,0,0,0,54,54
2,0,0,0,0,0,0,0,0,0,76,76
3,0,0,0,0,0,0,0,0,0,104,104
4,0,0,0,0,0,0,0,0,0,100,100
5,0,0,0,0,0,0,0,0,0,117,117
6,0,0,0,0,0,0,0,0,0,122,122
7,0,0,0,0,0,0,0,0,0,129,129
8,0,0,0,0,0,0,0,0,0,112,112
9,0,0,0,0,0,0,0,0,0,117,117
10,0,0,0,0,0,0,0,0,0,103,103
11,1,0,0,0,0,0,0,0,0,97,98
12,0,0,0,0,0,0,0,0,0,94,94
13,2,0,0,0,0,0,0,0,0,90,92
14,0,0,0,0,0,0,0,0,0,74,74
15,1,0,0,0,0,0,0,0,0,70,71
16,3,0,0,0,0,0,0,0,0,72,75
17,1,0,0,0,0,0,0,0,0,71,72
18,7,0,0,0,0,0,0,0,0,50,57
19,5,0,0,0,0,0,0,0,0,49,54
20,4,0,0,0,0,0,0,0,0,69,73
21,2,0,0,0,0,0,0,0,0,59,61
22,4,0,0,0,0,0,0,0,0,65,69
23,5,0,0,0,0,0,0,0,0,70,75
24,0,0,0,0,0,0,0,0,0,79,79
25,1,0,0,0,0,0,0,0,0,75,76
26,4,0,0,0,0,0,0,0,0,77,81
27,1,0,0,0,0,0,0,0,0,77,78
28,0,0,0,0,0,0,0,0,0,85,85
29,0,0,0,0,0,0,0,0,0,72,72
30,1,0,0,0,0,0,0,0,0,70,71
31,0,0,0,0,0,0,0,0,0,73,73
32,1,0,0,0,0,0,0,0,0,53,54
33,0,0,0,0,0,0,0,0,0,74,74
34,0,0,0,0,0,0,0,0,0,65,65
35,0,0,0,0,0,0,0,0,0,83,84
36,0,0,0,0,0,0,0,0,0,74,75
37,0,0,0,0,0,0,0,0,0,57,58
38,1,0,0,0,0,0,0,0,0,56,57
39,0,0,0,0,0,0,0,0,0,73,74
40,0,0,0,0,0,0,0,0,0,55,56
41,0,0,0,0,0,0,0,0,0,62,63
42,0,0,0,0,0,0,0,0,0,64,64
43,1,0,0,0,0,0,0,0,0,40,43
44,0,0,0,0,0,0,0,0,0,65,65
45,0,0,0,0,0,0,0,0,0,60,61
46,0,0,0,1,0,0,0,0,0,69,70
47,1,0,0,0,0,0,0,0,0,48,49
48,0,0,0,0,0,0,0,0,0,62,62
49,0,0,0,0,0,0,0,0,0,61,61
50,0,0,0,0,0,0,0,0,0,70,71
51,0,0,0,0,0,0,0,0,0,52,53
52,0,0,0,0,0,0,0,0,0,63,63
53,0,0,0,0,0,0,0,0,0,77,79
54,0,0,0,0,0,0,0,0,0,65,67
55,0,0,0,0,0,0,0,0,0,64,64
56,0,0,0,0,0,0,0,0,0,64,66
57,0,0,0,0,0,0,0,0,0,60,60
58,0,0,0,0,0,0,0,0,0,74,74
59,0,0,0,0,0,0,0,0,0,53,55
60,0,0,0,1,0,0,0,0,0,56,59
61,1,0,0,1,0,0,0,0,0,68,70
62,0,0,0,1,0,0,0,0,0,54,56
63,0,0,0,1,0,0,0,0,0,56,57
64,0,0,0,3,0,0,0,0,0,55,59
65,0,0,0,1,0,0,0,0,0,67,70
66,0,0,0,2,0,0,0,0,0,62,64
67,0,0,0,0,0,0,0,0,0,84,85
68,0,0,0,0,0,0,0,0,0,46,48
69,0,0,0,0,0,0,0,0,0,54,55
70,0,0,0,1,0,0,0,0,0,46,47
71,0,0,0,2,0,0,0,0,0,55,58
72,0,0,0,1,0,0,0,0,0,66,67
73,0,0,0,0,0,0,0,0,0,66,67
74,0,0,0,1,0,0,0,0,0,54,55
75,0,0,0,1,0,0,0,0,0,46,49
76,0,0,0,0,0,0,0,0,0,60,61
77,0,0,0,0,0,0,0,0,0,71,71
78,0,0,0,0,0,0,0,0,0,58,58
79,0,0,0,1,0,0,0,0,0,59,62
80,0,0,0,3,0,0,0,0,0,64,67
81,0,0,0,1,0,0,0,0,0,44,45
82,0,0,0,1,0,0,0,0,0,58,60
83,0,0,0,0,0,0,0,0,0,68,70
84,0,0,0,0,0,0,0,0,0,60,60
85,0,0,0,2,0,0,0,0,0,59,62
86,0,0,0,1,0,0,0,0,0,57,62
87,0,0,0,1,0,0,0,0,0,42,44
88,0,0,0,1,0,0,0,0,0,56,59
89,0,0,0,0,0,0,0,0,0,47,47
90,0,0,0,4,0,0,0,0,0,59,66
91,0,0,0,2,0,0,0,0,0,63,65
92,0,0,0,1,0,0,0,0,0,50,52
93,0,0,0,1,0,0,0,0,0,47,49
94,0,0,0,0,0,0,0,0,0,42,43
95,0,0,0,2,0,0,0,0,0,59,63
96,0,0,0,2,0,0,0,0,0,51,53
97,0,0,0,2,0,0,0,0,0,52,57
98,0,0,0,4,0,0,0,0,0,56,61
99,0,0,0,3,0,0,0,0,0,52,56
100,0,0,0,2,0,0,0,0,0,54,58
101,0,0,0,1,0,0,0,0,0,55,57
102,0,0,0,1,0,0,0,0,0,48,50
103,0,0,0,2,0,0,0,0,0,54,56
104,0,0,0,3,0,0,0,0,0,52,56
105,0,0,0,1,0,0,0,0,0,49,52
106,0,0,0,1,0,0,0,0,0,55,56
107,0,0,0,1,0,0,0,0,0,52,55
108,0,0,0,0,0,0,0,0,0,54,54
109,0,0,0,2,0,0,0,0,0,48,55
110,0,0,0,3,0,0,0,0,0,64,69
111,0,0,0,3,0,0,0,0,0,53,59
112,1,0,0,2,0,0,0,0,0,49,52
113,0,0,0,1,0,0,0,0,0,53,57
114,0,0,0,0,0,0,0,0,0,48,53
115,0,0,0,3,0,0,0,0,0,53,58
116,0,0,0,1,0,0,0,0,0,49,51
117,0,0,0,2,0,0,0,0,0,61,64
118,0,0,0,0,0,0,0,0,0,47,48
119,0,0,0,2,0,0,0,0,0,52,56
120,0,0,0,1,0,0,0,0,0,45,49
121,1,0,0,1,0,0,0,0,0,55,58
122,0,0,0,3,0,0,0,0,0,48,53
123,0,0,0,3,0,0,0,0,0,59,62
124,1,0,0,3,0,0,0,0,0,71,76
125,0,0,0,1,0,0,0,0,0,53,54
126,0,0,0,2,0,0,0,0,0,45,50
127,0,0,0,4,0,0,0,0,0,70,77
128,0,0,0,2,0,0,0,0,0,55,59
129,0,0,0,1,0,0,0,0,0,47,50
130,0,0,0,1,0,0,0,0,0,47,49
131,0,0,0,0,0,0,0,0,0,58,63
132,0,0,0,2,0,0,0,0,0,58,61
133,1,0,0,4,0,0,0,0,0,54,59
134,1,0,0,3,0,0,0,0,0,58,63
135,0,0,0,1,0,0,0,0,0,47,49
136,0,0,0,4,0,0,0,0,0,51,56
137,0,0,0,4,0,0,0,0,0,56,66
138,0,0,0,2,0,0,0,0,0,46,55
139,0,0,0,5,0,0,0,0,0,55,64
140,1,0,0,3,0,0,0,0,0,65,70
141,0,0,0,2,0,0,0,0,0,61,66
142,0,0,0,4,0,0,0,0,0,51,58
143,0,0,0,2,0,0,0,0,0,47,55
144,0,0,0,3,0,0,0,0,0,61,67
145,0,0,0,10,0,0,0,0,0,43,57
146,0,0,0,2,0,0,0,0,0,49,55
147,1,0,0,1,0,0,0,0,0,59,65
148,1,0,0,3,0,0,0,0,0,45,54
149,0,0,0,1,0,0,0,0,0,46,52
150,1,0,0,8,0,0,0,0,0,49,64
151,1,0,0,7,0,0,0,0,0,50,62
152,0,0,0,5,0,0,0,0,0,62,72
153,0,0,0,8,0,0,0,0,0,39,51
154,1,0,0,7,0,0,0,0,0,64,75
155,0,0,0,4,0,0,0,0,0,55,65
156,0,0,0,9,0,0,0,0,0,42,52
157,1,0,0,4,0,0,0,0,0,47,59
158,1,0,0,6,0,0,0,0,0,46,56
159,0,0,0,12,0,0,0,0,0,56,72
160,1,0,0,9,0,0,0,0,0,44,56
161,1,0,0,4,0,0,0,0,0,46,56
162,0,0,0,11,0,0,0,0,0,49,63
163,1,0,0,6,0,0,0,0,0,48,60
164,0,0,0,6,0,0,0,0,0,45,56
165,2,0,0,6,0,0,0,0,0,38,55
166,1,0,0,4,0,0,0,0,0,46,56
167,1,0,0,6,0,0,0,0,0,49,59
168,1,0,0,5,0,0,0,0,0,45,55
169,1,0,0,7,0,0,0,0,0,42,60
170,5,0,0,3,0,0,0,0,0,41,57
171,1,0,0,6,0,0,0,0,0,50,63
172,1,0,0,4,0,0,0,0,0,49,64
173,0,0,0,5,0,0,0,0,0,33,45
174,2,0,0,6,0,0,0,0,0,33,45
175,1,0,0,11,0,0,0,0,0,48,63
176,3,0,0,4,0,0,0,0,0,46,58
177,2,0,0,7,0,0,0,0,0,35,52
178,2,0,0,7,0,0,0,0,0,41,56
179,3,0,0,6,0,0,0,0,0,46,62
180,0,0,0,11,0,0,0,0,0,33,51
181,3,0,0,10,0,0,0,0,0,46,68
182,0,0,0,8,0,0,0,0,0,42,59
183,2,0,0,10,0,0,0,0,0,39,55
184,4,0,0,7,0,0,0,0,0,33,54
185,1,0,0,10,0,0,0,0,0,36,60
186,2,0,0,14,0,0,0,0,0,39,62
187,2,0,0,8,0,0,0,0,0,48,67
188,1,0,0,10,0,0,0,0,0,36,51
189,3,0,0,11,0,0,0,0,0,45,70
190,0,0,0,5,0,0,0,0,0,37,51
191,5,0,0,12,0,0,0,0,0,42,74
192,1,0,0,11,0,0,0,0,0,34,55
193,3,0,0,17,0,0,0,0,0,36,67
194,5,0,0,16,0,0,0,0,0,35,63
195,4,0,0,9,0,0,0,0,0,41,64
196,3,0,0,13,0,0,0,0,0,41,66
197,4,0,0,13,0,0,0,0,0,41,66
198,2,0,0,14,0,0,0,0,0,30,56
199,3,0,0,10,0,0,0,0,0,31,55
200,2,0,0,18,0,0,0,0,0,37,63
201,3,0,0,11,0,0,0,0,0,25,54
202,7,0,0,10,0,0,0,0,0,39,63
203,6,0,0,10,0,0,0,0,0,27,55
204,3,0,0,14,0,0,0,0,0,27,56
205,7,0,0,12,0,0,0,0,0,31,58
206,9,0,0,16,0,0,0,0,0,25,62
207,3,0,0,16,0,0,0,0,0,17,42
208,5,0,0,12,0,0,0,0,0,26,53
209,4,0,0,18,0,0,0,0,0,30,62
210,2,0,0,16,0,0,0,0,0,23,49
211,7,0,0,16,0,0,0,0,0,42,79
212,5,0,0,13,0,0,0,0,0,20,48
213,5,0,0,18,0,0,0,0,0,28,62
214,6,0,0,10,0,0,0,0,0,33,60
215,12,0,0,16,0,0,0,0,0,27,63
216,3,0,0,7,0,0,0,0,0,42,63
217,6,0,0,15,0,0,0,0,0,27,54
218,11,0,0,20,0,0,0,0,0,30,75
219,8,0,0,17,0,0,0,0,0,23,52
220,7,0,0,14,0,0,0,0,0,27,63
221,7,0,0,16,0,0,0,0,0,24,61
222,8,0,0,20,0,0,0,0,0,29,67
223,15,0,0,24,0,0,0,0,0,13,65
224,9,0,0,16,0,0,0,0,0,19,56
225,8,0,0,23,0,0,0,0,0,19,56
226,9,0,0,21,0,0,0,0,0,18,57
227,8,0,0,14,0,0,0,0,0,20,46
228,14,0,0,17,0,0,0,0,0,17,57
229,9,0,0,16,0,0,0,0,0,19,54
230,13,0,0,14,0,0,0,0,0,14,50
231,14,0,0,17,0,0,0,0,0,12,53
232,16,0,0,13,0,0,0,0,0,16,59
233,18,0,0,12,0,0,0,0,0,26,71
234,18,0,0,16,0,0,0,0,0,15,65
235,18,0,0,13,0,0,0,0,0,19,63
236,12,0,0,7,0,0,0,0,0,26,55
237,11,0,0,11,0,0,0,0,0,16,52
238,20,0,0,19,0,0,0,0,0,15,63
239,11,0,0,17,0,0,0,0,0,16,59
240,20,0,0,17,0,0,0,0,1,10,64
241,19,0,0,16,0,0,0,0,0,15,67
242,10,0,0,24,0,0,0,0,0,14,65
243,12,0,0,16,0,0,0,0,0,10,48
244,19,0,0,17,0,0,0,0,0,8,53
245,24,0,0,14,0,0,0,0,0,10,55
246,24,0,0,14,0,0,0,0,0,10,64
247,19,0,0,9,0,0,0,0,0,12,52
248,23,0,0,16,0,0,0,0,0,12,61
249,23,0,0,8,0,0,0,0,0,10,52
250,21,0,0,11,0,0,0,0,0,7,56
251,17,0,0,17,0,0,0,0,0,5,48
252,22,0,0,17,0,0,0,0,0,11,63
253,26,0,0,20,0,0,0,0,0,11,71
254,23,0,0,11,0,0,0,0,0,6,49
255,28,0,0,11,0,0,0,0,0,16,63
256,27,0,0,15,0,0,0,0,0,3,56
257,19,0,0,18,0,0,0,0,0,7,53
258,37,0,0,8,0,0,0,0,0,4,59
259,20,0,0,10,0,0,0,0,0,7,48
260,20,0,0,14,0,0,0,0,0,10,54
261,22,0,0,17,0,0,0,0,0,5,52
262,25,0,0,8,0,0,0,0,0,9,54
263,33,0,0,17,0,0,0,0,0,4,66
264,33,0,0,17,0,0,0,0,0,4,70
265,29,0,0,11,0,0,0,0,0,5,59
266,26,0,0,15,0,0,0,0,0,4,58
267,46,0,0,16,0,0,0,0,0,5,74
268,37,0,0,11,0,0,0,0,0,2,59
269,29,0,0,16,0,0,0,0,0,1,52
270,38,0,0,14,0,0,0,0,0,5,70
271,34,0,0,16,0,0,0,0,0,7,66
272,40,0,0,14,0,0,0,0,0,2,68
273,34,0,0,14,0,0,0,0,0,8,67
274,38,0,0,13,0,0,0,0,0,3,64
275,31,0,0,11,0,0,0,0,0,3,55
276,26,0,0,8,0,0,0,0,0,4,41
277,43,0,0,14,0,0,0,0,0,5,71
278,43,0,1,11,0,0,0,0,0,2,68
279,38,0,0,8,0,0,0,0,0,7,59
280,32,0,0,12,0,0,0,0,0,2,52
281,39,0,0,11,0,0,0,0,0,1,61
282,40,0,0,6,0,0,0,0,0,0,53
283,39,0,0,7,0,0,0,0,1,1,61
284,50,0,0,7,0,0,0,0,0,2,68
285,43,0,0,4,0,0,0,0,0,2,57
286,55,0,0,11,0,0,0,0,0,1,70
287,42,0,0,6,0,0,0,0,0,0,54
288,32,0,0,7,0,0,0,0,0,1,43
289,43,0,0,5,0,0,0,0,0,1,54
290,56,0,0,5,0,0,0,0,0,2,66
291,43,0,0,5,0,0,0,0,0,3,54
292,45,0,0,6,0,0,0,0,0,1,59
293,39,0,0,5,0,0,0,0,0,2,50
294,51,0,0,6,0,0,0,0,0,1,59
295,50,0,0,2,0,0,0,0,0,0,53
296,52,0,0,7,0,0,0,0,0,1,62
297,50,0,0,6,0,0,0,0,0,0,57
298,47,0,0,6,0,0,0,0,0,1,58
299,49,0,0,10,0,0,0,0,0,1,62
300,45,0,0,7,0,0,0,0,0,0,58
301,47,0,0,2,0,0,0,0,0,0,50
302,41,0,0,6,0,0,0,0,0,0,51
303,46,0,0,2,0,0,0,0,0,2,52
304,52,0,0,4,0,0,0,0,0,0,56
305,73,0,0,3,0,0,0,0,0,0,78
306,45,0,0,6,0,0,0,0,0,0,57
307,51,0,0,4,0,0,0,0,0,0,60
308,52,0,0,0,0,0,0,0,0,0,54
309,54,0,0,4,0,0,0,0,0,1,62
310,41,0,0,5,0,0,0,0,0,1,52
311,41,0,1,0,0,0,0,0,0,0,48
312,51,0,0,3,0,0,0,0,0,0,57
313,58,0,0,3,0,0,0,0,0,0,63
314,41,0,0,5,0,0,0,0,0,0,48
315,47,0,0,4,0,0,0,0,0,0,55
316,55,0,0,4,0,0,0,0,0,0,61
317,64,0,0,4,0,0,0,0,0,0,68
318,64,0,0,2,0,0,0,0,0,1,69
319,69,0,0,5,0,0,0,0,0,0,74
320,59,0,0,4,0,0,0,0,0,0,63
321,59,0,0,3,0,0,0,0,0,0,62
322,57,0,0,2,0,0,0,0,0,0,59
323,56,0,0,2,0,0,0,0,0,1,60
324,72,0,0,5,0,0,0,0,0,0,77
325,55,0,0,0,0,0,0,0,0,0,55
326,60,0,1,1,0,0,0,0,0,0,63
327,43,0,0,2,0,0,0,0,0,0,45
328,55,0,0,1,0,0,0,0,0,0,56
329,57,0,0,0,0,0,0,0,0,0,58
330,49,0,0,0,0,0,0,0,0,0,50
331,67,0,0,0,0,0,0,0,0,0,67
332,51,0,0,3,0,0,0,0,0,0,55
333,46,0,0,0,0,0,0,0,0,0,48
334,74,0,0,1,0,0,0,0,0,0,75
335,59,0,0,3,0,0,0,0,0,0,63
336,58,0,0,0,0,0,0,0,0,0,60
337,64,0,0,0,0,0,0,0,0,0,65
338,60,0,0,0,0,0,0,0,0,0,60
339,61,0,0,2,0,0,0,0,0,0,63
340,59,0,0,1,0,0,0,0,0,0,62
341,69,0,0,1,0,0,0,0,0,0,72
342,61,0,0,0,0,0,0,0,0,0,62
343,52,0,0,1,0,0,0,0,0,0,54
344,61,0,0,1,0,0,0,0,0,0,62
345,55,0,1,0,0,0,0,0,0,0,57
346,61,0,0,1,0,0,0,0,0,0,62
347,55,0,0,1,0,0,0,0,0,0,56
348,70,0,0,0,0,0,0,0,0,0,70
349,42,0,0,1,0,0,0,0,0,0,43
350,74,0,0,0,0,0,0,0,0,0,74
351,70,0,0,0,0,0,0,0,0,0,70
352,53,0,0,0,0,0,0,0,0,0,53
353,46,0,1,1,0,0,0,0,0,0,48
354,51,0,0,0,0,0,0,0,0,0,51
355,47,0,0,0,0,0,0,0,0,0,47
356,48,0,0,0,0,0,0,0,0,0,48
357,59,0,0,0,0,0,0,0,0,0,59
358,56,0,1,0,0,0,0,0,0,0,58
359,60,0,0,0,0,0,0,0,0,0,60
360,58,0,0,0,0,0,0,0,0,0,58
