Time,HH,HR,HS,HW,RR,RS,RW,SS,SW,WW,Total.Pop.
0,0,0,0,0,0,0,0,0,0,50,50
1,0,0,0,0,0,0,0,0,0,57,57
2,0,0,0,0,0,0,0,0,0,67,67
3,0,0,0,0,0,0,0,0,0,109,109
4,0,0,0,0,0,0,0,0,0,125,125
5,0,0,0,0,0,0,0,0,0,115,115
6,0,0,0,0,0,0,0,0,0,124,124
7,0,0,0,0,0,0,0,0,0,110,110
8,0,0,0,0,0,0,0,0,0,122,122
9,0,0,0,0,0,0,0,0,0,102,102
10,0,0,0,0,0,0,0,0,0,105,105
11,1,0,0,0,0,0,0,0,0,89,90
12,1,0,0,0,0,0,0,0,0,90,91
13,1,0,0,0,0,0,0,0,0,74,75
14,1,0,0,0,0,0,0,0,0,77,78
15,2,0,0,0,0,0,0,0,0,64,66
16,2,0,0,0,0,0,0,0,0,77,79
17,1,0,0,0,0,0,0,0,0,76,77
18,3,0,0,0,0,0,0,0,0,56,59
19,1,0,0,0,0,0,0,0,0,68,69
20,1,0,0,0,0,0,0,0,0,61,62
21,5,0,0,0,0,0,0,0,0,70,75
22,3,0,0,0,0,0,0,0,0,82,85
23,3,0,0,0,0,0,0,0,0,65,68
24,1,0,0,0,0,0,0,0,0,96,97
25,0,0,0,0,0,0,0,0,0,65,65
26,2,0,0,0,0,0,0,0,0,66,68
27,1,0,0,0,0,0,0,0,0,81,82
28,2,0,0,0,0,0,0,0,0,67,69
29,1,0,0,0,0,0,0,0,0,70,71
30,1,0,0,0,0,0,0,0,0,60,61
31,1,0,0,0,0,0,0,0,0,91,92
32,0,0,0,0,0,0,0,0,0,73,73
33,0,0,0,0,0,0,0,0,0,62,62
34,0,0,0,0,0,0,0,0,0,65,66
35,0,0,0,0,0,0,0,0,0,72,72
36,1,0,0,0,0,0,0,0,0,80,81
37,0,0,0,0,0,0,0,0,0,66,67
38,1,0,0,0,0,0,0,0,0,59,61
39,0,0,0,0,0,0,0,0,0,60,60
40,0,0,0,0,0,0,0,0,0,59,61
41,0,0,0,0,0,0,0,0,0,70,71
42,0,0,0,0,0,0,0,0,0,53,54
43,0,0,0,0,0,0,0,0,0,56,58
44,0,0,0,0,0,0,0,0,0,69,71
45,1,0,0,0,0,0,0,0,0,60,62
46,0,0,0,0,0,0,0,0,0,61,62
47,0,0,0,0,0,0,0,0,0,63,64
48,0,0,0,0,0,0,0,0,0,61,62
49,0,0,0,0,0,0,0,0,0,74,75
50,0,0,0,0,0,0,0,0,0,61,61
51,0,0,0,0,0,0,0,0,0,71,72
52,0,0,0,0,0,0,0,0,0,76,77
53,0,0,0,0,0,0,0,0,0,68,69
54,0,0,0,0,0,0,0,0,0,56,58
55,0,0,0,1,0,0,0,0,0,57,59
56,0,0,0,0,0,0,0,0,0,68,68
57,0,0,0,1,0,0,0,0,0,59,62
58,0,0,0,0,0,0,0,0,0,62,63
59,1,0,0,1,0,0,0,0,0,57,59
60,0,0,0,1,0,0,0,0,0,47,49
61,0,0,0,0,0,0,0,0,0,54,55
62,0,0,0,0,0,0,0,0,0,46,46
63,1,0,0,0,0,0,0,0,0,51,52
64,0,0,0,1,0,0,0,0,0,59,61
65,0,0,0,0,0,0,0,0,0,56,58
66,0,0,0,0,0,0,0,0,0,59,60
67,0,0,0,1,0,0,0,0,0,69,71
68,0,0,0,0,0,0,0,0,0,63,64
69,0,0,0,1,0,0,0,0,0,70,71
70,0,0,0,0,0,0,0,0,0,43,43
71,0,0,0,1,0,0,0,0,0,65,67
72,0,0,0,0,0,0,0,0,0,74,74
73,0,0,0,1,0,0,0,0,0,53,55
74,0,0,0,1,0,0,0,0,0,66,67
75,0,0,0,0,0,0,0,0,0,51,53
76,0,0,0,0,0,0,0,0,0,60,61
77,0,0,0,2,0,0,0,0,0,54,58
78,0,0,0,1,0,0,0,0,0,45,47
79,0,0,0,0,0,0,0,0,0,60,62
80,0,0,0,2,0,0,0,0,0,51,53
81,0,0,0,0,0,0,0,0,0,74,75
82,0,0,0,2,0,0,0,0,0,69,73
83,0,0,0,0,0,0,0,0,0,61,62
84,0,0,0,0,0,0,0,0,0,56,57
85,0,0,0,0,0,0,0,0,0,74,74
86,0,0,0,1,0,0,0,0,0,48,50
87,0,0,0,1,0,0,0,0,0,63,66
88,0,0,0,1,0,0,0,0,0,44,45
89,0,0,0,1,0,0,0,0,0,71,73
90,0,0,0,3,0,0,0,0,0,67,72
91,0,0,0,0,0,0,0,0,0,61,62
92,0,0,0,4,0,0,0,0,0,72,77
93,0,0,0,3,0,0,0,0,0,52,55
94,0,0,0,2,0,0,0,0,0,73,76
95,0,0,0,0,0,0,0,0,0,42,45
96,0,0,0,2,0,0,0,0,0,67,72
97,0,0,0,3,0,0,0,0,0,60,66
98,0,0,0,2,0,0,0,0,0,52,56
99,0,0,0,1,0,0,0,0,0,56,57
100,0,0,0,1,0,0,0,0,0,52,55
101,0,0,0,4,0,0,0,0,0,53,57
102,0,0,0,4,0,0,0,0,0,55,61
103,0,0,0,2,0,0,0,0,0,41,45
104,0,0,0,1,0,0,0,0,0,49,51
105,0,0,0,1,0,0,0,0,0,50,52
106,0,0,0,2,0,0,0,0,0,52,55
107,0,0,0,3,0,0,0,0,0,50,54
108,0,0,0,0,0,0,0,0,0,65,67
109,0,0,0,0,0,0,0,0,0,71,71
110,0,0,0,2,0,0,0,0,0,51,55
111,0,0,0,3,0,0,0,0,0,37,41
112,0,0,0,2,0,0,0,0,0,60,66
113,0,0,0,4,0,0,0,0,0,63,67
114,0,0,0,2,0,0,0,0,0,64,67
115,0,0,0,2,0,0,0,0,0,56,60
116,0,0,0,2,0,0,0,0,0,50,53
117,0,0,0,2,0,0,0,0,0,45,50
118,0,0,0,2,0,0,0,0,0,49,51
119,0,0,0,2,0,0,0,0,0,51,55
120,0,0,0,1,0,0,0,0,0,55,60
121,0,0,0,3,0,0,0,0,0,48,54
122,0,0,0,2,0,0,0,0,0,46,52
123,1,0,0,1,0,0,0,0,0,46,54
124,0,0,0,3,0,0,0,0,0,62,66
125,0,0,0,3,0,0,0,0,0,52,55
126,0,0,0,3,0,0,0,0,0,57,63
127,1,0,0,3,0,0,0,0,0,57,63
128,0,0,0,2,0,0,0,0,0,57,60
129,0,0,0,3,0,0,0,0,0,58,65
130,0,0,0,3,0,0,0,0,0,53,57
131,0,0,0,2,0,0,0,0,0,52,55
132,0,0,0,3,0,0,0,0,0,52,57
133,0,0,0,0,0,0,0,0,0,54,60
134,0,0,0,4,0,0,0,0,0,34,40
135,0,0,0,2,0,0,0,0,0,51,57
136,0,0,0,5,0,0,0,0,0,44,53
137,0,0,0,4,0,0,0,0,0,52,57
138,0,0,0,1,0,0,0,0,0,47,53
139,1,0,0,3,0,0,0,0,0,54,64
140,0,0,0,4,0,0,0,0,0,49,58
141,0,0,0,3,0,0,0,0,0,57,65
142,0,0,0,4,0,0,0,0,0,45,52
143,0,0,0,3,0,0,0,0,0,68,74
144,0,0,0,2,0,0,0,0,0,60,65
145,1,0,0,5,0,0,0,0,0,48,60
146,1,0,0,7,0,0,0,0,0,54,65
147,0,0,0,3,0,0,0,0,0,40,50
148,3,0,0,4,0,0,0,0,1,48,62
149,0,0,0,2,0,0,0,0,0,45,49
150,0,0,0,2,0,0,0,0,0,52,56
151,0,0,0,7,0,0,0,0,0,54,63
152,0,0,0,8,0,0,0,0,0,49,59
153,0,0,0,5,0,0,0,0,0,37,44
154,1,0,0,6,0,0,0,0,0,46,60
155,1,0,0,3,0,0,0,0,0,55,65
156,0,0,0,5,0,0,0,0,0,41,49
157,0,0,0,9,0,0,0,0,0,45,63
158,1,0,0,5,0,0,0,0,0,49,58
159,1,0,0,5,0,0,0,0,0,39,49
160,0,0,0,3,0,0,0,0,0,33,40
161,1,0,0,6,0,0,0,0,0,45,56
162,0,0,0,9,0,0,0,0,0,51,64
163,0,0,0,4,0,0,0,0,0,45,51
164,2,0,0,6,0,0,0,0,0,51,62
165,2,0,0,2,0,0,0,0,0,44,54
166,1,0,0,8,0,0,0,0,0,49,62
167,0,0,0,10,0,0,0,0,0,53,68
168,1,0,0,9,0,0,0,0,0,51,68
169,0,0,0,5,0,0,0,0,0,38,48
170,1,0,0,7,0,0,0,0,0,39,54
171,2,0,0,12,0,0,0,0,0,40,62
172,0,0,0,8,0,0,0,0,0,46,60
173,1,0,0,6,0,0,0,0,0,43,54
174,1,0,0,6,0,0,0,0,0,44,56
175,1,0,0,6,0,0,0,0,0,35,49
176,1,0,0,6,0,0,0,0,0,57,75
177,2,0,0,10,0,0,0,0,0,35,53
178,4,0,0,5,0,0,0,0,0,53,74
179,0,0,0,6,0,0,0,0,0,42,56
180,2,0,0,10,0,0,0,0,0,31,48
