Time,HH,HR,HS,HW,RR,RS,RW,SS,SW,WW,Total.Pop.
0,0,0,0,0,0,0,0,0,0,50,50
1,0,0,0,0,0,0,0,0,0,54,54
2,0,0,0,0,0,0,0,0,0,66,66
3,0,0,0,0,0,0,0,0,0,100,100
4,0,0,0,0,0,0,0,0,0,109,109
5,0,0,0,0,0,0,0,0,0,110,110
6,0,0,0,0,0,0,0,0,0,142,142
7,0,0,0,0,0,0,0,0,0,130,130
8,0,0,0,0,0,0,0,0,0,115,115
9,0,0,0,0,0,0,0,0,0,111,111
10,0,0,0,0,0,0,0,0,0,121,121
11,0,0,0,0,0,0,0,0,0,98,98
12,0,0,0,0,0,0,0,0,0,99,99
13,0,0,0,0,0,0,0,0,0,101,101
14,0,0,0,0,0,0,0,0,0,75,75
15,0,0,0,0,0,0,0,0,0,86,86
16,0,0,0,0,0,0,0,0,0,77,77
17,0,0,0,0,0,0,0,0,0,78,78
18,0,0,0,0,0,0,0,0,0,65,65
19,0,0,0,0,0,0,0,0,0,67,67
20,0,0,0,0,0,0,0,0,0,51,51
21,0,0,0,0,0,0,0,0,0,70,70
22,0,0,0,0,0,0,0,0,0,65,65
23,0,0,0,0,0,0,0,0,0,67,67
24,0,0,0,0,0,0,0,0,0,73,73
25,0,0,0,0,0,0,0,0,0,75,75
26,0,0,0,0,0,0,0,0,0,71,71
27,0,0,0,0,0,0,0,0,1,84,85
28,0,0,0,0,0,0,0,0,0,67,67
29,0,0,0,0,0,0,0,0,0,83,83
30,0,0,0,0,0,0,0,0,0,83,83
31,0,0,0,0,0,0,0,0,0,69,69
32,0,0,0,0,0,0,0,0,0,80,80
33,0,0,0,0,0,0,0,0,0,66,66
34,0,0,0,0,0,0,0,0,0,65,65
35,0,0,0,0,0,0,0,0,0,81,81
36,0,0,0,0,0,0,0,0,0,69,70
37,0,0,0,0,0,0,0,0,0,57,57
38,0,0,0,0,0,0,0,0,0,74,74
39,0,0,0,0,0,0,0,0,0,68,68
40,0,0,0,0,0,0,0,0,0,57,57
41,0,0,0,0,0,0,0,0,0,61,61
42,0,0,0,0,0,0,0,0,0,58,58
43,0,0,0,0,0,0,0,0,0,47,47
44,0,0,0,0,0,0,0,0,0,51,53
45,0,0,0,0,0,0,0,0,0,74,74
46,0,0,0,0,0,0,0,0,0,71,71
47,0,0,0,0,0,0,0,0,0,56,57
48,0,0,0,0,0,0,0,0,0,63,63
49,0,0,0,0,0,0,0,0,0,60,62
50,0,0,0,0,0,0,0,0,0,53,56
51,0,0,0,0,0,0,0,0,0,61,61
52,0,0,0,0,0,0,0,0,0,66,67
53,0,0,0,0,0,0,0,0,0,47,48
54,0,0,0,0,0,0,0,0,0,55,58
55,0,0,0,0,0,0,0,0,0,65,66
56,0,0,0,1,0,0,0,0,0,69,70
57,0,0,0,0,0,0,0,0,0,52,54
58,0,0,0,0,0,0,0,0,0,53,53
59,0,0,0,1,0,0,0,0,0,62,64
60,0,0,0,0,0,0,0,0,0,65,65
61,0,0,0,0,0,0,0,0,0,50,50
62,0,0,0,1,0,0,0,0,0,65,67
63,0,0,0,0,0,0,0,0,0,49,51
64,0,0,0,0,0,0,0,0,0,55,57
65,0,0,0,0,0,0,0,0,0,58,59
66,1,0,0,1,0,0,0,0,0,53,55
67,0,0,0,0,0,0,0,0,0,58,59
68,1,0,0,1,0,0,0,0,0,51,54
69,0,0,0,0,0,0,0,0,0,61,62
70,0,0,0,2,0,0,0,0,0,42,44
71,0,0,0,1,0,0,0,0,0,66,68
72,0,0,0,2,0,0,0,0,0,62,64
73,0,0,0,1,0,0,0,0,0,48,52
74,0,0,0,0,0,0,0,0,0,61,62
75,0,0,0,2,0,0,0,0,0,49,51
76,0,0,0,0,0,0,0,0,0,49,49
77,0,0,0,1,0,0,0,0,0,48,49
78,0,0,0,1,0,0,0,0,0,54,55
79,0,0,0,1,0,0,0,0,0,59,62
80,0,0,0,1,0,0,0,0,0,54,55
81,0,0,0,0,0,0,0,0,0,50,51
82,0,0,0,3,0,0,0,0,0,64,69
83,0,0,0,1,0,0,0,0,0,41,43
84,0,0,0,4,0,0,0,0,0,51,57
85,0,0,0,0,0,0,0,0,0,54,55
86,0,0,0,1,0,0,0,0,0,58,60
87,0,0,0,1,0,0,0,0,0,53,55
88,0,0,0,2,0,0,0,0,0,53,56
89,0,0,0,1,0,0,0,0,0,62,64
90,1,0,0,1,0,0,0,0,0,54,56
91,0,0,0,1,0,0,0,0,0,60,64
92,0,0,0,1,0,0,0,0,0,54,56
93,0,0,0,1,0,0,0,0,0,51,53
94,0,0,0,3,0,0,0,0,0,50,57
95,0,0,0,2,0,0,0,0,0,53,55
96,0,0,0,0,0,0,0,0,0,47,47
97,0,0,0,0,0,0,0,0,0,61,63
98,0,0,0,1,0,0,0,0,0,44,46
99,0,0,0,1,0,0,0,0,0,73,79
100,0,0,0,2,0,0,0,0,0,41,44
101,0,0,0,2,0,0,0,0,0,58,61
102,0,0,0,1,0,0,0,0,0,58,59
103,0,0,0,1,0,0,0,0,0,66,68
104,1,0,0,2,0,0,0,0,0,57,62
105,0,0,0,0,0,0,0,0,0,58,61
106,0,0,0,0,0,0,0,0,0,57,60
107,0,0,0,1,0,0,0,0,0,54,58
108,0,0,0,0,0,0,0,0,0,68,72
109,0,0,0,3,0,0,0,0,0,50,56
110,0,0,0,1,0,0,0,0,0,59,61
111,0,0,0,2,0,0,0,0,0,58,64
112,0,0,0,2,0,0,0,0,0,35,40
113,0,0,0,5,0,0,0,0,0,51,58
114,0,0,0,3,0,0,0,0,0,46,51
115,0,0,0,3,0,0,0,0,0,41,46
116,1,0,0,4,0,0,0,0,0,45,52
117,0,0,0,0,0,0,0,0,0,51,53
118,0,0,0,2,0,0,0,0,0,54,57
119,1,0,0,0,0,0,0,0,0,59,62
120,0,0,0,0,0,0,0,0,0,62,64
121,0,0,0,3,0,0,0,0,0,50,56
122,0,0,0,2,0,0,0,0,0,50,55
123,0,0,0,2,0,0,0,0,0,51,54
124,0,0,0,1,0,0,0,0,0,52,53
125,0,0,0,3,0,0,0,0,0,49,58
126,0,0,0,1,0,0,0,0,0,48,53
127,0,0,0,0,0,0,0,0,0,57,59
128,1,0,0,3,0,0,0,0,0,42,48
129,0,0,0,4,0,0,0,0,0,58,67
130,0,0,0,3,0,0,0,0,0,47,53
131,1,0,0,1,0,0,0,0,0,56,64
132,0,0,0,4,0,0,0,0,0,45,51
133,1,0,0,8,0,0,0,0,0,70,82
134,0,0,0,2,0,0,0,0,0,42,47
135,0,0,0,2,0,0,0,0,0,48,55
136,1,0,0,2,0,0,0,0,0,59,64
137,0,0,0,2,0,0,0,0,0,40,46
138,0,0,0,0,0,0,0,0,0,30,35
139,0,0,0,4,0,0,0,0,0,48,54
140,2,0,0,4,0,0,0,0,0,49,59
141,1,0,0,2,0,0,0,0,0,55,62
142,0,0,0,4,0,0,0,0,0,52,57
143,0,0,0,3,0,0,0,0,0,47,55
144,0,0,0,2,0,0,0,0,0,48,51
145,1,0,0,4,0,0,0,0,0,58,64
146,0,0,0,1,0,0,0,0,0,49,55
147,0,0,0,4,0,0,0,0,0,56,65
148,0,0,0,6,0,0,0,0,0,52,61
149,0,0,0,5,0,0,0,0,1,32,41
150,1,0,0,7,0,0,0,0,0,48,57
151,0,0,0,3,0,0,0,0,0,38,44
152,1,0,0,6,0,0,0,0,0,50,62
153,0,0,0,2,0,0,0,0,0,43,49
154,1,0,0,6,0,0,0,0,0,50,61
155,1,0,0,11,0,0,0,0,0,53,70
156,1,0,0,9,0,0,0,0,0,45,62
157,0,0,0,4,0,0,0,0,0,41,52
158,0,0,0,8,0,0,0,0,0,52,62
159,0,0,0,5,0,0,0,0,0,49,59
160,0,0,0,3,0,0,0,0,0,33,40
161,0,0,0,8,0,0,0,0,0,61,74
162,0,0,0,2,0,0,0,0,0,43,48
163,1,0,0,5,0,0,0,0,0,45,58
164,1,0,0,11,0,0,0,0,0,38,57
165,1,0,0,5,0,0,0,0,0,41,53
166,0,0,0,7,0,0,0,0,0,45,56
167,1,0,0,9,0,0,0,0,0,31,50
168,0,0,0,10,0,0,0,0,0,49,62
169,0,0,0,4,0,0,0,0,0,53,61
170,1,0,0,7,0,0,0,0,0,53,65
171,0,0,0,9,0,0,0,0,0,39,55
172,3,0,0,11,0,0,0,0,0,31,52
173,0,0,0,9,0,0,0,0,0,47,61
174,1,0,0,5,0,0,0,0,0,35,47
175,2,0,0,5,0,0,0,0,0,51,62
176,2,0,0,3,0,0,0,0,0,40,53
177,2,0,0,11,0,0,0,0,0,50,75
178,3,0,0,13,0,0,0,0,0,35,56
179,4,0,0,9,0,0,0,0,0,46,64
180,1,0,0,9,0,0,0,0,0,43,62
181,2,0,0,13,0,0,0,0,0,30,50
182,2,0,0,6,0,0,0,0,0,31,46
183,5,0,0,8,0,0,0,0,0,33,55
184,5,0,0,8,0,0,0,0,0,33,54
185,2,0,0,8,0,0,0,0,0,42,59
186,4,0,0,9,0,0,0,0,0,31,50
187,3,0,0,10,0,0,0,0,0,37,58
188,0,0,0,11,0,0,0,0,0,43,61
189,0,0,0,15,0,0,0,0,0,44,69
190,4,0,0,9,0,0,0,0,0,44,63
191,3,0,0,9,0,0,0,0,0,48,70
192,3,0,0,11,0,0,0,0,0,42,68
193,4,0,0,13,0,0,0,0,0,33,59
194,4,0,0,9,0,0,0,0,0,49,71
195,1,0,0,12,0,0,0,0,0,38,60
196,5,0,0,15,0,0,0,0,0,33,59
197,3,0,0,13,0,0,0,0,0,34,59
198,6,0,0,8,0,0,0,0,0,34,57
199,6,0,0,8,0,0,0,0,0,36,57
200,1,0,0,10,0,0,0,0,0,26,47
201,4,0,0,14,0,0,0,0,0,28,57
202,3,0,0,6,0,0,0,0,0,24,44
203,5,0,0,11,0,0,0,0,0,23,49
204,7,0,0,12,0,0,0,0,0,33,59
205,2,0,0,12,0,0,0,0,0,23,46
206,3,0,0,17,0,0,0,0,0,31,60
207,5,0,0,15,0,0,0,0,0,24,51
208,3,0,0,15,0,0,0,0,0,32,69
209,3,0,0,19,0,0,0,0,0,26,53
210,3,0,0,12,0,0,0,0,0,30,51
211,7,0,0,16,0,0,0,0,0,28,58
212,5,0,0,10,0,0,0,0,0,22,43
213,5,0,0,19,0,0,0,0,0,19,58
214,3,0,0,14,0,0,0,0,0,24,49
215,9,0,0,14,0,0,0,0,0,24,58
216,4,0,0,17,0,0,0,0,0,25,56
217,5,0,0,8,0,0,0,0,0,25,49
218,7,0,0,15,0,0,0,0,0,22,59
219,10,0,0,12,0,0,0,0,0,20,57
220,15,0,0,11,0,0,0,0,0,32,68
221,10,0,0,18,0,0,0,0,0,19,60
222,9,0,0,11,0,0,0,0,0,19,55
223,5,0,0,15,0,0,0,0,0,22,56
224,16,0,0,16,0,0,0,0,0,26,64
225,5,0,0,19,0,0,0,0,0,26,64
226,15,0,0,11,0,0,0,0,0,18,59
227,10,0,0,12,0,0,0,0,0,19,54
228,13,0,0,10,0,0,0,0,0,18,51
229,7,0,0,16,0,0,0,0,0,16,57
230,7,0,0,14,0,0,0,0,0,16,41
231,13,0,0,19,0,0,0,0,0,16,57
232,21,0,0,8,0,0,0,0,0,12,51
233,13,0,0,18,0,0,0,0,1,14,56
234,19,0,0,14,0,0,0,0,0,20,64
235,15,0,0,21,0,0,0,0,0,20,67
236,13,0,0,14,0,0,0,0,0,14,58
237,13,0,0,14,0,0,0,0,0,10,51
238,22,0,0,10,0,0,0,0,0,8,49
239,20,0,0,12,0,0,0,0,0,15,57
240,16,0,0,16,0,0,0,0,0,23,64
241,13,0,0,12,0,0,0,0,0,12,47
242,17,0,0,20,0,0,0,0,0,15,61
243,22,0,0,10,0,0,0,0,0,11,56
244,16,0,0,14,0,0,0,0,0,12,50
245,15,0,0,13,0,0,0,0,0,14,51
246,17,0,0,17,0,0,0,0,0,11,59
247,18,0,0,23,0,0,0,0,0,10,60
248,20,0,0,18,0,0,0,0,0,7,62
249,20,0,0,19,0,0,0,0,0,7,59
250,14,0,0,15,0,0,0,0,0,9,51
251,22,0,0,16,0,0,0,0,0,12,67
252,23,0,0,20,0,0,0,0,0,2,57
253,24,0,0,17,0,0,0,0,0,5,58
254,29,0,0,17,0,0,0,0,0,9,70
255,22,0,1,19,0,0,0,0,0,5,62
256,20,0,0,16,0,0,0,0,0,6,56
257,24,0,0,12,0,0,0,0,0,9,60
258,22,0,0,19,0,0,0,0,0,9,72
259,31,0,0,9,0,0,0,0,0,6,52
260,36,0,0,18,0,0,0,0,0,10,75
261,20,0,0,15,0,0,0,0,0,7,54
262,31,0,0,13,0,0,0,0,0,5,60
263,27,0,0,14,0,0,0,0,0,6,54
264,19,0,0,13,0,0,0,0,0,2,44
265,29,0,0,11,0,0,0,0,0,4,51
266,33,0,0,10,0,0,0,0,0,6,59
267,26,0,0,16,0,0,0,0,0,4,56
268,27,0,0,10,0,0,0,0,0,3,50
269,43,0,0,4,0,0,0,0,0,2,61
270,25,0,0,12,0,0,0,0,0,5,56
271,30,0,0,9,0,0,0,0,0,3,54
272,33,0,0,10,0,0,0,0,0,4,53
273,39,0,0,16,0,0,0,0,0,8,69
274,39,0,0,12,0,0,0,0,0,3,66
275,41,0,0,16,0,0,0,0,0,2,76
276,40,0,0,12,0,0,0,0,0,3,62
277,32,0,1,10,0,0,0,0,0,3,55
278,31,0,0,8,0,0,0,0,0,2,46
279,26,0,0,9,0,0,0,0,0,2,45
280,38,0,0,8,0,0,0,0,0,8,65
281,31,0,0,6,0,0,0,0,0,1,46
282,36,0,0,7,0,0,0,0,0,3,53
283,42,0,0,10,0,0,0,0,0,1,64
284,38,0,0,15,0,0,0,0,0,3,62
285,36,0,0,11,0,0,0,0,0,0,56
286,44,0,0,8,0,0,0,0,0,4,62
287,40,0,0,7,0,0,0,0,0,3,59
288,49,0,0,13,0,0,0,0,0,4,76
289,45,0,0,8,0,0,0,0,0,1,60
290,46,0,0,6,0,0,0,0,0,4,62
291,43,0,0,5,0,0,0,0,0,1,51
292,45,0,0,4,0,0,0,0,0,0,54
293,55,0,0,8,0,0,0,0,0,1,69
294,47,0,0,6,0,0,0,0,0,0,57
295,36,0,0,6,0,0,0,0,0,2,47
296,37,0,0,4,0,0,0,0,0,1,50
297,46,0,0,7,0,0,0,0,0,2,60
298,26,0,0,4,0,0,0,0,0,1,36
299,53,0,0,6,0,0,0,0,0,1,62
300,57,0,0,7,0,0,0,0,0,0,73
301,52,0,0,4,0,0,0,0,0,0,58
302,45,0,0,8,0,0,0,0,0,1,56
303,42,0,0,1,0,0,0,0,0,0,51
304,45,0,0,6,0,0,0,0,0,1,55
305,45,0,0,4,0,0,0,0,0,2,54
306,52,0,0,5,0,0,0,0,0,0,58
307,47,0,1,7,0,0,0,0,0,1,58
308,38,0,0,2,0,0,0,0,0,0,43
309,53,0,0,6,0,0,0,0,0,0,62
310,53,0,0,4,0,0,0,0,0,0,61
311,59,0,0,4,0,0,0,0,0,0,64
312,64,0,0,2,0,0,0,0,0,2,69
313,53,0,0,6,0,0,0,0,0,0,63
314,49,0,0,4,0,0,0,0,0,0,55
315,62,0,1,3,0,0,0,0,0,0,69
316,58,0,0,0,0,0,0,0,0,0,61
317,55,0,0,1,0,0,0,0,0,0,57
318,44,0,0,7,0,0,0,0,0,0,51
319,50,0,0,0,0,0,0,0,0,0,50
320,41,0,0,2,0,0,0,0,0,0,44
321,38,0,0,2,0,0,0,0,0,0,40
322,48,0,0,2,0,0,0,0,0,0,50
323,56,0,0,0,0,0,0,0,0,0,57
324,65,0,0,1,0,0,0,0,0,0,66
325,53,0,0,3,0,0,0,0,0,0,56
326,61,0,0,2,0,0,0,0,0,0,64
327,59,0,0,1,0,0,0,0,0,0,60
328,51,0,0,0,0,0,0,0,0,0,54
329,48,0,0,0,0,0,0,0,0,0,50
330,43,0,0,1,0,0,0,0,0,0,45
331,65,0,0,2,0,0,0,0,0,0,69
332,48,0,0,0,0,0,0,0,0,0,50
333,51,0,0,3,0,0,0,0,0,0,54
334,41,0,0,1,0,0,0,0,0,0,42
335,49,0,0,0,0,0,0,0,0,0,50
336,47,0,0,0,0,0,0,0,0,0,47
337,51,0,0,0,0,0,0,0,0,0,51
338,66,0,1,1,0,0,0,0,0,0,68
339,44,0,0,1,0,0,0,0,0,0,45
340,45,0,0,0,0,0,0,0,0,0,46
341,55,0,0,3,0,0,0,0,0,0,58
342,53,0,0,0,0,0,0,0,0,0,53
343,46,0,0,0,0,0,0,0,0,0,46
344,66,0,0,0,0,0,0,0,0,0,67
345,52,0,0,0,0,0,0,0,0,0,52
346,52,0,0,0,0,0,0,0,0,0,52
347,46,0,0,0,0,0,0,0,0,0,47
348,51,0,0,1,0,0,0,0,0,0,52
349,51,0,0,2,0,0,0,0,0,0,54
350,49,0,0,0,0,0,0,0,0,0,49
351,57,0,0,0,0,0,0,0,0,0,57
352,52,0,0,1,0,0,0,0,0,0,53
353,46,0,0,0,0,0,0,0,0,0,48
354,58,0,0,0,0,0,0,0,0,0,59
355,62,0,0,0,0,0,0,0,0,0,62
356,55,0,1,0,0,0,0,0,0,0,57
357,55,0,0,0,0,0,0,0,0,0,56
358,53,0,0,0,0,0,0,0,0,0,53
359,67,0,0,0,0,0,0,0,0,0,68
360,53,0,0,0,0,0,0,0,0,0,53
