Time,HH,HR,HS,HW,RR,RS,RW,SS,SW,WW,Total.Pop.
0,0,0,0,0,0,0,0,0,0,50,50
1,0,0,0,0,0,0,0,0,0,47,47
2,0,0,0,0,0,0,0,0,0,76,76
3,0,0,0,0,0,0,0,0,0,89,89
4,0,0,0,0,0,0,0,0,0,106,106
5,0,0,0,0,0,0,0,0,0,123,123
6,0,0,0,0,0,0,0,0,0,129,129
7,0,0,0,0,0,0,0,0,0,114,114
8,0,0,0,0,0,0,0,0,0,123,123
9,0,0,0,0,0,0,0,0,0,121,121
10,0,0,0,0,0,0,0,0,0,116,116
11,0,0,0,0,0,0,0,0,0,107,107
12,0,0,0,0,0,0,0,0,0,88,88
13,0,0,0,0,0,0,0,0,0,108,108
14,0,0,0,0,0,0,0,0,0,81,81
15,0,0,0,0,0,0,0,0,0,71,71
16,0,0,0,0,0,0,0,0,0,65,65
17,0,0,0,0,0,0,0,0,0,67,67
18,0,0,0,0,0,0,0,0,0,55,55
19,0,0,0,0,0,0,0,0,0,67,67
20,0,0,0,0,0,0,0,0,0,61,61
21,0,0,0,0,0,0,0,0,0,68,68
22,0,0,0,0,0,0,0,0,0,68,68
23,0,0,0,0,0,0,0,0,0,61,61
24,0,0,0,0,0,0,0,0,0,75,75
25,0,0,0,0,0,0,0,0,0,69,69
26,0,0,0,0,0,0,0,0,0,71,71
27,0,0,0,0,0,0,0,0,0,70,70
28,0,0,0,0,0,0,0,0,0,75,75
29,0,0,0,0,0,0,0,0,0,67,67
30,0,0,0,0,0,0,0,0,0,52,52
31,0,0,0,0,0,0,0,0,0,58,58
32,0,0,0,0,0,0,0,0,0,62,62
33,0,0,0,0,0,0,0,0,0,67,67
34,0,0,0,0,0,0,0,0,0,78,78
35,0,0,0,0,0,0,0,0,0,80,80
36,0,0,0,0,0,0,0,0,0,76,76
37,0,0,0,0,0,0,0,0,0,62,62
38,0,0,0,0,0,0,0,0,0,67,68
39,0,0,0,0,0,0,0,0,0,78,80
40,0,0,0,0,0,0,0,0,0,49,51
41,0,0,0,0,0,0,0,0,0,58,58
42,0,0,0,0,0,0,0,0,0,58,59
43,0,0,0,0,0,0,0,0,0,42,42
44,0,0,0,0,0,0,0,0,0,57,57
45,0,0,0,0,0,0,0,0,0,47,48
46,0,0,0,0,0,0,0,0,0,58,59
47,0,0,0,0,0,0,0,0,0,62,62
48,0,0,0,0,0,0,0,0,0,69,70
49,0,0,0,0,0,0,0,0,0,60,63
50,0,0,0,0,0,0,0,0,0,57,57
51,0,0,0,0,0,0,0,0,0,59,59
52,0,0,0,0,0,0,0,0,0,58,59
53,0,0,0,0,0,0,0,0,0,62,63
54,0,0,0,1,0,0,0,0,0,77,79
55,0,0,0,0,0,0,0,0,0,61,61
56,0,0,0,0,0,0,0,0,0,57,57
57,0,0,0,0,0,0,0,0,0,62,62
58,0,0,0,0,0,0,0,0,0,67,67
59,0,0,0,0,0,0,0,0,0,54,54
60,0,0,0,0,0,0,0,0,0,66,68
61,0,0,0,0,0,0,0,0,0,54,57
62,0,0,0,0,0,0,0,0,0,51,51
63,0,0,0,1,0,0,0,0,0,51,53
64,0,0,0,0,0,0,0,0,0,60,60
65,0,0,0,0,0,0,0,0,0,59,60
66,0,0,0,0,0,0,0,0,0,48,48
67,0,0,0,1,0,0,0,0,0,50,53
68,0,0,0,0,0,0,0,0,0,57,57
69,0,0,0,0,0,0,0,0,0,58,58
70,0,0,0,0,0,0,0,0,0,75,75
71,0,0,0,1,0,0,0,0,0,49,50
72,0,0,0,0,0,0,0,0,0,53,53
73,0,0,0,2,0,0,0,0,0,56,61
74,0,0,0,0,0,0,0,0,0,43,45
75,0,0,0,2,0,0,0,0,0,64,66
76,0,0,0,1,0,0,0,0,0,59,61
77,0,0,0,1,0,0,0,0,0,50,53
78,0,0,0,1,0,0,0,0,0,62,64
79,0,0,0,1,0,0,0,0,0,50,52
80,0,0,0,2,0,0,0,0,0,48,50
81,0,0,0,1,0,0,0,0,0,53,54
82,0,0,0,1,0,0,0,0,0,52,54
83,0,0,0,1,0,0,0,0,0,49,50
84,0,0,0,0,0,0,0,0,0,49,51
85,0,0,0,0,0,0,0,0,0,51,51
86,0,0,0,1,0,0,0,0,0,57,60
87,0,0,0,3,0,0,0,0,0,51,54
88,0,0,0,2,0,0,0,0,0,56,59
89,0,0,0,1,0,0,0,0,0,39,41
90,0,0,0,1,0,0,0,0,0,56,58
91,0,0,0,1,0,0,0,0,0,52,55
92,0,0,0,1,0,0,0,0,0,52,55
93,0,0,0,1,0,0,0,0,0,44,46
94,0,0,0,0,0,0,0,0,0,54,55
95,0,0,0,1,0,0,0,0,0,68,73
96,0,0,0,2,0,0,0,0,0,51,53
97,0,0,0,0,0,0,0,0,0,61,63
98,0,0,0,3,0,0,0,0,0,50,54
99,0,0,0,3,0,0,0,0,0,52,57
100,0,0,0,1,0,0,0,0,0,47,49
101,0,0,0,1,0,0,0,0,0,57,61
102,1,0,0,0,0,0,0,0,0,48,51
103,0,0,0,2,0,0,0,0,0,44,47
104,0,0,0,4,0,0,0,0,0,31,37
105,0,0,0,1,0,0,0,0,0,52,55
106,0,0,0,2,0,0,0,0,0,42,45
107,0,0,0,3,0,0,0,0,0,50,54
108,0,0,0,3,0,0,0,0,0,48,52
109,0,0,0,0,0,0,0,0,0,55,56
110,0,0,0,2,0,0,0,0,0,61,63
111,0,0,0,0,0,0,0,0,0,55,57
112,1,0,0,0,0,0,0,0,0,63,68
113,0,0,0,1,0,0,0,0,0,49,53
114,0,0,0,0,0,0,0,0,0,53,55
115,0,0,0,0,0,0,0,0,0,45,46
116,0,0,0,2,0,0,0,0,0,47,49
117,0,0,0,1,0,0,0,0,0,57,58
118,0,0,0,1,0,0,0,0,0,49,53
119,1,0,0,3,0,0,0,0,0,42,47
120,0,0,0,3,0,0,0,0,0,54,61
121,0,0,0,1,0,0,0,0,0,53,58
122,1,0,0,3,0,0,0,0,0,53,60
