Time,HH,HR,HS,HW,RR,RS,RW,SS,SW,WW,Total.Pop.
0,0,0,0,0,0,0,0,0,0,50,50
1,0,0,0,0,0,0,0,0,0,42,42
2,0,0,0,0,0,0,0,0,0,64,64
3,0,0,0,0,0,0,0,0,0,87,87
4,0,0,0,0,0,0,0,0,0,119,119
5,0,0,0,0,0,0,0,0,0,115,115
6,0,0,0,0,0,0,0,0,0,128,128
7,0,0,0,0,0,0,0,0,0,112,112
8,0,0,0,0,0,0,0,0,0,123,123
9,0,0,0,0,0,0,0,0,0,108,108
10,0,0,0,0,0,0,0,0,0,101,101
11,0,0,0,0,0,0,0,0,0,100,100
12,0,0,0,0,0,0,0,0,0,87,87
13,0,0,0,0,0,0,0,0,0,76,76
14,0,0,0,0,0,0,0,0,0,70,70
15,0,0,0,0,0,0,0,0,0,89,89
16,0,0,0,0,0,0,0,0,0,65,65
17,0,0,0,0,0,0,0,0,0,58,58
18,0,0,0,0,0,0,0,0,0,72,72
19,0,0,0,0,0,0,0,0,0,61,61
20,0,0,0,0,0,0,0,0,0,59,59
21,0,0,0,0,0,0,0,0,0,65,65
22,0,0,0,0,0,0,0,0,0,61,61
23,0,0,0,0,0,0,0,0,0,75,75
24,0,0,0,0,0,0,0,0,0,79,79
25,0,0,0,0,0,0,0,0,0,50,50
26,0,0,0,0,0,0,0,0,0,58,58
27,0,0,0,0,0,0,0,0,0,68,68
28,0,0,0,0,0,0,0,0,0,69,69
29,0,0,0,0,0,0,0,0,0,70,70
30,0,0,0,0,0,0,0,0,0,75,75
31,0,0,0,0,0,0,0,0,0,57,57
32,0,0,0,0,0,0,0,0,0,76,76
33,0,0,0,0,0,0,0,0,0,94,94
34,0,0,0,0,0,0,0,0,0,74,74
35,0,0,0,0,0,0,0,0,0,69,70
36,0,0,0,0,0,0,0,0,0,72,74
37,0,0,0,0,0,0,0,0,0,78,78
38,0,0,0,0,0,0,0,0,0,62,62
39,0,0,0,0,0,0,0,0,0,43,43
40,0,0,0,0,0,0,0,0,0,66,66
41,0,0,0,0,0,0,0,0,0,66,66
42,0,0,0,0,0,0,0,0,0,64,64
