Time,HH,HR,HS,HW,RR,RS,RW,SS,SW,WW,Total.Pop.
0,0,0,0,0,0,0,0,0,0,50,50
1,0,0,0,0,0,0,0,0,0,56,56
2,0,0,0,0,0,0,0,0,0,71,71
3,0,0,0,0,0,0,0,0,0,99,99
4,0,0,0,0,0,0,0,0,0,103,103
5,0,0,0,0,0,0,0,0,0,119,119
6,0,0,0,0,0,0,0,0,0,114,114
7,0,0,0,0,0,0,0,0,0,133,133
8,0,0,0,0,0,0,0,0,0,120,120
9,0,0,0,0,0,0,0,0,0,118,118
10,0,0,0,0,0,0,0,0,0,101,101
11,0,0,0,0,0,0,0,0,0,88,88
12,0,0,0,0,0,0,0,0,0,93,93
13,0,0,0,0,0,0,0,0,0,65,65
14,0,0,0,0,0,0,0,0,0,66,66
15,0,0,0,0,0,0,0,0,0,67,67
16,0,0,0,0,0,0,0,0,0,85,85
17,0,0,0,0,0,0,0,0,0,60,60
18,0,0,0,0,0,0,0,0,0,72,72
19,0,0,0,0,0,0,0,0,0,64,64
20,0,0,0,0,0,0,0,0,0,55,55
21,0,0,0,0,0,0,0,0,0,60,60
22,0,0,0,0,0,0,0,0,0,59,59
23,0,0,0,0,0,0,0,0,0,66,66
24,0,0,0,0,0,0,0,0,0,66,66
25,0,0,0,0,0,0,0,0,0,78,78
26,0,0,0,0,0,0,0,0,0,63,63
27,0,0,0,0,0,0,0,0,0,67,67
28,0,0,0,0,0,0,0,0,0,75,75
29,0,0,0,0,0,0,0,0,0,71,71
30,0,0,0,0,0,0,0,0,0,81,81
31,0,0,0,0,0,0,0,0,0,71,71
32,0,0,0,0,0,0,0,0,0,65,65
33,0,0,0,0,0,0,0,0,0,71,71
34,0,0,0,0,0,0,0,0,0,62,62
35,0,0,0,0,0,0,0,0,0,76,76
36,0,0,0,0,0,0,0,0,0,53,53
37,0,0,0,0,0,0,0,0,0,58,58
38,0,0,0,0,0,0,0,0,1,68,69
39,0,0,0,0,0,0,0,0,0,64,64
40,0,0,0,0,0,0,0,0,0,59,59
41,0,0,0,0,0,0,0,0,0,67,68
42,0,0,0,0,0,0,0,0,0,60,60
43,0,0,0,0,0,0,0,0,0,68,68
44,0,0,0,0,0,0,0,0,0,53,53
45,0,0,0,0,0,0,0,0,0,46,48
46,0,0,0,0,0,0,0,0,0,64,65
47,0,0,0,0,0,0,0,0,0,62,62
48,0,0,0,0,0,0,0,0,0,53,54
49,0,0,0,0,0,0,0,0,0,70,71
