Time,HH,HR,HS,HW,RR,RS,RW,SS,SW,WW,Total.Pop.
0,0,0,0,0,0,0,0,0,0,50,50
1,0,0,0,0,0,0,0,0,0,44,44
2,0,0,0,0,0,0,0,0,0,62,62
3,0,0,0,0,0,0,0,0,0,92,92
4,0,0,0,0,0,0,0,0,0,100,100
5,0,0,0,0,0,0,0,0,0,107,107
6,0,0,0,0,0,0,0,0,0,130,130
7,0,0,0,0,0,0,0,0,0,124,124
8,0,0,0,0,0,0,0,0,0,130,130
9,0,0,0,0,0,0,0,0,0,107,107
10,0,0,0,0,0,0,0,0,0,111,111
11,0,0,0,0,0,0,0,0,0,90,90
12,0,0,0,0,0,0,0,0,0,78,78
13,3,0,0,0,0,0,0,0,0,87,90
14,2,0,0,0,0,0,0,0,0,70,72
15,0,0,0,0,0,0,0,0,0,78,78
16,2,0,0,0,0,0,0,0,0,64,66
17,4,0,0,0,0,0,0,0,0,59,63
18,1,0,0,0,0,0,0,0,0,51,52
19,3,0,0,0,0,0,0,0,0,65,68
20,2,0,0,0,0,0,0,0,0,63,65
21,3,0,0,0,0,0,0,0,0,72,75
22,3,0,0,0,0,0,0,0,0,60,63
23,3,0,0,0,0,0,0,0,0,58,61
24,2,0,0,0,0,0,0,0,0,80,82
25,2,0,0,0,0,0,0,0,0,76,78
26,0,0,0,0,0,0,0,0,0,78,78
27,0,0,0,0,0,0,0,0,0,78,78
28,3,0,0,0,0,0,0,0,0,80,83
29,3,0,0,0,0,0,0,0,0,71,74
30,0,0,0,0,0,0,0,0,0,75,75
31,0,0,0,0,0,0,0,0,0,77,77
32,0,0,0,0,0,0,0,0,0,76,76
33,1,0,0,0,0,0,0,0,0,58,60
34,1,0,0,0,0,0,0,0,0,64,65
35,0,0,0,0,0,0,0,0,0,54,54
36,0,0,0,0,0,0,0,0,0,67,67
37,0,0,0,0,0,0,0,0,0,64,64
38,0,0,0,0,0,0,0,0,0,62,62
39,0,0,0,0,0,0,0,0,0,52,53
40,0,0,0,0,0,0,0,0,0,45,47
41,0,0,0,0,0,0,0,0,0,62,65
42,0,0,0,0,0,0,0,0,0,50,51
43,0,0,0,0,0,0,0,0,0,62,64
44,0,0,0,0,0,0,0,0,0,50,51
45,0,0,0,0,0,0,0,0,0,58,58
46,1,0,0,0,0,0,0,0,0,63,64
47,0,0,0,0,0,0,0,0,0,70,72
48,0,0,0,0,0,0,0,0,0,63,67
49,0,0,0,0,0,0,0,0,0,63,66
50,0,0,0,0,0,0,0,0,0,61,61
51,0,0,0,0,0,0,0,0,0,74,74
52,0,0,0,0,0,0,0,0,0,55,55
53,0,0,0,0,0,0,0,0,0,49,51
54,0,0,0,0,0,0,0,0,0,72,73
55,0,0,0,0,0,0,0,0,0,70,70
56,1,0,0,0,0,0,0,0,0,50,52
57,0,0,0,1,0,0,0,0,0,61,62
58,0,0,0,0,0,0,0,0,0,53,54
59,0,0,0,0,0,0,0,0,0,64,66
60,0,0,0,0,0,0,0,0,0,65,66
61,0,0,0,0,0,0,0,0,0,62,62
62,0,0,0,0,0,0,0,0,0,68,68
63,0,0,0,0,0,0,0,0,0,50,50
64,0,0,0,0,0,0,0,0,0,65,67
65,0,0,0,0,0,0,0,0,0,64,64
66,0,0,0,1,0,0,0,0,0,61,65
67,0,0,0,2,0,0,0,0,0,52,56
68,0,0,0,0,0,0,0,0,0,53,54
69,0,0,0,1,0,0,0,0,0,62,64
70,0,0,0,0,0,0,0,0,0,53,54
71,0,0,0,2,0,0,0,0,0,63,66
72,0,0,0,0,0,0,0,0,0,66,66
73,0,0,0,0,0,0,0,0,0,39,40
74,0,0,0,1,0,0,0,0,0,43,45
75,0,0,0,0,0,0,0,0,0,49,49
76,0,0,0,0,0,0,0,0,0,56,56
77,0,0,0,2,0,0,0,0,0,59,63
78,0,0,0,0,0,0,0,0,0,43,44
79,0,0,0,1,0,0,0,0,0,55,57
80,0,0,0,1,0,0,0,0,0,55,58
81,0,0,0,2,0,0,0,0,0,63,65
82,0,0,0,0,0,0,0,0,0,46,46
83,0,0,0,1,0,0,0,0,0,68,71
84,0,0,0,1,0,0,0,0,0,60,61
85,0,0,0,0,0,0,0,0,0,55,57
86,0,0,0,2,0,0,0,0,0,37,39
87,0,0,0,0,0,0,0,0,0,51,52
88,0,0,0,2,0,0,0,0,0,58,61
89,0,0,0,2,0,0,0,0,0,50,55
90,0,0,0,3,0,0,0,0,0,52,55
91,0,0,0,0,0,0,0,0,0,58,61
92,0,0,0,2,0,0,0,0,0,48,50
93,0,0,0,2,0,0,0,0,0,64,68
94,0,0,0,1,0,0,0,0,0,51,52
95,0,0,0,1,0,0,0,0,0,62,63
96,0,0,0,0,0,0,0,0,0,60,61
97,0,0,0,3,0,0,0,0,0,53,57
98,0,0,0,2,0,0,0,0,0,43,49
