Time,HH,HR,HS,HW,RR,RS,RW,SS,SW,WW,Total.Pop.
0,0,0,0,0,0,0,0,0,0,50,50
1,0,0,0,0,0,0,0,0,0,48,48
2,0,0,0,0,0,0,0,0,0,89,89
3,0,0,0,0,0,0,0,0,0,95,95
4,0,0,0,0,0,0,0,0,0,126,126
5,0,0,0,0,0,0,0,0,0,121,121
6,0,0,0,0,0,0,0,0,0,125,125
7,0,0,0,0,0,0,0,0,0,125,125
8,0,0,0,0,0,0,0,0,0,109,109
9,0,0,0,0,0,0,0,0,0,118,118
10,0,0,0,0,0,0,0,0,0,93,93
11,0,0,0,0,0,0,0,0,0,102,102
12,0,0,0,0,0,0,0,0,0,120,120
13,0,0,0,0,0,0,0,0,0,83,83
14,0,0,0,0,0,0,0,0,0,88,88
15,0,0,0,0,0,0,0,0,0,66,66
16,0,0,0,0,0,0,0,0,0,62,62
17,0,0,0,0,0,0,0,0,0,92,92
18,0,0,0,0,0,0,0,0,0,59,59
19,0,0,0,0,0,0,0,0,0,69,69
20,0,0,0,0,0,0,0,0,0,68,68
21,0,0,0,0,0,0,0,0,0,66,66
22,0,0,0,0,0,0,0,0,0,73,73
23,0,0,0,0,0,0,0,0,0,60,60
24,0,0,0,0,0,0,0,0,0,69,69
25,0,0,0,0,0,0,0,0,0,69,69
26,0,0,0,0,0,0,0,0,0,84,84
27,0,0,0,0,0,0,0,0,0,78,78
28,0,0,0,0,0,0,0,0,0,74,74
29,0,0,0,0,0,0,0,0,0,64,64
30,0,0,0,0,0,0,0,0,0,63,64
31,0,0,0,0,0,0,0,0,0,60,60
32,0,0,0,0,0,0,0,0,0,71,71
33,0,0,0,0,0,0,0,0,0,86,86
34,0,0,0,0,0,0,0,0,0,53,53
35,0,0,0,0,0,0,0,0,0,63,63
36,0,0,0,0,0,0,0,0,0,56,56
37,0,0,0,0,0,0,0,0,0,64,64
38,0,0,0,0,0,0,0,0,0,63,63
39,0,0,0,0,0,0,0,0,0,69,69
40,0,0,0,0,0,0,0,0,0,59,59
41,0,0,0,0,0,0,0,0,0,51,51
42,0,0,0,0,0,0,0,0,0,60,61
43,0,0,0,0,0,0,0,0,0,59,60
44,0,0,0,0,0,0,0,0,0,69,71
45,0,0,0,0,0,0,0,0,0,61,61
46,0,0,0,0,0,0,0,0,0,77,77
47,0,0,0,0,0,0,0,0,0,63,66
48,0,0,0,0,0,0,0,0,0,43,43
49,0,0,0,0,0,0,0,0,0,65,66
50,0,0,0,0,0,0,0,0,0,83,84
51,0,0,0,0,0,0,0,0,0,52,52
52,0,0,0,0,0,0,0,0,0,55,55
53,0,0,0,0,0,0,0,0,0,55,55
54,0,0,0,0,0,0,0,0,0,49,50
55,0,0,0,0,0,0,0,0,0,81,83
56,0,0,0,0,0,0,0,0,0,46,47
57,0,0,0,0,0,0,0,0,0,46,47
58,0,0,0,0,0,0,0,0,0,58,62
59,0,0,0,2,0,0,0,0,0,62,66
60,0,0,0,0,0,0,0,0,0,69,69
61,0,0,0,1,0,0,0,0,0,44,45
62,0,0,0,0,0,0,0,0,0,52,54
63,0,0,0,2,0,0,0,0,0,61,65
64,0,0,0,1,0,0,0,0,0,57,58
65,0,0,0,0,0,0,0,0,0,58,58
66,0,0,0,1,0,0,0,0,0,61,62
67,0,0,0,1,0,0,0,0,0,52,54
68,0,0,0,0,0,0,0,0,0,65,65
69,0,0,0,0,0,0,0,0,0,49,52
70,0,0,0,0,0,0,0,0,0,62,64
71,0,0,0,1,0,0,0,0,0,58,59
72,0,0,0,2,0,0,0,0,0,49,51
73,0,0,0,1,0,0,0,0,0,59,61
74,0,0,0,0,0,0,0,0,0,67,67
75,0,0,0,0,0,0,0,0,0,73,74
76,0,0,0,1,0,0,0,0,0,54,56
77,0,0,0,2,0,0,0,0,0,55,57
78,0,0,0,1,0,0,0,0,0,47,50
79,0,0,0,2,0,0,0,0,0,54,56
80,0,0,0,0,0,0,0,0,0,70,73
81,0,0,0,2,0,0,0,0,0,55,57
82,0,0,0,0,0,0,0,0,0,69,69
83,0,0,0,2,0,0,0,0,0,65,68
84,0,0,0,1,0,0,0,0,0,68,71
85,0,0,0,0,0,0,0,0,0,55,56
86,0,0,0,1,0,0,0,0,0,46,47
87,0,0,0,1,0,0,0,0,0,49,51
88,0,0,0,0,0,0,0,0,0,77,78
89,0,0,0,1,0,0,0,0,0,60,64
90,0,0,0,3,0,0,0,0,0,65,70
91,0,0,0,1,0,0,0,0,0,59,61
92,0,0,0,1,0,0,0,0,0,63,64
93,1,0,0,1,0,0,0,0,0,60,65
94,0,0,0,1,0,0,0,0,0,63,64
95,0,0,0,1,0,0,0,0,0,66,68
96,0,0,0,3,0,0,0,0,0,47,50
97,0,0,0,2,0,0,0,0,0,46,48
98,0,0,0,0,0,0,0,0,0,49,49
99,0,0,0,3,0,0,0,0,0,50,54
100,0,0,0,3,0,0,0,0,0,57,62
101,0,0,0,0,0,0,0,0,0,50,50
102,0,0,0,2,0,0,0,0,0,57,59
103,0,0,0,1,0,0,0,0,0,56,57
104,0,0,0,1,0,0,0,0,0,55,57
105,0,0,0,2,0,0,0,0,0,57,59
106,0,0,0,3,0,0,0,0,0,56,59
107,0,0,0,1,0,0,0,0,0,51,54
108,0,0,0,4,0,0,0,0,0,59,64
109,0,0,0,3,0,0,0,0,0,64,71
110,0,0,0,2,0,0,0,0,0,51,53
111,0,0,0,2,0,0,0,0,0,44,49
112,0,0,0,2,0,0,0,0,0,41,45
113,0,0,0,4,0,0,0,0,0,59,65
114,0,0,0,1,0,0,0,0,0,58,60
115,0,0,0,2,0,0,0,0,0,59,64
116,0,0,0,2,0,0,0,0,0,58,62
117,0,0,0,0,0,0,0,0,0,46,48
118,0,0,0,3,0,0,0,0,0,47,52
119,0,0,0,1,0,0,0,0,0,50,53
120,0,0,0,2,0,0,0,0,0,57,60
121,0,0,0,6,0,0,0,0,0,47,54
122,1,0,0,7,0,0,0,0,0,53,63
123,0,0,0,1,0,0,0,0,0,60,70
124,0,0,0,5,0,0,0,0,0,48,57
125,0,0,0,3,0,0,0,0,0,62,67
126,0,0,0,2,0,0,0,0,0,47,55
127,0,0,0,4,0,0,0,0,0,40,46
128,0,0,0,2,0,0,0,0,0,61,66
129,1,0,0,3,0,0,0,0,0,48,57
130,1,0,0,4,0,0,0,0,0,45,52
131,1,0,0,9,0,0,0,0,0,43,56
132,2,0,0,3,0,0,0,0,0,47,53
133,0,0,0,8,0,0,0,0,0,67,80
134,0,0,0,2,0,0,0,0,0,48,54
135,0,0,0,2,0,0,0,0,0,47,50
136,0,0,0,1,0,0,0,0,0,52,55
137,0,0,0,4,0,0,0,0,0,71,78
138,0,0,0,4,0,0,0,0,0,45,52
139,1,0,0,4,0,0,0,0,0,61,69
140,0,0,0,7,0,0,0,0,0,54,63
141,1,0,0,4,0,0,0,0,0,56,62
142,0,0,0,3,0,0,0,0,0,41,46
143,0,0,0,2,0,0,0,0,0,62,66
144,2,0,0,2,0,0,0,0,0,50,55
145,0,0,0,2,0,0,0,0,0,44,50
146,0,0,0,4,0,0,0,0,0,52,58
147,0,0,0,2,0,0,0,0,0,48,53
148,0,0,0,2,0,0,0,0,0,58,62
149,0,0,0,3,0,0,0,0,0,43,50
