Time,HH,HR,HS,HW,RR,RS,RW,SS,SW,WW,Total.Pop.
0,0,0,0,0,0,0,0,0,0,50,50
1,0,0,0,0,0,0,0,0,0,54,54
2,0,0,0,0,0,0,0,0,0,95,95
3,0,0,0,0,0,0,0,0,0,99,99
4,0,0,0,0,0,0,0,0,0,120,120
5,0,0,0,0,0,0,0,0,0,122,122
6,0,0,0,0,0,0,0,0,0,137,137
7,0,0,0,0,0,0,0,0,0,134,134
8,0,0,0,0,0,0,0,0,0,135,135
9,0,0,0,0,0,0,0,0,0,122,122
10,0,0,0,0,0,0,0,0,0,133,133
11,0,0,0,0,0,0,0,0,0,115,115
12,0,0,0,0,0,0,0,0,0,101,101
13,0,0,0,0,0,0,0,0,0,84,84
14,0,0,0,0,0,0,0,0,0,88,88
15,0,0,0,0,0,0,0,0,0,65,65
16,0,0,0,0,0,0,0,0,0,77,77
17,0,0,0,0,0,0,0,0,0,57,57
18,0,0,0,0,0,0,0,0,0,60,60
19,0,0,0,0,0,0,0,0,0,81,81
20,0,0,0,0,0,0,0,0,0,67,67
21,0,0,0,0,0,0,0,0,0,54,54
22,0,0,0,0,0,0,0,0,0,64,64
23,0,0,0,0,0,0,0,0,0,73,73
24,0,0,0,0,0,0,0,0,0,66,66
25,0,0,0,0,0,0,0,0,0,83,83
26,0,0,0,0,0,0,0,0,0,80,80
27,0,0,0,0,0,0,0,0,0,91,91
28,0,0,0,0,0,0,0,0,0,77,77
29,0,0,0,0,0,0,0,0,0,93,93
30,0,0,0,0,0,0,0,0,0,66,66
31,0,0,0,0,0,0,0,0,0,78,79
32,0,0,0,0,0,0,0,0,0,60,60
33,0,0,0,0,0,0,0,0,0,70,70
34,0,0,0,0,0,0,0,0,0,67,67
35,0,0,0,0,0,0,0,0,0,73,73
36,0,0,0,0,0,0,0,0,0,58,60
37,0,0,0,0,0,0,0,0,0,70,72
38,0,0,0,0,0,0,0,0,0,71,71
39,0,0,0,0,0,0,0,0,0,67,67
40,0,0,0,0,0,0,0,0,0,51,51
41,0,0,0,0,0,0,0,0,0,55,57
42,0,0,0,0,0,0,0,0,0,56,57
43,0,0,0,0,0,0,0,0,0,75,75
44,0,0,0,0,0,0,0,0,0,74,75
45,0,0,0,0,0,0,0,0,0,63,64
46,0,0,0,0,0,0,0,0,0,59,61
47,0,0,0,0,0,0,0,0,0,82,82
48,0,0,0,0,0,0,0,0,0,70,71
49,0,0,0,0,0,0,0,0,0,54,54
50,0,0,0,0,0,0,0,0,0,54,56
51,0,0,0,0,0,0,0,0,0,61,62
52,0,0,0,0,0,0,0,0,0,63,63
53,0,0,0,0,0,0,0,0,0,55,55
54,0,0,0,1,0,0,0,0,0,64,65
55,0,0,0,0,0,0,0,0,0,64,65
56,0,0,0,0,0,0,0,0,0,59,59
57,0,0,0,0,0,0,0,0,0,69,69
58,0,0,0,0,0,0,0,0,0,59,59
59,0,0,0,1,0,0,0,0,0,58,59
60,0,0,0,0,0,0,0,0,0,76,76
61,0,0,0,0,0,0,0,0,0,47,47
62,0,0,0,0,0,0,0,0,0,62,62
63,0,0,0,1,0,0,0,0,0,62,64
64,0,0,0,3,0,0,0,0,1,57,62
65,0,0,0,0,0,0,0,0,0,66,68
66,0,0,0,0,0,0,0,0,0,51,52
67,0,0,0,0,0,0,0,0,0,60,61
68,0,0,0,0,0,0,0,0,0,71,71
69,0,0,0,0,0,0,0,0,0,58,59
70,0,0,0,3,0,0,0,0,0,58,62
71,0,0,0,0,0,0,0,0,0,62,62
72,0,0,0,1,0,0,0,0,0,55,57
73,0,0,0,0,0,0,0,0,0,56,56
74,0,0,0,2,0,0,0,0,0,50,53
75,0,0,0,1,0,0,0,0,0,53,54
76,0,0,0,3,0,0,0,0,0,63,66
77,0,0,0,0,0,0,0,0,0,61,62
78,0,0,0,3,0,0,0,0,0,51,54
79,0,0,0,1,0,0,0,0,0,58,59
80,0,0,0,3,0,0,0,0,0,81,86
81,0,0,0,1,0,0,0,0,0,56,58
82,0,0,0,1,0,0,0,0,0,57,58
83,0,0,0,0,0,0,0,0,0,54,54
84,0,0,0,1,0,0,0,0,0,63,66
85,0,0,0,3,0,0,0,0,0,54,57
86,0,0,0,3,0,0,0,0,0,61,65
87,0,0,0,2,0,0,0,0,0,48,50
88,0,0,0,2,0,0,0,0,0,73,78
89,0,0,0,4,0,0,0,0,0,57,63
90,1,0,0,1,0,0,0,0,0,73,75
91,0,0,0,1,0,0,0,0,0,55,56
92,0,0,0,2,0,0,0,0,0,51,54
93,0,0,0,0,0,0,0,0,0,68,71
94,0,0,0,1,0,0,0,0,0,51,55
95,0,0,0,1,0,0,0,0,0,60,64
96,0,0,0,0,0,0,0,0,0,63,66
97,0,0,0,1,0,0,0,0,0,58,61
98,0,0,0,1,0,0,0,0,0,46,50
99,0,0,0,4,0,0,0,0,0,44,50
100,1,0,0,2,0,0,0,0,0,49,54
101,2,0,0,1,0,0,0,0,0,43,47
102,0,0,0,2,0,0,0,0,0,55,60
103,0,0,0,0,0,0,0,0,0,56,57
104,0,0,0,0,0,0,0,0,0,49,50
105,0,0,0,3,0,0,0,0,0,59,65
106,0,0,0,1,0,0,0,0,0,60,62
107,0,0,0,3,0,0,0,0,0,66,70
108,0,0,0,0,0,0,0,0,0,54,55
109,0,0,0,2,0,0,0,0,0,46,49
110,0,0,0,3,0,0,0,0,0,50,54
111,1,0,0,5,0,0,0,0,0,51,60
112,0,0,0,1,0,0,0,0,0,57,59
113,0,0,0,1,0,0,0,0,0,49,52
114,0,0,0,5,0,0,0,0,0,50,57
115,0,0,0,2,0,0,0,0,0,52,55
116,1,0,0,6,0,0,0,0,0,57,67
117,0,0,0,3,0,0,0,0,0,62,66
118,0,0,0,1,0,0,0,0,0,60,63
119,0,0,0,4,0,0,0,0,0,61,68
120,0,0,0,2,0,0,0,0,0,53,59
121,0,0,0,2,0,0,0,0,0,45,50
122,0,0,0,4,0,0,0,0,0,48,52
123,0,0,0,0,0,0,0,0,0,53,57
124,0,0,0,1,0,0,0,0,0,52,55
125,0,0,0,1,0,0,0,0,0,43,45
126,0,0,0,0,0,0,0,0,0,58,60
127,0,0,0,3,0,0,0,0,0,47,52
128,0,0,0,1,0,0,0,0,0,63,67
129,0,0,0,2,0,0,0,0,0,42,48
130,0,0,0,3,0,0,0,0,0,62,70
131,1,0,0,0,0,0,0,0,0,51,55
132,0,0,0,3,0,0,0,0,0,50,57
133,0,0,0,2,0,0,0,0,0,47,51
134,1,0,0,3,0,0,0,0,0,50,58
135,0,0,0,2,0,0,0,0,0,46,54
136,0,0,0,2,0,0,0,0,0,49,53
137,0,0,0,2,0,0,0,0,0,52,55
138,0,0,0,4,0,0,0,0,0,51,58
139,0,0,0,3,0,0,0,0,0,46,56
140,0,0,0,3,0,0,0,0,0,46,53
141,1,0,0,4,0,0,0,0,0,42,48
142,0,0,0,5,0,0,0,0,0,41,52
143,0,0,0,3,0,0,0,0,0,50,58
144,1,0,0,3,0,0,0,0,0,50,59
145,0,0,0,3,0,0,0,0,0,69,73
146,1,0,0,3,0,0,0,0,0,50,60
147,1,0,0,3,0,0,0,0,1,43,50
148,0,0,0,2,0,0,0,0,0,39,46
149,3,0,0,5,0,0,0,0,0,49,60
150,0,0,0,4,0,0,0,0,0,41,51
151,0,0,0,2,0,0,0,0,1,53,60
152,0,0,0,5,0,0,0,0,1,50,61
153,0,0,0,5,0,0,0,0,0,49,60
154,0,0,0,1,0,0,0,0,0,51,58
155,1,0,0,4,0,0,0,0,0,50,63
156,0,0,0,10,0,0,0,0,0,47,63
157,0,0,0,7,0,0,0,0,0,42,57
158,1,0,0,8,0,0,0,0,0,52,63
159,0,0,0,5,0,0,0,0,0,43,54
160,0,0,0,4,0,0,0,0,0,40,52
161,0,0,0,9,0,0,0,0,0,35,46
162,1,0,0,3,0,0,0,0,0,40,48
163,0,0,0,5,0,0,0,0,0,60,69
164,0,0,0,6,0,0,0,0,0,42,55
165,0,0,0,8,0,0,0,0,0,52,67
166,2,0,0,6,0,0,0,0,0,38,52
167,0,0,0,8,0,0,0,0,0,35,50
168,1,0,0,5,0,0,0,0,0,59,74
169,1,0,0,5,0,0,0,0,0,46,62
170,2,0,0,6,0,0,0,0,0,47,62
171,2,0,0,4,0,0,0,0,0,40,51
172,2,0,0,12,0,0,0,0,0,37,59
173,2,0,0,8,0,0,0,0,0,37,57
174,1,0,0,10,0,0,0,0,0,43,60
175,1,0,0,7,0,0,0,0,0,39,52
176,4,0,0,12,0,0,0,0,0,35,57
177,2,0,0,7,0,0,0,0,0,39,54
178,4,0,0,9,0,0,0,0,0,37,57
179,0,0,0,9,0,0,0,0,0,51,65
180,1,0,0,7,0,0,0,0,0,39,54
181,3,0,0,10,0,0,0,0,0,41,62
182,1,0,0,6,0,0,0,0,0,40,52
183,2,0,0,6,0,0,0,0,0,38,56
184,2,0,0,7,0,0,0,0,0,31,47
185,1,0,0,5,0,0,0,0,0,38,50
186,2,0,0,7,0,0,0,0,0,40,52
187,3,0,0,6,0,0,0,0,0,31,42
188,2,0,0,8,0,0,0,0,0,34,56
189,2,0,0,8,0,0,0,0,0,22,41
190,5,0,0,11,0,0,0,0,0,35,56
191,1,0,0,5,0,0,0,0,0,51,72
192,2,0,0,9,0,0,0,0,0,34,58
193,1,0,0,10,0,0,0,0,0,37,55
194,8,0,0,8,0,0,0,0,0,29,58
195,1,0,0,10,0,0,0,0,0,35,56
196,4,0,0,10,0,0,0,0,0,35,57
197,3,0,0,9,0,0,0,0,0,32,60
198,3,0,0,9,0,0,0,0,0,26,46
199,4,0,0,13,0,0,0,0,0,33,58
200,4,0,0,11,0,0,0,0,0,28,46
201,3,0,0,6,0,0,0,0,0,41,64
202,6,0,0,10,0,0,0,0,0,41,67
203,2,0,0,10,0,0,0,0,0,38,60
204,5,0,0,15,0,0,0,0,0,33,65
205,4,0,0,16,0,0,0,0,0,39,70
206,3,0,0,15,0,0,0,0,0,29,68
207,4,0,0,16,0,0,0,0,0,27,59
208,9,0,0,12,0,0,0,0,0,26,61
209,4,0,0,15,0,0,0,0,0,29,58
210,10,0,0,7,0,0,0,0,0,34,65
211,10,0,0,13,0,0,0,0,0,29,66
212,4,0,0,7,0,0,0,0,0,30,53
213,4,0,0,11,0,0,0,0,0,23,55
214,7,0,0,14,0,0,0,0,0,43,75
215,7,0,0,12,0,0,0,0,0,29,56
216,8,0,0,10,0,0,0,0,0,29,59
217,4,0,1,16,0,0,0,0,0,19,48
218,7,0,0,16,0,0,0,0,0,17,53
219,8,0,0,13,0,0,0,0,0,24,55
220,6,0,0,19,0,0,0,0,0,21,56
221,5,0,0,14,0,0,0,0,0,29,65
222,7,0,0,14,0,0,0,0,0,21,55
223,7,0,0,22,0,0,0,0,0,13,48
224,16,0,0,17,0,0,0,0,0,15,59
225,15,0,0,12,0,0,0,0,0,12,48
226,9,0,0,15,0,0,0,0,0,17,54
227,7,0,0,16,0,0,0,0,0,21,54
228,13,0,0,14,0,0,0,0,0,14,53
229,9,0,0,10,0,0,0,0,1,12,50
230,6,0,0,14,0,0,0,0,0,17,49
231,10,0,0,12,0,0,0,0,0,20,51
232,15,0,0,14,0,0,0,0,0,14,63
233,17,0,0,19,0,0,0,0,0,15,62
234,11,0,0,14,0,0,0,0,0,12,52
235,13,0,0,14,0,0,0,0,0,16,50
236,14,0,0,23,0,0,0,0,0,13,61
237,9,0,1,14,0,0,0,0,0,19,54
238,14,0,0,15,0,0,0,0,0,16,57
239,22,0,0,12,0,0,0,0,0,12,60
240,18,0,0,19,0,0,0,0,0,9,59
241,20,0,0,9,0,0,0,0,0,7,52
242,17,0,0,15,0,0,0,0,0,14,60
243,16,0,0,13,0,0,0,0,0,16,60
244,26,0,0,17,0,0,0,0,0,12,67
245,16,0,0,24,0,0,0,0,0,13,71
246,21,0,0,15,0,0,0,0,0,12,65
247,22,0,0,21,0,0,0,0,0,16,72
248,15,0,0,13,0,0,0,0,0,10,48
249,26,0,0,18,0,0,0,0,0,10,64
250,24,0,0,13,0,0,0,0,0,15,61
251,20,0,0,11,0,0,0,0,0,8,49
252,21,0,0,16,0,0,0,0,0,16,67
253,16,0,0,23,0,0,0,0,0,11,63
254,31,0,0,10,0,0,0,0,0,8,69
255,14,0,0,16,0,0,0,0,0,5,43
256,19,0,0,16,0,0,0,0,0,4,49
257,21,0,0,14,0,0,0,0,0,11,64
258,32,0,0,13,0,0,0,0,0,7,59
259,27,0,0,8,0,0,0,0,0,4,44
260,36,0,0,7,0,0,0,0,0,6,59
261,15,0,0,13,0,0,0,0,0,8,48
262,23,0,0,16,0,0,0,0,0,11,57
263,20,0,0,7,0,0,0,0,0,3,40
264,26,0,0,9,0,0,0,0,0,8,54
265,33,0,0,16,0,0,0,0,0,3,59
266,34,0,0,10,0,0,0,0,0,4,55
267,31,0,0,12,0,0,0,0,0,4,56
268,35,0,0,7,0,0,0,0,0,6,60
269,36,0,0,14,0,0,0,0,0,8,66
270,39,0,0,9,0,0,0,0,0,6,59
271,41,0,0,13,0,0,0,0,0,5,64
272,25,0,0,6,0,0,0,0,0,1,37
273,35,0,0,9,0,0,0,0,0,3,53
274,38,0,0,6,0,0,0,0,0,3,54
275,42,0,0,11,0,0,0,0,0,3,63
276,41,0,0,10,0,0,0,0,0,0,56
277,38,0,0,19,0,0,0,0,0,3,70
278,31,0,1,16,0,0,0,0,0,4,59
279,41,0,0,6,0,0,0,0,0,1,60
280,46,0,0,9,0,0,0,0,0,1,68
281,30,0,0,5,0,0,0,0,0,0,44
282,40,0,0,19,0,0,0,0,0,3,69
283,51,0,0,6,0,0,0,0,0,1,64
284,43,0,0,10,0,0,0,0,0,1,57
285,49,0,0,9,0,0,0,0,0,2,67
286,31,0,0,8,0,0,0,0,0,0,50
287,40,0,0,15,0,0,0,0,0,2,66
288,40,0,0,2,0,0,0,0,0,1,49
289,45,0,0,10,0,0,0,0,0,2,62
290,45,0,1,9,0,0,0,0,0,0,60
291,50,0,0,9,0,0,0,0,0,0,66
292,57,0,0,8,0,0,0,0,0,3,69
293,55,0,0,7,0,0,0,0,0,0,65
294,44,0,0,7,0,0,0,0,0,0,56
295,48,0,0,8,0,0,0,0,0,2,62
296,50,0,0,6,0,0,0,0,0,2,61
297,44,0,0,7,0,0,0,0,0,1,59
298,42,0,0,7,0,0,0,0,0,1,54
299,55,0,0,6,0,0,0,0,0,1,68
300,49,0,0,6,0,0,0,0,0,0,60
301,49,0,0,4,0,0,0,0,0,0,59
302,53,0,0,12,0,0,0,0,0,0,68
303,49,0,0,3,0,0,0,0,0,0,56
304,55,0,0,4,0,0,0,0,0,0,61
305,51,0,0,4,0,0,0,0,0,0,58
306,60,0,0,3,0,0,0,0,0,0,64
307,43,0,0,6,0,0,0,0,0,0,52
308,51,0,0,1,0,0,0,0,0,1,56
309,44,0,0,2,0,0,0,0,0,0,47
310,45,0,0,3,0,0,0,0,0,0,49
311,46,0,0,8,0,0,0,0,0,0,56
312,65,0,0,3,0,0,0,0,0,1,74
313,60,0,0,2,0,0,0,0,0,0,64
314,48,0,0,2,0,0,0,0,0,0,53
315,54,0,0,4,0,0,0,0,0,0,59
316,39,0,0,5,0,0,0,0,0,0,45
317,38,0,0,2,0,0,0,0,0,0,40
318,56,0,0,2,0,0,0,0,0,0,58
319,62,0,0,2,0,0,0,0,0,0,64
320,39,0,0,4,0,0,0,0,0,0,43
321,53,0,0,2,0,0,0,0,0,0,56
322,51,0,0,4,0,0,0,0,0,0,56
323,56,0,0,2,0,0,0,0,0,0,59
324,64,0,0,1,0,0,0,0,0,0,65
325,54,0,0,1,0,0,0,0,0,0,56
326,58,0,0,4,0,0,0,0,0,0,65
327,46,0,0,3,0,0,0,0,0,0,49
328,62,0,0,1,0,0,0,0,0,0,65
329,48,0,0,1,0,0,0,0,0,0,51
330,65,0,0,0,0,0,0,0,0,0,66
331,43,0,0,0,0,0,0,0,0,0,43
332,49,0,0,2,0,0,0,0,0,0,52
333,59,0,1,1,0,0,0,0,0,0,61
334,51,0,0,1,0,0,0,0,0,0,54
335,48,0,0,3,0,0,0,0,0,0,51
336,59,0,0,0,0,0,0,0,0,0,59
337,48,0,0,1,0,0,0,0,0,0,50
338,53,0,0,1,0,0,0,0,0,0,54
339,41,0,0,0,0,0,0,0,0,0,41
340,43,0,0,0,0,0,0,0,0,0,43
341,68,0,0,0,0,0,0,0,0,0,68
342,74,0,0,2,0,0,0,0,0,0,77
343,66,0,0,0,0,0,0,0,0,0,66
344,58,0,0,0,0,0,0,0,0,0,58
345,55,0,0,0,0,0,0,0,0,0,55
346,61,0,0,0,0,0,0,0,0,0,62
347,79,0,0,0,0,0,0,0,0,0,80
348,57,0,0,1,0,0,0,0,0,0,58
349,58,0,0,0,0,0,0,0,0,0,58
350,51,0,0,0,0,0,0,0,0,0,53
351,60,0,0,0,0,0,0,0,0,0,60
352,56,0,0,0,0,0,0,0,0,0,56
353,52,0,0,0,0,0,0,0,0,0,52
354,75,0,0,0,0,0,0,0,0,0,75
355,58,0,0,0,0,0,0,0,0,0,58
356,51,0,0,0,0,0,0,0,0,0,51
357,53,0,0,0,0,0,0,0,0,0,53
358,56,0,0,0,0,0,0,0,0,0,56
359,60,0,0,0,0,0,0,0,0,0,60
360,48,0,0,0,0,0,0,0,0,0,48
