Time,HH,HR,HS,HW,RR,RS,RW,SS,SW,WW,Total.Pop.
0,0,0,0,0,0,0,0,0,0,50,50
1,0,0,0,0,0,0,0,0,0,49,49
2,0,0,0,0,0,0,0,0,0,79,79
3,0,0,0,0,0,0,0,0,0,86,86
4,0,0,0,0,0,0,0,0,0,97,97
5,0,0,0,0,0,0,0,0,0,127,127
6,0,0,0,0,0,0,0,0,0,104,104
7,0,0,0,0,0,0,0,0,0,112,112
8,0,0,0,0,0,0,0,0,0,106,106
9,0,0,0,0,0,0,0,0,0,101,101
10,2,0,0,0,0,0,0,0,0,93,95
11,2,0,0,0,0,0,0,0,0,97,99
12,5,0,0,0,0,0,0,0,0,99,104
13,2,0,0,0,0,0,0,0,0,89,91
14,2,0,0,0,0,0,0,0,0,76,78
15,3,0,0,0,0,0,0,0,0,60,63
16,1,0,0,0,0,0,0,0,0,68,69
17,4,0,0,0,0,0,0,0,0,56,60
18,1,0,0,0,0,0,0,0,0,57,58
19,5,0,0,0,0,0,0,0,0,58,63
20,3,0,0,0,0,0,0,0,0,56,59
21,4,0,0,0,0,0,0,0,0,64,68
22,1,0,0,0,0,0,0,0,0,67,68
23,0,0,0,0,0,0,0,0,0,57,57
24,3,0,0,0,0,0,0,0,0,52,55
25,2,0,0,0,0,0,0,0,0,72,74
26,1,0,0,0,0,0,0,0,0,69,70
27,4,0,0,0,0,0,0,0,0,88,92
28,0,0,0,0,0,0,0,0,0,81,81
29,0,0,0,0,0,0,0,0,0,64,64
30,3,0,0,0,0,0,0,0,0,64,67
31,1,0,0,0,0,0,0,0,0,75,76
32,0,0,0,0,0,0,0,0,0,104,104
33,1,0,0,0,0,0,0,0,0,60,61
34,1,0,0,0,0,0,0,0,0,68,69
35,0,0,0,0,0,0,0,0,0,74,74
36,0,0,0,0,0,0,0,0,0,72,72
37,1,0,0,0,0,0,0,0,0,55,57
38,0,0,0,0,0,0,0,0,0,72,72
39,1,0,0,0,0,0,0,0,0,51,54
40,0,0,0,0,0,0,0,0,0,61,61
41,0,0,0,0,0,0,0,0,0,52,52
42,0,0,0,0,0,0,0,0,0,59,60
43,0,0,0,0,0,0,0,0,0,63,63
44,0,0,0,0,0,0,0,0,0,57,57
45,1,0,0,0,0,0,0,0,0,54,59
46,0,0,0,0,0,0,0,0,0,64,65
47,0,0,0,0,0,0,0,0,0,59,61
48,0,0,0,0,0,0,0,0,0,66,67
49,0,0,0,0,0,0,0,0,0,57,57
50,0,0,0,0,0,0,0,0,0,65,66
51,0,0,0,0,0,0,0,0,0,75,77
52,0,0,0,0,0,0,0,0,0,63,63
53,1,0,0,0,0,0,0,0,0,65,66
54,0,0,0,0,0,0,0,0,0,59,61
55,0,0,0,0,0,0,0,0,0,61,62
56,0,0,0,1,0,0,0,0,0,55,56
57,0,0,0,0,0,0,0,0,0,65,67
58,0,0,0,0,0,0,0,0,0,63,64
59,0,0,0,0,0,0,0,0,0,54,55
60,0,0,0,0,0,0,0,0,0,56,58
61,0,0,0,1,0,0,0,0,0,69,70
62,0,0,0,1,0,0,0,0,0,41,42
63,0,0,0,1,0,0,0,0,0,77,79
64,0,0,0,0,0,0,0,0,0,51,52
65,0,0,0,0,0,0,0,0,0,40,42
66,0,0,0,0,0,0,0,0,0,72,76
67,0,0,0,1,0,0,0,0,0,54,57
68,0,0,0,1,0,0,0,0,0,61,62
69,0,0,0,0,0,0,0,0,0,59,61
70,0,0,0,0,0,0,0,0,0,40,41
71,0,0,0,0,0,0,0,0,0,54,54
72,0,0,0,0,0,0,0,0,0,48,50
73,0,0,0,0,0,0,0,0,0,53,54
74,0,0,0,0,0,0,0,0,0,61,62
75,0,0,0,2,0,0,0,0,0,56,58
76,0,0,0,0,0,0,0,0,0,35,37
77,0,0,0,2,0,0,0,0,0,60,62
78,0,0,0,0,0,0,0,0,0,58,59
79,0,0,0,0,0,0,0,0,0,56,57
80,0,0,0,0,0,0,0,0,0,50,51
81,0,0,0,0,0,0,0,0,0,48,48
82,0,0,0,2,0,0,0,0,0,58,61
83,0,0,0,2,0,0,0,0,0,44,47
84,0,0,0,2,0,0,0,0,0,55,58
85,0,0,0,0,0,0,0,0,0,48,48
86,0,0,0,1,0,0,0,0,0,67,69
87,0,0,0,2,0,0,0,0,0,49,53
88,0,0,0,0,0,0,0,0,0,60,62
89,0,0,0,1,0,0,0,0,0,41,45
90,0,0,0,2,0,0,0,0,0,60,63
91,0,0,0,2,0,0,0,0,0,62,65
92,0,0,0,1,0,0,0,0,0,39,41
93,0,0,0,0,0,0,0,0,0,58,60
94,0,0,0,1,0,0,0,0,0,49,50
95,0,0,0,1,0,0,0,0,0,54,55
96,0,0,0,1,0,0,0,0,0,52,55
97,0,0,0,3,0,0,0,0,0,56,62
98,0,0,0,1,0,0,0,0,0,53,54
99,0,0,0,2,0,0,0,0,0,49,53
100,0,0,0,3,0,0,0,0,0,64,68
101,0,0,0,1,0,0,0,0,0,54,55
102,0,0,0,1,0,0,0,0,0,51,53
103,0,0,0,2,0,0,0,0,0,46,49
104,0,0,0,0,0,0,0,0,0,55,57
105,0,0,0,0,0,0,0,0,0,41,42
106,0,0,0,2,0,0,0,0,0,57,62
107,0,0,0,2,0,0,0,0,0,45,50
108,1,0,0,1,0,0,0,0,0,48,50
109,0,0,0,1,0,0,0,0,0,45,48
110,0,0,0,0,0,0,0,0,0,56,58
111,0,0,0,2,0,0,0,0,0,59,62
112,0,0,0,3,0,0,0,0,0,52,56
113,0,0,0,2,0,0,0,0,0,57,59
114,0,0,0,0,0,0,0,0,0,57,59
115,0,0,0,1,0,0,0,0,0,57,61
116,0,0,0,3,0,0,0,0,0,48,52
117,0,0,0,3,0,0,0,0,0,59,65
118,1,0,0,1,0,0,0,0,0,52,56
119,0,0,0,4,0,0,0,0,0,62,68
120,0,0,0,2,0,0,0,0,0,58,60
121,0,0,0,2,0,0,0,0,0,51,55
122,0,0,0,4,0,0,0,0,0,51,57
123,0,0,0,2,0,0,0,0,0,73,80
124,1,0,0,4,0,0,0,0,0,46,53
125,0,0,0,4,0,0,0,0,0,48,57
126,0,0,0,3,0,0,0,0,0,57,66
127,0,0,0,2,0,0,0,0,0,49,53
128,1,0,0,5,0,0,0,0,0,57,65
129,0,0,0,0,0,0,0,0,0,48,48
130,0,0,0,4,0,0,0,0,0,45,51
131,1,0,0,4,0,0,0,0,0,55,62
132,0,0,0,6,0,0,0,0,0,39,50
133,0,0,0,2,0,0,0,0,0,48,52
134,0,0,0,2,0,0,0,0,0,53,57
135,0,0,0,4,0,0,0,0,0,63,67
