Time,HH,HR,HS,HW,RR,RS,RW,SS,SW,WW,Total.Pop.
0,0,0,0,0,0,0,0,0,0,50,50
1,0,0,0,0,0,0,0,0,0,42,42
2,0,0,0,0,0,0,0,0,0,86,86
3,0,0,0,0,0,0,0,0,0,97,97
4,0,0,0,0,0,0,0,0,0,132,132
5,0,0,0,0,0,0,0,0,0,108,108
6,0,0,0,0,0,0,0,0,0,122,122
7,0,0,0,0,0,0,0,0,0,115,115
8,0,0,0,0,0,0,0,0,0,95,95
9,0,0,0,0,0,0,0,0,0,124,124
10,0,0,0,0,0,0,0,0,0,116,116
11,0,0,0,0,0,0,0,0,0,104,104
12,0,0,0,0,0,0,0,0,0,105,105
13,0,0,0,0,0,0,0,0,0,93,93
14,0,0,0,0,0,0,0,0,0,71,71
15,0,0,0,0,0,0,0,0,0,70,70
16,0,0,0,0,0,0,0,0,0,65,65
17,0,0,0,0,0,0,0,0,0,55,55
18,0,0,0,0,0,0,0,0,0,80,80
19,0,0,0,0,0,0,0,0,0,65,65
20,0,0,0,0,0,0,0,0,0,60,60
21,0,0,0,0,0,0,0,0,0,69,69
22,0,0,0,0,0,0,0,0,0,64,64
23,0,0,0,0,0,0,0,0,0,82,82
24,0,0,0,0,0,0,0,0,0,49,49
25,0,0,0,0,0,0,0,0,0,70,70
26,0,0,0,0,0,0,0,0,0,71,71
27,0,0,0,0,0,0,0,0,0,84,84
28,0,0,0,0,0,0,0,0,0,75,75
29,0,0,0,0,0,0,0,0,0,87,87
30,0,0,0,0,0,0,0,0,0,69,69
31,0,0,0,0,0,0,0,0,0,81,81
32,0,0,0,0,0,0,0,0,0,67,67
33,0,0,0,0,0,0,0,0,0,87,87
34,0,0,0,0,0,0,0,0,0,77,77
35,0,0,0,0,0,0,0,0,0,65,65
36,0,0,0,0,0,0,0,0,0,62,62
37,0,0,0,0,0,0,0,0,0,53,53
38,0,0,0,0,0,0,0,0,0,54,54
39,0,0,0,0,0,0,0,0,0,62,65
40,0,0,0,0,0,0,0,0,0,69,70
41,0,0,0,0,0,0,0,0,0,63,65
42,0,0,0,0,0,0,0,0,0,54,55
